Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
NTOG-L,0.0516129032258065,1.4152044927362442,10.469099042242997,-4.709546669627752,1.6117752171650688,-0.5503209705231272,0.23868217714723575,-2.425861057777498,0.6146887447810654,2.16569058028449,0.8826599282898672,-0.5981074174107401,-0.8855907017410443,-0.24142707161606536,0.2654745177139935,-0.21773618651966764,-1.4846698994640088,-0.5900042512462584,0.8523300105739336,0.6269643618701859
SWGS-L,0.0,4.73730333808355,-2.9007397216451483,4.242041952379707,0.10132950179601663,-1.3121500319320434,0.39661542960006996,-0.9008224378122034,-1.644079001929309,0.25007072379177364,-0.7111465330926505,-1.5598949552014731,-0.25797310448196187,0.10125787777291095,1.344716625359345,0.6271598572536592,-1.0243840179009316,0.6994331237793031,-0.06839070356201533,0.3143816066345404
ANEA-L,-0.0510237244068898,-0.03944620525201606,0.2477367466683338,0.6556696534550066,-0.858280326081438,-0.006192485844866141,-0.5198956672219924,0.1859461519356424,-0.14246518046978576,-0.10744089964740997,-0.3516307978395313,-0.3373603449526109,0.013452360276623197,-0.1742947760639425,0.11727579128785696,0.09808706265123496,-0.38407597722066633,0.15930762322381148,0.0375814061595741,0.0923581178813567
GWMO-L,0.0837696335078532,3.6834547610779413,3.4209522707871582,0.5992247260005735,-1.8590178540358584,2.6558111940470046,0.015713919767305424,3.9593036539497635,0.2825837608498351,-2.415377449561841,-1.0793710490765895,0.5578694429236845,1.5967214160946357,-0.756215789927653,1.1544021679935292,0.7820128576181578,-0.07916558779121134,-0.7897718670013631,-0.19011521787169072,-1.2215892950418379
CPI-L,-0.106169609766732,-4.865888032382363,-0.3048083961363983,0.494729393973813,-0.2724504510791789,-0.030329495031496994,-0.8222140856537538,0.5423806432636206,0.22398567585089155,-0.4648946362204149,-0.06121184270654045,0.3856280232420814,0.10344948622607818,0.01311196923699881,-0.016160762931639615,0.01816949049087516,0.19764908785146287,-0.19956063272652333,0.029952700328469747,-0.12062828864640911
KWG-L,-0.3902439024390244,-1.3561078119377228,4.467579528218251,-2.834854677324011,2.2929806247954065,-2.2015435249187814,-0.6493593277943878,-0.40726593717241105,-0.02578024816661797,1.2565920201790204,0.1897951884084026,-0.5769388750633255,-0.03459130081111357,0.19784725518905663,-0.10185296316398089,0.27659331030018514,0.12776569107811508,-0.09734185795167635,-0.09504599071141415,-0.47331977485297205
BKIRx-L,0.0152838427947599,-0.2515993183331721,0.16959730720805208,-0.6992233397012622,0.031091514022699097,-0.08548598745808794,0.05906892812595839,0.23733340606352105,0.23083618280297757,-0.003687248917252529,0.010491528835895358,-0.051690504781304665,-0.003018074128671487,0.050374890114456845,-0.006444199363887678,-0.03193624030590083,-0.00393055041028887,-0.04366603153645513,0.044210249801331904,-0.016093340133540503
LLOY-L,0.0455598455598456,-2.1586635950667117,0.3935515514561719,0.08669199183971815,-0.28443028828878,0.11736796797249674,-0.16509697061375325,-0.13753484829122703,0.13152259565499533,0.14776161461458304,0.03214608683008846,-0.11104197737927828,0.04882435990335699,-0.046984433866001776,-0.015380730036266232,0.11799080144129834,-0.11571453232215725,0.015490427392990514,0.041937230085842984,0.07793246216668555
EDENE-L,-0.0704225352112675,-2.8468228176255552,-1.3804613468600095,0.08177358540868825,-0.36258255631785163,-0.45852370645123663,-0.341925974748704,0.1901824359714127,-0.2875494017226181,-0.02235246228676669,-0.0024987387870243453,0.01534686730153388,0.04257975772837544,-0.053878158933556734,0.6362460470706877,0.20716191831692518,-0.06809610824468669,0.10604602456454856,-0.22462071678528986,-0.06399870551157347
HSX-L,0.0507614213197968,1.8470758601811177,-0.8403098727447876,-1.0843137051577618,-0.23100079077699467,0.05336576179392855,0.17666479681871808,0.24808789481853546,0.10776821314441852,-0.1421576306768225,0.2121843001053482,0.046359040350228746,0.010776131729640601,-0.22019428279724348,-0.23183201592007863,0.15978229176252057,0.0617683379231006,-0.2140224600508693,-0.08417230941929169,-0.07362247423027597
GWI-L,0.0650887573964498,1.039255009905265,0.800004797695295,-0.45130117243807594,-0.2794748407010426,-0.08087930531003398,0.2354753435766782,-0.13574532074497028,0.3210479140492551,0.11460154543909717,-0.2922285881622613,0.06777579731497142,0.0673488164873828,-0.027039655188743933,-0.2350062508594409,0.3402753491092906,-0.07421541436655128,-0.18529922975393787,-0.09102234891988925,0.08269870410433959
LIO-L,-0.0363457760314341,2.79139388889879,-0.7185764276517206,-0.6801227683301132,-0.5063322675163595,-0.4464574729139024,0.08649940399836911,0.3816546136359838,0.09819930626632631,-0.08640858078791307,0.1993659154416868,-0.19348471310697282,-0.18661050468631538,-0.1639723046591248,0.061180560510788344,0.1345975626342635,0.0031377669360582515,0.04565475961458272,-0.07068608623299956,0.3234427116200972
OXB-L,0.053631284916201,4.942348218939255,-0.030327476722667713,-3.2973084126342957,-3.600014845732872,0.22650998270077385,0.47313644775480956,1.547675551970331,2.9748521336072415,-0.4849413850401953,0.24856899391914222,0.1892233259608911,0.829835353263535,0.251038356088152,0.8161947146800921,0.9825956820329943,-0.18533197586288624,-0.6475462503942907,0.3264964681362583,-0.5573600525775684
COA-L,0.0771113831089351,7.6002228152247335,-1.129907541882969,0.900797795931043,-1.0091223168353523,0.4353873800225,-0.203183326047022,-0.5076081717340547,-1.455013580351999,-0.2689090703491563,-0.5579075315379308,-0.30476972295712307,-0.20228189223815524,-0.13783031454015948,0.08453214313643972,-0.013671212563360518,-0.4280798581868213,-0.24711718435620628,0.10760086282393007,0.21831693163632868
SOM-L,0.1510128913443831,3.2604208775902555,-2.405575645402988,0.11106245725383464,-0.5346672218304521,-0.13047848310346907,0.39313273484303435,-0.8124376595276579,-0.1733677566722609,0.1443741690902273,-0.04673358656946988,0.10057056821057196,-0.3295069883154264,0.29310794966772435,0.043479737574923086,0.30452351044498965,-0.1893740176799851,-0.13270773351615744,0.15032534512877208,0.03347192296661387
BPM-L,-0.0371819960861056,2.2033167275590197,-0.3153295774940386,-0.8381756166858522,0.2502052262140688,-0.13556806506216365,-0.04190717695547672,0.49398099187340194,-0.15130130293159752,-0.07948170823656976,-0.0024748075549192038,-0.07714640343262473,-0.009736588213928704,-0.08732121074025416,-0.09463993670843637,0.01995885873243649,-0.06054616583949082,-0.10513461414924309,-0.03847198563212523,-0.15831096271006398
CYAN-L,-0.1076923076923075,-4.853229554358484,-0.9739333177227621,1.0712137058961637,0.15590256502035454,-0.48423475693758233,-0.6227815254506653,0.22403749427489963,0.20797088806966615,0.12251612082239957,-0.24419981108241648,-0.08208298202113408,0.12758200289275437,0.37454017849278287,0.13817873715355833,-0.20690835150398068,0.20151656856601333,0.07369463582528901,0.2113989677934483,-0.016270702815802972
SYNCS-L,0.0202531645569621,1.8415752767304343,0.5742546142630862,-0.991288205315776,-0.22958066083344253,0.2572522281156915,-0.06842771298599208,0.3660372634776951,0.08938714602554294,-0.13449894395245082,0.11255790941302798,0.07324472478648038,-0.012837628443645043,-0.11050168047587881,-0.027518716421250713,-0.008588550448668507,-0.17450749876690513,-0.06798493225017892,0.11282460544002358,-0.044672389896675956
HVT-L,0.0117647058823529,-1.3070920749471138,-0.2659913610795409,-0.8562979362210374,0.013874041232961463,-0.13107936293499528,0.08597444027245892,0.366302851262676,0.3567994752856032,-0.12629660174207158,0.18796630779893939,-0.05121186811480803,0.1032258509870254,-0.06380065842179128,0.047199968424263584,0.04563563814314266,0.07071334998929968,-0.1325663847579064,0.014195218240908754,-0.08681355481398179
KEFI-L,0.0283018867924529,-6.749219779273708,-1.4131021227577043,1.8826604445986286,-0.2677439704711899,0.28496312709123234,-0.4520476711042094,0.3470660580947764,0.03768246876593911,0.23913394923498357,-0.0419077002558223,0.11346237248948407,0.17045096103379392,0.06403220108809488,-0.11063494353875326,-0.03995551128942016,0.21920244866299674,-0.1193819848773925,-0.029320484396554228,0.08570425697631863
JMG-L,0.062987402519496,0.43091539902847503,-0.40302284217450507,-0.1658071726366429,0.0033255078780830703,-0.030233619319880868,0.25399932259910146,0.2028596376392825,0.29769776367330486,-0.07488238016781279,-0.025507230350887578,0.07154140219871967,0.000342502092917262,0.038854992030819546,-0.05560537639285194,-0.10745499903758997,0.078317053641174,0.004520736437532938,0.026417272923084583,-0.09044283698079983
