Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ANEA-L,0.2073170731707316,-6.9471564360918885,-0.14319720111473996,-2.485492322250975,0.4529347283141422,0.6350064942381605,1.0632278205277912,-0.34014499984750945,-0.29327518576504574,-0.15478370124034435,-0.34822414563200743,-0.2620934890806652,0.14523403888663505,-0.02547459838209169
CPI-L,-0.1374172185430462,37.92422061177733,12.19576383252782,-2.0007337412713566,-3.5534463710731283,1.1580235525629803,0.21441342825294313,-1.9800987883040941,-1.432721733871013,0.06737885307028263,0.02974336976659876,0.531310148196932,0.43729624175376863,0.07678957771058804
LLOY-L,0.0312907431551499,8.495249930020314,3.498823363167853,-1.026597327628139,1.3742676314390372,-0.9950940994318473,-0.2007316846299432,-0.47200190737384123,0.38666728801369216,-0.8389208782074603,-0.22986041218725356,-0.29920942065055417,-0.08683730467056897,-0.2563580327329934
COA-L,-0.1111111111111111,-9.973764274116839,2.7202960700602654,-1.0301930431773938,0.28173293226902424,-0.19517551989314696,-1.255527075027186,0.4531369706633705,0.03675185632531514,0.48401062055504396,-0.7314747946692384,0.2077418385212781,-0.1681930409705188,0.12890745672620396
HVT-L,0.0,11.400012767607437,3.337015296397686,-1.3654303106378227,-1.5279555357938848,0.934702331898822,2.6935796872856375,2.4530620670737604,3.5562373984385522,0.7377168779207458,0.20748962182624872,-0.570773711621208,-0.7724521130266547,0.097155423499539
JMG-L,0.0591900311526478,-4.963354939585238,0.37422447239241524,-1.6524244012970655,1.63938220517337,0.810951478193375,-1.2451340784803309,-0.07942404026962942,-0.06387878526080538,-0.9517388547526034,0.5206818169688762,-0.2496781930424353,-0.17362497697447368,-0.22236551192769824
SMDS-L,-0.1080000000000001,-6.421928709976366,1.0952094988055698,0.1904768838346299,0.27269713270199036,0.6854348747115498,-1.2155602081930836,-0.12170882079671783,0.6288621616817253,0.29314536748935244,0.524182383654382,0.33724550814115856,0.03305134719692209,-0.33327459939471926
NWB_pa-L,0.0363036303630364,2.8445976340568953,-1.469622312535732,1.338921238753901,0.019875712802331528,-1.0029387362919986,0.8916290356608568,-0.33332527854311,-0.12788955791431725,0.16831198243015186,-0.20980418477512183,-0.19725286973470754,0.027671320825816352,0.07092571929818661
ANTO-L,-0.0783289817232375,-5.755936580296202,1.5680291657730454,-0.7831328414962592,-0.010728253125207749,-0.01917746257221913,-0.44126534573689963,0.0030981831199959828,0.23987218820084852,-0.42365552662005396,0.1353534761869175,0.18757322733732346,-0.17325393811273213,-0.33298422869904953
GRG-L,0.0376963350785344,6.547658529675,-0.02911208531989917,1.5171891366219294,-0.0034442206491120406,-0.9978124467460934,1.2406906457092024,0.1897837704214296,-0.48149255497005394,0.03106083428066143,-0.009145601394247188,0.5288448129158403,-0.25073740034309616,-0.257625938561305
