Momentum Index,0,1,2,3,4,5,6,7
ANEA-L,-0.0512820512820513,-0.42708958273213826,8.402630399676001,-1.353191645511441,0.7919479244675494,1.3776790535028296,-1.8333965366176963,-0.42309129804487267
CPI-L,0.0162162162162162,-0.15201669908391333,-1.0700925781696837,0.16398074147501768,-0.27711892558505424,0.0016007164682966856,-0.4727668059643166,-0.12222492581538688
LLOY-L,-0.0264317180616737,-0.5287249563729702,0.456914334577808,-0.14041674088766187,0.4193329204021442,0.35285676575948816,-0.17750326367405053,-0.0029628015409466474
COA-L,-0.0526315789473691,-1.0872114666216328,-1.334103405453462,-4.850911930384731,2.4428242847922412,0.4062572668143475,-1.161248155753353,1.0210633859628637
HVT-L,0.0,-1.0031991262017805,-2.4236120161745713,-0.5653220574518877,-0.08436858559430235,0.20093108609089128,0.13342509701069383,-0.08979844027682267
SMDS-L,-0.0056657223796031,-0.7381832912531605,-1.9825258940776045,0.5914387485393227,-0.5325048095524736,0.4565169029592292,0.7135722393186017,-0.26201147599556507
ANTO-L,-0.0490797546012271,-0.43575741516290756,-0.1847365812551509,0.04385211182421128,0.2931105489432865,0.7685988390810085,0.3523657393646774,0.6158614101310432
GRG-L,-0.014814814814815,-0.5960307220735938,-0.4241576288590028,1.2762031572382142,-0.0501301395380869,0.10234171476608564,0.47624647283333343,-0.7942145081465027
DLAR-L,0.0910290237467019,-0.2744916700838242,-0.8165568016297757,-1.2959761705695363,-0.5154170805270946,-1.1377298746953342,0.19514539867573683,0.07503572374578786
GLEG-L,-0.008667388949079,-0.7223128807020159,-0.8317031563955781,0.34767962675332065,-0.18002728548777938,0.3177109652545827,0.20250967617434426,-0.5090661435153162
EDIN-L,0.028052805280528,-0.6432804745756768,-0.9501227150713001,-0.5313171746523634,-0.43200398449000177,-0.03383162150779107,0.20748377466449558,-0.055002373352568905
HBR-L,-0.0857142857142856,-0.8623175291847337,-1.6012396897244559,-0.70153863307394,2.375077043183468,-0.0968525476953337,1.4197847633954488,0.38980215271287016
ALUG-L,0.0,-0.3658155669786527,-1.3682092853510366,0.4196797424378332,-0.11436106975862102,0.05286291006514334,-0.16808313218426435,-0.02941878148374665
SNXS-L,0.026315789473684,-0.7663222335633509,8.48329044163607,-1.980243788480222,-0.9331345515073077,1.0758673252692112,1.4240313797675215,0.32564581231094186
BAG-L,-0.0557275541795665,-0.5991685612065546,-3.305576616897107,0.1672802197883226,0.7177365101116127,0.5043227687334735,0.060487579224295124,-0.24760877741469806
CDFF-L,0.0,-0.7705266634704093,3.9687755453692977,0.5349256918914955,-0.300668871229603,0.5050315755024122,-0.15440947318560083,-1.2324062419271307
PZC-L,0.0066964285714283,-0.7287447570231255,-1.94869968779007,0.1849546947260561,-0.36147209110458745,0.1571814101169128,0.021327115728164224,-0.18780431310135734
GPEG-L,-0.030973451327434,-0.6966996384498436,2.1139529368626184,0.6555438296811058,0.2730938274110403,0.4462956486207087,-0.08479223694466885,-0.047951849371507406
IPU-L,0.0,-0.5918883559213686,0.9953158251849938,0.0843078979234958,-0.0025689315449583285,0.17910588247987796,0.009394559788407393,-0.24246268286759345
PSON-L,0.0964285714285715,-0.5427813982386542,1.0683551641767637,-0.5621415851640772,-0.9316347509556775,-0.9335317369427522,-0.4612616541892536,-0.3831899961569161
