Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ANEA-L,-0.0619047619047619,19.71265459509121,-6.600950904077775,-3.3557117103506293,-0.7544084497535785,-5.106970816773201,-0.26207343997986626,-0.5102762164048713,0.2743172357185395,-0.8777988143552309,0.11676257070274358,-0.47389622912609397,-0.3577284774851784,0.32403917982163793,-0.4229052737647171,-0.12233090959548369,1.2749338865506796,0.4935700559410497
CPI-L,-0.020576131687243,-2.9867875473425904,0.6546293437434936,1.678983302904449,0.9374090698168009,0.09033175147850608,0.7002018158635742,1.7378426278322392,0.7924498236864036,-0.23138868324665923,-0.34399841370652945,0.2946655893007457,0.4698574993773031,-0.3433927131672738,-0.23221109214461402,-0.1567352816045057,0.28584715260679167,0.09984135691683454
LLOY-L,-0.0816901408450706,-4.379876851083097,1.7946363249500992,-1.5457517923998059,-1.4885756688901386,0.7038766095625415,0.2858079083330045,-0.8969281585128295,0.009199324564880129,0.17229947589499053,-0.0699676999801407,-0.17056799031613942,-0.262440936689205,0.21659338997479147,-0.14290485970583422,0.20287256492558037,0.11639483213868392,-0.08900165736714871
HSX-L,-0.0258064516129031,3.56980079609821,-1.5896273633010287,0.20448941046871222,0.6039713799493015,0.7976515948970861,0.2133542119467018,-0.5351784430142327,-1.4765773514734097,-0.2765288625158618,-0.08903596509639343,0.1043978559409867,0.7237925992765853,-0.281619552684214,-0.4113883284403011,-0.7320593686570211,-0.28735487174362884,0.428465516385414
OXB-L,-0.1228070175438594,-7.386570203617247,1.5654241660491113,1.4162976533230713,0.5541754831190134,0.04290456027826485,1.3015762748149113,-0.9943668902349369,0.7981752602313722,-0.17532829812906664,-0.36728617233506367,0.3383665097202399,0.06124484073516862,0.12693763097613028,-0.3957080853192207,0.23888854609617022,0.14339128272358914,0.008815698991649542
COA-L,0.0099999999999997,3.9647268734452226,-2.157104155227729,-3.318463422143243,1.2363046464093115,-2.6642609100502326,-0.5548929691276854,-0.43204013372722044,3.7058353241131203,0.869785276064271,-0.8980872272770452,0.395746326404543,-0.5265703832346298,-0.5993422660574274,0.5084558315035145,-0.23229824189958093,-0.7318428034920139,-0.09070503687121922
HVT-L,0.0,0.7388358269509242,-1.2036166398679096,-0.35235022428832363,-0.1381064270700784,-0.2856834839332561,-0.4534687566384503,0.2544677791517925,-0.08456870455596696,0.4251151473575834,0.20197453708216725,-0.386835758762948,-0.037504660192135345,-0.2889990351100612,0.3402574812240248,0.10446907606599573,0.1255353588160236,-0.08314040194179151
JMG-L,-0.0134048257372655,-1.137549046537257,-0.3129419086483559,0.18862569020411885,-0.22804660171243046,-0.4263624695100374,-0.2894499823154322,0.3757751636805169,0.6005255246262129,-0.3423575441602255,-0.2190312728197724,0.06712876404632974,-0.19215841484799337,0.11123622488993229,-0.2453052271173267,-0.005332345713844002,-0.1297054009989704,0.07652103126782553
MUL-L,0.0,4.011391331485947,-0.44276475409874927,-0.21039667906006623,2.198151310917512,0.044164551227801795,0.6500576192127002,1.1287084944100712,0.5163516111272426,-0.24400094615388082,-0.25248688965586513,0.14612763760166253,0.5179766350272282,0.7914482702339473,0.6161544990982474,0.11341044511319906,-0.33932235515048864,-0.5776891704089624
SMDS-L,-0.0133333333333333,1.3029094380276873,-0.7092064906391338,-0.17126871672525962,0.7416647172800213,-0.4530008020891714,0.2733535177691443,0.9946001248786417,0.2124369908074555,0.12681531079434813,0.21434687127097377,-0.05941961490894307,-0.0967489970088832,0.34191296833422896,0.14951131891458957,-0.15134136527717754,-0.15952617145312367,0.29215721217059376
