Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
NTOG-L,0.0,-1.0673875512140745,0.6215984852410137,-3.710620105002316,-0.5500034245524075,2.2877147863945972,-0.05570603141137644,-0.036296490573636785,-0.43622525678747803,0.04734815950101586,-0.08309316949723193,0.9002659282628388,-0.29389956517406657,-0.11191530490046792,-0.4941035133497506,-0.4405260104594647,1.0450896237306688,-0.012569680858957636,0.5031562940414389,0.2874068684433184
SWGS-L,-0.1016949152542372,3.3500998834968168,4.673864830856242,2.1934327688248993,-0.5364859055603377,-1.0103251816605496,0.726537874004389,-2.369234185617976,0.416488143059003,-0.3326845559860125,-1.196925681984992,-0.534980398560716,0.6016296988585637,0.2829780845109648,-0.010282113936163545,0.13771735265661417,0.3586889203665225,-1.0541363161649813,0.6217193348637129,0.6706355013148972
ANEA-L,-0.0572916666666666,-0.9740533199132849,-0.07260861070488356,0.7293460838585843,0.9883857605507558,0.7377661202862975,-0.5800212391504256,-0.42611184361552656,0.4338363940775534,-0.07104152193319646,0.0034502482007469893,-0.2506988445457757,0.04213637661743682,-0.3178365288380385,-0.2186489779660476,-0.10089613281214962,-0.1672803935765335,-0.1451580915163311,0.06908810864421487,0.1267463070049058
GWMO-L,0.471698113207547,-5.452118544370074,5.438636781429319,-2.0938371623143563,0.18601078975690563,0.4451334973204683,0.22094282101553667,0.4652741253321967,2.122441876531327,-0.8343552090130095,0.8555769322476201,-0.6203500876297536,0.05004686523497605,0.5878034874354439,0.145682303104121,-0.018089725161363264,-0.2910183743193926,-0.023370231625115374,-0.238870272639357,-0.43285035306041064
CPI-L,0.0232049036777581,-4.403871754612527,-1.2968498873601018,0.33470777646467514,0.7847532659938682,-1.341546562668574,-0.013941674011942152,-0.975311712346217,0.3027203431743576,-1.1518821621390776,0.5868601178213015,0.19257984620534857,1.1373829466844938,1.1438810259796,-0.4873366791289592,-0.49252407413317306,0.0818115938688815,0.10981527660115584,-0.6035861877059553,0.16600902711708215
KWG-L,-0.0576923076923077,-4.498055499335529,0.050085061844778615,-0.027559967593250658,0.6858022821743618,0.6516199812495551,-0.3699949602941605,-0.0643890631257596,-0.9484139170889754,-0.5030318200960788,0.17163932384779887,0.42247246422575824,-0.21789735775236505,-0.6933196727279715,0.35028969020502404,-0.1317664493686725,0.4042303988232815,0.07825133788631773,-0.44521641045464416,0.1366283055851216
BKIRx-L,0.0051020408163264,-0.3194991964383924,-0.9146340419749839,0.20915371562926321,0.15693094516672573,0.43703617916548704,-0.16772705244795058,0.11356043014313394,-0.1638934252502927,0.05907955898941558,0.10969239589412023,-0.02922512395906857,-0.019962543514404074,-0.07394515750170272,-0.03565332937036082,0.014236266766027468,-0.010229513458433709,0.0013754566449203694,0.015712785439933468,-0.006414542089304591
DXDX-L,-0.025531914893617,-1.5913561686106623,-3.598428020748423,-0.4551676915912093,0.08522235745089916,0.48346548429086034,0.13498120407668693,-0.7374387984475493,0.3262418406583453,-0.629739972553708,0.37090634530869493,0.029713899339000992,-0.1584420815172703,0.21124352594030663,-0.2307072101026475,-0.007804872251978047,0.27911853354074634,-0.1852421869594242,-0.27912304189429077,-0.09195060290172821
LLOY-L,0.1407843137254902,-1.9685534851642086,-0.1517394029237083,-0.4664496303616624,0.3798246763736211,-0.010015089881290446,0.3519442816129768,0.4092257224294799,-0.050678662303906566,0.09761046179585825,0.09567896051837237,0.14311844129034348,-0.14329577299285617,-0.1127551994291345,-0.17373358258202462,0.08112711849306531,0.023654788948901266,-0.04102561247847126,0.09562538338750859,0.03272497990743827
EDENE-L,-0.1919999999999999,1.5699183271040904,-3.4573622833787487,-0.22291226412737086,-0.029240327156790886,-1.1850783396535063,-0.541432372691841,-0.9318764067195718,-0.13823096375443908,0.7116323374543042,-0.6513430704641481,-0.46915920499816605,-0.6752933963017821,0.023812016009371523,-0.022711490518618038,0.2765827626840902,0.3375698733653088,-0.3983152986753402,0.06099294879165733,0.1931356400877208
