Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,-0.0449438202247191,-2.0016368482068523,-0.6157128193319549,0.39951516226593337,-0.009215375367811458,0.5865949266826039,1.3094589987744174,1.8998772058496198,1.2343274021320418,1.1406367819936685,-0.46436704284228186,-0.19789986947660357,-0.14748793723784984,0.9611051277583735,0.7291506716375238,-0.1150372096585527,0.17860591578069895,-0.04741017983680385,0.8542612896286266,-0.0019918441983235546,-0.18675565245813092
SWGS-L,0.0,-5.786664245645483,-0.4659746374527882,-0.1652290301902337,0.12271356456177976,0.6116811800365236,0.88828705590257,-1.6219966737845162,0.05723740623553483,-0.3341029382980569,-0.049741535932043494,0.22482198969566558,-0.10692492820822948,0.13937774453752008,-0.4918054071409659,0.2322952957339901,0.1496461832500466,-0.07780173778635469,-0.17856067463705871,0.10598249285904043,-0.025069672296539516
ANEA-L,0.0339734121122599,1.5463079263458215,-0.05622290508132219,0.1340069116676504,0.13908789777971364,0.26047117667049463,0.20457611064222106,-0.04068786263017271,0.46570982274886824,-0.06233948581137461,-0.04242501671593478,0.37580785672760075,-0.3473400875714855,-0.190702572680378,0.14152242448034824,-0.03268535148034737,-0.008547029066650653,0.1317336506381232,0.19459436175754846,-0.16181011154190492,-0.15996442964721364
CPI-L,-0.0377213240954582,-1.7438824457623614,0.24567159411481007,-0.23628888339252094,-0.3554242228536894,-0.9273883797141407,0.25531205769632986,-0.386588038269788,0.2773711270795382,0.19218330801587452,0.1906032731966678,0.15425453302177908,0.21886694279447472,-0.02606272334835371,0.03831061739049658,0.09309457101610842,0.02270764106836576,-0.19960754754923324,0.07475808425175491,-0.0704125314366911,0.01139472881792689
KWG-L,-0.0999999999999999,-6.447080517774726,-5.019365560001609,1.9407400249322366,-1.7574225261864367,-0.700712695460377,0.9781653779711798,-0.2922908637260126,0.8572266291205765,-0.39718232296388895,-0.5569945584042285,-0.08737040761245796,-0.4902505506616628,0.27231099535876,-0.03364654645925579,-0.010489528700051591,0.2909598950892992,-0.26197038737400163,-0.015313140013057799,-0.08588617821104089,-0.02506880981740349
BKIRx-L,0.125,0.43638717230562446,8.800842529861374,-4.559163949585584,7.341701619199572,4.284280469148586,1.4634060899063048,-1.5925560478969885,2.457713229982359,0.33046671992103865,3.258841018106244,1.6082918235851866,0.5824519421636005,-0.4609536156750154,0.8327222962265364,-0.9208173777622187,0.6079512199892722,-1.2547473021398872,-1.2142315021283046,0.2945415955610806,-1.0334881956919513
LLOY-L,0.190828402366864,-5.401161248491378,-2.125627086238819,0.5601735309991982,0.7857550214102164,1.0400713924837794,-0.29132344965836116,-0.09545382427736179,0.5909595503987665,0.4493637562594955,0.5846039822477332,0.3855134014812753,0.1403613835976643,-0.26687230736562506,-0.17594175880728558,0.09076162077921152,-0.018331867473571847,-0.11133148152449601,0.010876336494180154,0.11069817116994943,0.06677748125703425
HSX-L,-0.0044421217663963,0.341593505717061,0.4750069123346458,-0.9562056792516559,-0.08408563637652117,-1.3356370982997725,-0.3850223263520472,-0.19987974527596142,-0.17798260226706747,-0.05063778023352408,-0.45372109227522756,-0.005063660280953719,0.28970240277835707,-0.1749013873318638,0.18625186961246779,-0.24694509172703893,-0.3614404548257049,-0.03571036408739788,-0.018165618484947754,0.17392201541093502,0.0748582568792147
LIO-L,0.2157534246575343,-3.1326143256866392,1.1402280360517882,0.5200616405539286,0.6309657345619497,1.1290440331242761,-0.6646714568979132,0.11289070090598828,-0.20696560145459028,-0.558835003613514,-0.5830843226657288,-0.053421941422039175,0.006179811311980535,0.14899912887833117,-0.8942570051092134,-0.14014091976951365,0.38263706304541745,0.1796555809544378,-0.21284317457854363,-0.06543787475695478,-0.10312464689787407
OXB-L,0.0162962962962962,-5.777629960639289,-2.6388316488874533,1.1995819944990616,-2.0013878513126193,-0.5157206231855836,0.30321059847373855,-0.3936473174932378,-0.4087400822753132,-0.36828642933939293,-0.04588531783830276,0.09792994464117835,-0.26012082248458557,0.31605114840138193,-0.1610985812972777,0.2318505824612844,0.17398053813667044,-0.20484705401039832,0.11078764648504627,-0.03400628403074605,0.038996082001650986
