Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ANEA-L,-0.0396341463414634,6.582291133811863,7.172230927184957,-3.3276086385034596,0.5235970511759427,-0.6691987979045688,-0.49329152409999233,-0.49429974869775867,0.05649720995826522,-0.12983347399379738,0.8738008392734722,0.31014544038474323,-0.6782183746124045,-0.6102887349438637,0.46810447119057486,-0.4624398640717906,0.30697076860881567,-0.17396352959178948,0.4523916063948102
CPI-L,-0.0225563909774435,-0.4764365373535376,-2.5917532703431303,-0.1537577423659927,1.34140669268911,-0.47056776672005457,0.12559563097362064,0.26745863688359606,-0.24181984328461503,0.12012422265210834,-0.4641458315277879,-0.2320548938954306,-0.05596373568057481,0.18565700175645802,0.29670325737260306,0.22461050227759946,0.006205160106876228,-0.016872671285404928,0.04771062157702498
LLOY-L,0.0549682875264272,-2.758307647150189,-1.2713412867045895,-0.36193463456685665,-0.407266347421159,-0.11500974688444601,-0.13283269128490804,-0.2319946584104465,-0.16574508185602607,-0.05681778572731932,0.18738142733956198,-0.24074537259294831,-0.03408459151716274,0.11887125386881975,-0.13666743728012556,-0.016918056859035673,0.11146863017925723,0.22340973767789418,-0.003922985929446925
HSX-L,0.0810810810810809,-1.8206879494212092,0.47091871353998793,-0.10434201131613267,0.30388777410097356,0.07938416210939377,-0.2404074971293428,0.4646587168686234,-0.5769649706966749,0.3801637573524684,0.29286175525660313,-0.01427542367209527,-0.07201191791958,-0.1733954838994251,-0.5535346188468478,-0.13299609041719726,0.03932749499141935,-0.23380437309170324,0.18822545167423976
LIO-L,0.1148648648648649,-4.5459126998259265,2.642144577103592,1.1065729386461358,-1.2653961351977538,0.20652605653452938,-0.19454413754115507,-0.014481184982033135,-0.0857680459945155,0.09118624149839756,-0.04294625591229294,0.28201154314914917,0.3691502377246567,-0.6944639706944657,-0.5208303247756711,0.10916073291652854,0.35113750445313513,-0.14545690043126244,0.20594330157298227
OXB-L,0.3714285714285714,-2.388088923951071,0.3857886769492522,3.574784764036889,-1.5002087334034093,2.1142786825715514,0.01680337990435496,-0.052056506112154906,0.5942614478676715,-0.22682167107503134,0.17982260448003087,-1.401310371823903,-0.048669828212168635,-0.07007543426016483,-0.3408911038590431,0.4860728150420315,0.8101831393390919,-0.058600435342278046,0.05443318321189098
COA-L,0.0691823899371071,3.83747652135937,1.8533543669698478,-2.611848342076,0.9022118246148305,0.49849100651450895,-0.3582503439504959,-1.4803499276810232,0.03573002244941074,-1.165688336798648,-0.6478129828842262,-0.5125590820088464,-0.5574966251770838,-0.1690638582409139,0.22792428782047464,0.2586009356222358,-0.44653884922037057,0.22415087054092395,-0.27391865705633417
HVT-L,0.0779220779220779,-0.05855880609076514,-0.9957173829461914,-0.9375893379039794,1.165155760894924,0.14727361344727,-0.6050818915990788,0.3529115901061809,-0.7298445442931061,0.415677647610406,-0.20473346904327594,0.014389809307151847,-0.23052065922143,0.30926835491442917,0.23484697836433743,0.0472377737223697,-0.07193071210174407,0.0019089429776793568,0.2829289065912939
JMG-L,0.0673352435530088,1.2464269835044923,-1.1035717190521441,-0.532954411028051,0.10539076910269667,0.10491153983110361,0.3601589210128863,-0.021622750040172233,0.2538410689968339,-0.1637268298410341,-0.17295361134116344,0.1870305954013251,-0.39975936097750003,0.0036553113854076273,0.2424541461931177,-0.19225314306635105,0.04838614026129689,-0.18472834773608415,-0.08771217191168185
MUL-L,0.4545454545454546,4.397526834621795,-4.0403365765962445,-3.5743814333310095,-1.1240478442479467,3.3908701722064163,1.303885449702506,0.3185018493051081,0.800262372630143,-0.8386626214050524,0.06856910049275482,-1.2826463832582355,0.5137483864761981,0.2105451492970043,0.4279125601077585,-0.03931097507875629,0.03328273422185811,0.08715807148553761,0.15115772776396486
