Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ANEA-L,0.0,6.584121889351404,-0.07730300607682991,-1.1956555716055446,-0.884215755843224,-0.708296219816382,-0.07074434646733739,0.17310611076987178,-0.22209603661291732,0.08003546093899917,0.17425309368183106,0.5828163037502042,-0.0016860224565716229,-0.10144733938665314
LLOY-L,0.1092436974789916,0.29579020158102526,2.0103505571347378,1.3036545976049017,-0.8221086879565517,-0.6712874891808056,0.536572419200326,-0.5543302673886836,-0.4676159811165322,-0.23259257389281193,0.04544332538368389,-0.32976615105770274,-0.3222266585942623,-0.24938542537472366
COA-L,0.0572031152951455,-11.168726647719362,2.0397050205443477,0.5801364025446423,0.8910087649930056,0.3409188507496052,0.14164693743164788,0.21039455469997895,0.007476315133435007,-0.391979013293519,-0.24421504075745837,0.2174542846157535,0.29150907815227545,-0.09530093584704027
HVT-L,0.0,5.131964762009567,2.8860189130492695,0.33052937839369606,0.5833590967634731,0.7225111799194494,0.7392250086703749,0.3366985412007055,0.5832824628400269,0.5529501506306039,0.07161684333957945,-0.03746415693359536,-0.16629508659157838,0.308832289876079
SMDS-L,-0.03859649122807,0.6736789179878299,-0.05245585985500611,1.4675405431698016,0.1650061361954793,1.1361240580423,-0.4866151180730237,-0.52785573676064,0.4669588468996767,0.19350660233884068,-0.4298704166314302,0.0920223527464076,0.09409002532128084,-0.09359150183822648
ANTO-L,-0.0363636363636364,-6.6965107573952025,3.1734049622725777,-2.8019657859834846,2.139525742966942,0.366349835110759,-0.8989498551506356,-0.5252149542297881,1.0061960168434405,-0.615086338542825,0.42706363471015063,0.2384323600147708,0.25163358843787287,-0.7325310058743001
GRG-L,0.0,0.8929606410887548,-0.11481236203819228,-0.6021066239959959,-0.9170837081108285,-0.03340632995247265,0.3721429736820547,0.016547076657314256,0.31471422590307707,-0.025376899819092177,0.16375134841926856,0.14832440171244346,-0.15496629672821707,0.22669691184576682
DLAR-L,0.1020833333333335,-9.745383880908378,-4.2552577830928575,2.438476447082856,-1.2581045775896145,-0.5959180269556923,-0.20892028498467533,0.05930373075980532,-0.7427665034771823,1.0684511503708838,-0.2325963628654776,0.3575382907669186,0.45547300668347307,-0.86239690034305
GLEG-L,0.0,-6.449417595571582,0.4174210752593957,-1.4355546112635644,0.8069686226291335,0.19476471544344232,-0.17911765697235538,0.9584665293610332,0.44173660632180467,-0.20744627570704863,0.29285741989420117,-0.4323152739750739,-0.09428289406923283,0.30057810451923495
EDIN-L,0.0224215246636771,-2.8694134580595505,1.7369964775283335,-0.4798776416758566,-0.22058998570015098,-0.15763553786743406,-0.1883195817982818,-0.2827412963140746,-0.3856491971246366,-0.05062154466593333,-0.056911858899588406,-0.030248378162715837,-0.038598079511006265,0.09622913167556038
HBR-L,0.0,7.83382215649221,1.6840349968178976,-0.705330831155906,0.7478800565156334,0.3022483708531699,0.8588167544280499,-0.1369210561980484,0.002835826352372592,0.4132914562139266,0.15859471618514764,0.5122631113905041,-0.2724074370403765,0.3880143522097913
ALUG-L,0.0694444444444444,-10.205074424775633,-3.005597467252186,1.7121277099681647,0.6959478508477641,0.9376298987875757,1.2697673476601838,0.16494978808854346,-0.16754398728261302,-0.7349578194603061,0.20393981890936808,0.6954114799009276,0.7457056856131069,0.9157717928049376
SNXS-L,0.2608695652173913,10.505495502303779,0.19752573600495027,1.1105159437632155,-0.2597826656896501,-3.4926437535554045,0.30912750891933627,-0.166917080599123,-0.6137532654552769,0.09039222434116741,0.19449912152350932,-0.2620165446546684,0.42600868012688753,0.06406835797304357
BAG-L,0.0849999999999999,-1.3436895241924156,-1.7736554028108933,1.0402884514156412,-0.7266238934995122,-0.8358374522290571,0.22181776839581138,0.674188074610711,0.3005082811721889,0.1231846521844614,-0.40020122280571824,0.24864876523707335,-0.041985988815743676,-0.09393785319149976
CDFF-L,0.0,6.401285869587956,-1.043151862094166,-1.7808692945029903,-1.3824473899607879,-0.4762708319782616,0.8614131005478639,0.061225564874402595,0.1834591942909413,-0.14381871135434143,-0.06829243248443966,0.23995130181005564,-0.023863969045248682,0.055729967269620144
PZC-L,0.012755102040816,-3.8659100923790026,-0.770667200969781,0.12120433361761565,-0.4762051356102778,0.5055143622931306,0.5294289954690653,-0.6110776789895226,0.0014851664578939257,-0.06461259914795288,-0.027091620187832885,-0.0015398489269217875,-0.3889985705862586,-0.27351492119423926
GPEG-L,0.0359281437125746,5.333001766996247,-0.37232258548674885,-0.1235137751178939,-0.30300334034665877,-0.6208816426285647,-0.19142582472680064,-0.044820400594521366,-0.9932374446299558,-0.16521523586927828,0.04097487387871653,0.05062234274689665,-0.12165901718477833,0.003807311998715933
PSON-L,0.087447108603667,-0.37620444519042234,-0.23011634279575838,0.6079868510086612,-0.05644277495852516,-0.3416707493858605,0.707646749683992,-0.4097030267635549,-0.1763776435585776,0.028314342304614975,-0.018001288858897336,-0.22254885696134968,0.11803583748162262,-0.2006009221023876
