Momentum Index,0,1,2,3,4,5,6,7
ANEA-L,0.0945945945945947,-0.38882674126695593,5.972576298714897,0.39327449520361535,-0.20004318076928737,2.5079320226413504,-1.1619783865589848,-1.361105415583295
CPI-L,0.2659574468085104,-0.19542905567046215,-0.4618277602635473,-0.3107703719287964,1.144707548486937,-0.336628595157544,1.0576040048181197,-0.6811892944088477
LLOY-L,0.095022624434389,-0.5665647222093991,-0.1174373823994762,0.07463602068862289,0.3065721656709669,0.4732973778159918,0.12365107608425942,-0.12891352179733623
COA-L,0.0888888888888885,-1.0844823123357163,-1.9527632625396927,-4.098663078536769,-0.4964287377124115,2.222205462365066,0.5777059693876007,-0.7742539611750401
HVT-L,0.0,-0.99728391382746,-2.288749115385339,-0.8539852416192608,0.08242292266124866,-0.10172717261804579,-0.3221748522344369,0.17211459073710772
SMDS-L,0.1339031339031335,-0.7727886029478261,-1.8237019604624178,0.15105430857198512,1.2014511979146003,-0.5226564301595912,0.20403518071196985,0.4883914429598377
ANTO-L,0.1075268817204302,-0.5307177805335214,-1.043732287272921,0.22632837888975293,0.916525473456793,0.3480752042923659,0.12597881644820724,0.2398296526424344
GRG-L,-0.0150375939849621,-0.6222148169420822,-0.8416877294818977,1.2265530908287305,-0.004577501620540771,-0.22777172554094355,-0.3914357943205093,0.4827443212028963
DLAR-L,0.0374848851269646,-0.14953874313261287,0.6756502733488113,-1.7887999251775744,-1.1305394085798564,-0.6775161696212932,0.17435158060432884,0.21770485297340017
GLEG-L,-0.0021857923497268,-0.7331693236865781,-1.0715082243877192,0.2848680118378011,0.13603777869449704,-0.04650929833536755,-0.5163008680691387,0.24372781942014915
EDIN-L,0.1043338683788122,-0.6147392457808841,-0.40703955065214686,-0.8339987981919287,0.28299854628757454,-0.30674116454025363,0.0964900352859098,0.13096234335143933
HBR-L,-0.0833333333333333,-0.9388165048799197,-2.971070458590861,-0.15091722348124018,-0.8326396707215927,0.913983777197491,0.252597361434619,1.32521465684317
ALUG-L,0.0,-0.406472526132793,-1.391014716743961,0.2633602213892413,-0.07716969688281115,-0.22554169325492351,-0.24579570282748972,-0.11854807440238564
SNXS-L,0.0,-0.5845428081849605,7.752434609549649,-0.43087674594354547,-0.510603929561526,1.225174473637931,-2.138893005491376,1.4855130698652717
BAG-L,0.0131147540983604,-0.7176529268441456,-3.8219817613197775,-0.04289361456541052,0.5100364656566179,0.24490542665901816,0.035289011769845294,0.0845992243327951
CDFF-L,0.0,-0.6927330017832767,3.228940280490873,1.1967481782497704,-0.3133090122876787,0.6194892355258337,-1.1740597315904782,0.019700704645554176
PZC-L,0.0310421286031041,-0.737970922906334,-1.7438770145654585,-0.14680017543167184,0.2703158103382791,-0.3471266221905062,-0.2225678620667118,0.018305015418363893
GPEG-L,0.0319634703196352,-0.6947675918957313,1.0897864826512313,1.160200111922314,0.006698305609177879,0.5193774904852114,-0.3950186062739719,-0.005999541695675504
