Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
NTOG-L,-0.180327868852459,-4.049933822110111,-0.905565137412641,-2.20140331858615,0.05421648221225952,-0.48347200311347704,-0.6410034250388646,0.33982256844362696,-0.10911614948607083,1.7308778773168958,-0.5019074566980474,0.8210994803010404,0.08357573900395969,-0.5079434592923693,-0.09610081941749082,-0.3538165844828182,-0.17172299198350308,-0.28229261731482386,-0.19109958569387286,-0.17127117614632342,-0.25190098759978485,-0.5463451741895268,0.13334853763392063,0.2818709650672686,-0.16542355229645117,0.18141461493304326,0.3337592899437984,0.052980914609018145
SWGS-L,-0.1572052401746725,-2.4399691319321253,-2.2449417487539822,0.946221468925575,-0.7573695604219125,-1.381891523471318,-0.4012352014923395,0.41083904593575665,1.6863879111137343,-0.6570728089212048,-0.0852715056247872,0.0615844040364835,0.338944936553377,0.13112355041121365,-0.877351789610227,0.2719788659436512,0.08979164576186069,0.5002876588190117,0.23072221036248886,-0.13071090923222484,-0.26105641753263237,-0.033723872868411796,0.10048278679728112,0.007957581123699342,-0.17066013896777904,-0.1245948353853089,0.21734013136354086,0.0966508056017873
ANEA-L,-0.1415929203539823,6.142021952126188,-2.558977933954462,0.9695117845724521,-1.2310288315001912,-0.5555337731589994,-0.646773731641037,-0.18789280263642302,-0.076006796676714,0.08358636064664658,0.28903973907203356,-0.24499019006648215,-0.07659223984355301,-0.3012873388239493,-0.40010223221377034,0.03480464248599075,0.1301838407518454,-0.017615605024135114,0.25635159376931416,0.10065090513399703,-0.10094821428332063,0.03130742071743089,0.054864655220046105,0.2721187182948184,-0.030854117894975063,-0.2977299826887774,-0.028575877756993003,-0.020980639442630965
GWMO-L,-0.1923076923076924,-1.9204936817415317,-1.6604426089815616,0.6597949747849841,0.897377910417289,-2.1394980287558307,-0.546118132225922,0.9606470101614326,0.4986649311706978,-0.17932383842136546,-0.055809328114455485,-0.21214350003432628,-0.2768298799748262,0.6328490363600648,0.6751047743596887,-0.16548546536190167,0.45603573156431604,-0.029165677718735974,-0.27716855754966313,0.09628549734628844,-0.10865890018042583,0.07046152680011253,-0.15360527286893572,-0.03668152247379319,-0.04557924926318658,0.15929740081433483,0.20892485321581697,0.007712269420009133
OSIO-L,-0.4347826086956522,-7.130367621682499,0.9869990031172046,0.1343297435285376,1.2706891934895044,-0.5905868417811153,-2.3602132739356274,-0.060800842649960454,0.8852091245118077,-0.40325771311290737,-0.6774304597975144,0.4567007164968502,0.25670815608812364,-1.1597474049363936,-1.4203145256406131,0.35967718756297024,0.2110036967955789,0.555984553931751,0.5480684019634852,0.13551469121859352,-0.5488715746808456,0.40765230616732456,0.11680201484841182,-0.32809501598323604,-0.20500925729618752,0.41522851353212115,0.238472968826265,0.4272049320010289
YU-L,0.1571428571428572,2.461234005341619,1.707245731623875,-2.054577274375868,1.6108593647906833,0.37717247158739986,1.8273672429101628,0.6432317683472148,0.3030162159312913,0.5828486111374785,-0.5331284138957477,-1.0642681983875544,0.32608300713817717,0.0730915480429609,0.3583971896287636,0.3286627853193767,0.31763534003927063,-0.11291546016548634,-0.9435354313392134,0.22287870065319978,-0.38655966142457243,0.003983399896703914,0.22637199958738813,0.2605302463829672,0.40911558903670775,0.2675659614183286,0.7647625349171807,0.0415376730782129
SOHO-L,-0.1033623910336238,-1.578123396756073,-0.40243588821047493,0.37003304210629556,-0.6721151529517471,-0.6355422119769721,-0.14442810891755123,-0.24549633487763664,0.13288589584454602,-0.2200582898936823,0.19976769917476056,-0.15759095360113307,-0.021322302405549217,0.14784315612289925,0.0398940888509815,-0.0066032641506680746,0.050097107626332925,-0.045813350821102834,-0.10257733249379818,-0.056181660057246126,-0.09603222792245936,-0.07757945252958037,-0.1296586715084671,-0.19316659149008591,-0.01497667169298224,-0.019761907250396428,0.014749302627311315,0.019843587508249435
CCJI-L,-0.0161579892280071,0.19372282814805505,-1.3981869040625787,0.13466527388587557,-0.6317321155494886,0.0020983070074281685,0.3562310321013597,-0.005487821661196705,-0.3286210218405703,-0.052725235408939836,0.14965211954807642,-0.09214700547052426,0.04013919109788328,0.009777353172733278,-0.03500903615409225,0.030926284246121108,0.05878844825275299,-0.129451549257138,0.070698417200285,-0.07497795658078563,0.1485430069679667,-0.11976996104953899,-0.05367185939130819,0.017029321265877913,-0.012233007524264577,0.04745745145171486,0.013883168399896284,-0.04780296100167656
GYM-L,-0.2128279883381924,-3.9158596116879534,1.1418614680221177,-1.8514671483878395,-0.053037318826111304,0.07958786964146229,-0.7762144259356695,0.39633098121748317,0.33078482708915535,-0.3837145971631684,0.37075626745969786,-0.23082907570458588,0.30988811426418106,-0.19376304095630656,-0.03613277600085525,-0.025852113868131448,0.015610557529216055,0.1274572763055083,-0.11240361745894564,0.06437460219900977,0.010943368248038555,0.09169432447718293,0.2439250563968078,-0.04997940225188995,-0.013253701005032231,0.06883401463947776,-0.08696860716279813,0.037663618207014735
CPI-L,0.0457463884430175,-4.262524418163138,-1.3772122488049032,0.5366512033268589,0.7614230826590367,0.5765054494718787,0.9300167809903811,0.504128286076234,0.47043489575027764,-1.2659019819470767,0.6789037279166369,-0.7331864918808867,0.200354609812411,-0.19345882210262352,-0.3821235512075855,0.11053257711688451,-0.3484597399979059,-0.03398907056706043,0.25058103128880016,0.2458362532678481,-0.07944309444458444,0.17902450815972715,0.4375442779141433,0.4198037056440073,0.00980781785051457,0.04585850324727374,-0.24723307944632056,0.15847205284967855
