Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
NTOG-L,0.2553191489361701,0.5813579786471238,3.6038590471731093,-3.8978409138929524,-2.093723486339913,-0.6895723668895528,-2.8623013425316044,-0.8389770862875582,0.3095476678534392,1.1653835421203598,-0.23852489305048463,0.29554632891660837,-0.92013085030537,-0.718579467124539,0.9498244459714239,-0.22848340462154382,0.020908294553649436,-0.4165808316490362,0.3369728626904572,0.09399161657270562
SWGS-L,-0.0833333333333333,12.206605055768627,-4.2356503164240245,2.2434007430845275,4.606424956652605,0.9710765520387439,0.8877932724123769,-0.685852833755025,-2.189259905883144,1.3515647746175306,1.2873043040973313,0.5221749777008244,-0.20629007979365735,-2.2874852844167735,-0.699508442939926,-0.7099997646584464,-1.2809092458319584,-1.7364057248085552,0.6513031555134313,0.03591677059802848
ANEA-L,0.0244956772334294,-1.133281554694889,-0.7192292435321636,-0.49711004193969827,-0.150937680715426,0.6760101970730623,-0.04506787786499311,-0.1478378805404476,0.016513476563955104,-0.14291346010070488,0.07129490519091458,-0.11112457644919332,-0.05594183292403856,-0.15842538747727483,-0.27584800748014704,-0.012766073277920136,-0.06437028021896671,-0.17198617208893618,-0.1561345090139254,-0.11318948851176651
GWMO-L,-0.2608695652173913,12.10317592962656,3.33237043845317,-2.68205970704748,1.0103562732320448,-0.5478254186821769,3.061439625947808,1.384344428187342,0.46152685173504526,-5.1645155824821085,1.9370167356590773,-0.7955139708386485,-0.1321165034922399,2.545206336162602,-1.386189077979998,0.12174257811533852,-1.2216399634555049,-1.0418235257091562,-0.22893495140982006,0.620749732931404
CPI-L,-0.0697455230914231,-5.002565417676512,1.5026724336226893,1.4378855781140383,2.0828493482774437,-0.03448192819824978,2.6621675586489038,-1.2394860165973463,0.5781408069706133,-0.2049832056737007,0.7411208464837155,0.6683631187260414,-0.41241849735334274,0.7537506745398233,0.6676786817804452,-0.5629235673473612,-0.22478083938410173,0.024716572652635316,0.4357520665726662,0.0008064370021682534
KWG-L,0.2692307692307691,-6.045473907242698,-1.7410607291567655,-0.8789413882241138,-1.0604418832639493,0.6834519025748832,-2.0711723475769768,-1.1422743385018521,0.02281724446521503,-0.04770175594509446,-0.17426768886718458,-0.281025932498057,-0.1837689717704638,0.2321406628491648,0.24804846036208475,-0.2225858313468749,-0.14862423468042138,-0.15209871548003165,-0.0339939940227733,0.11254953548162054
BKIRx-L,0.0023391812865496,-1.218794884760303,-0.009502788987959516,-0.13408151764213047,-0.3648671706760235,-0.13932230131914536,-0.0783425380627671,0.08154922415535526,-0.011330872460051575,-0.11961566516858267,-0.1028118441730923,0.06790377385393198,-0.006434353288712981,0.02723573525200246,0.0015443764382359528,0.018991577289114537,0.005284296770508107,-0.02316437504015866,-0.050647148582724726,0.021960314222409894
DXDX-L,-0.0162107396149947,-3.800096729598375,2.2740988131451068,-0.3600991523364516,0.731726733336056,-0.6186697048832891,0.12109891952698389,-0.20116546770428426,0.044475298503888726,-0.15859914738013453,-0.03528309495021465,-0.21649618419299219,-0.13981362700989855,-0.03639401523044306,0.15399372938116107,-0.2590624464983387,-0.2926440105816777,-0.17537277263185277,-0.12685627355119788,0.19618545767052742
LLOY-L,0.0176536671481302,-2.1944543318853915,0.24325399724544355,-0.4534529348340691,-0.1786903280023656,0.12621677008660426,-0.04793288907998676,-0.15517750065350316,0.13923121354188406,0.03891553735269618,-0.16985243190163224,-0.02129498573705651,-0.019313017054038772,-0.10021557880179874,-0.034072336684726805,0.07275730230940841,-0.055797191257506214,-0.07295044601764575,-0.046552158395777914,-0.06037849508985006
EDENE-L,-0.0612244897959184,-0.5493455275694468,1.4704414367888117,1.1433316633903927,0.14590704051466089,0.778290040032839,-0.1197041237949646,0.589140475298081,-0.2626265636675623,0.010503091661172555,0.042509404005377185,-0.37417054540780903,0.15702438945427674,-0.3620373400466983,-0.049113414239382654,-0.06680909842889116,-0.1840334217438924,-0.35551896390075377,-0.15182303463149857,0.12865322300811902
