Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ANEA-L,0.162291169451074,0.47712128452447133,-0.8305292255137366,1.151062733702466,0.743041642040889,-0.18438047639068283,0.6077229959340094,-0.4272534856002694,-0.7680029589068822,-0.18642928418380483,0.5236190212805646,0.20240305010443235,-0.36947715210344056,-0.10376896816930362,-0.47133822250574414,-0.28567323926902616,0.043109070715837854,-0.22015228647312168
CPI-L,0.0262008733624456,3.035930906305094,-0.12850232599589442,-1.1066542598819948,0.5578923459131676,-0.14545764682511503,0.0386599307869829,0.6695742344098069,-0.3147520930008107,-0.08214585064828742,0.32593952278165267,0.12111456537779582,-0.17676834057415924,-0.24921287859051522,-0.01714884175457941,-0.1701067403144268,-0.2915528834097888,-0.12225159062396397
BKIRx-L,-0.0139860139860139,0.8199217769202315,-2.862599981475642,1.2638929252290605,-1.3499577446524922,-1.0595335237259629,0.1838210648948782,0.13788570966416216,0.32910339672043637,-0.22181656023048787,0.11576567425260105,-1.2922707142264278,-0.6743961725531531,-0.32261036526096865,-0.14771370092363856,-0.11858677047221461,0.8043165407015279,-0.2309708820022231
LLOY-L,0.0105820105820104,-2.6307383743298063,0.7090667166877423,0.3071295921282327,-0.2301765766806364,-0.274040139703117,0.025102413565514223,0.29249577027733453,0.13419362283201,-0.015911970133930895,0.012183790167753368,0.08786283725436649,-0.022221798653224694,-0.07698471548405031,-0.05301660178861359,0.003005289321424642,-0.09582991136813176,-0.04648262649904206
HSX-L,0.1049723756906078,-0.22525202392383017,0.3127191864126018,0.0042324663994212286,-0.1266217320274452,-0.47852453281591223,0.6148580300024423,0.08158237030869439,-1.046707144593049,0.7297757140889742,-0.28504627760766577,-0.21769098650567542,0.07765586384535557,0.0971125108117004,-0.15062057315858596,-0.21386266985171634,-0.23885444019790505,0.09752424084633377
LIO-L,-0.0019218449711723,-2.8528644172401068,1.996963411433747,0.054994479728107566,-0.5332027243162223,-0.16607932484874777,-0.010058576566153625,-0.3591225484129237,0.43186990597408853,0.35610324354944783,0.42675686668105745,-0.08780301265241457,0.12195882034680114,0.05262956385845869,-0.044359331545631826,-0.1002117919630381,-0.03897411480613805,-0.025900591810188753
OXB-L,-0.0386740331491712,3.9701054197193355,0.17786802754968406,-2.730662794865486,1.5736058384853961,-1.0523517025842943,-0.10485667598697908,-2.4475973296685374,2.1655151990729187,-0.8700489879445018,-0.6184295082543522,-2.06940592977518,0.43249126791697523,0.3506411519362232,0.37932002822370164,-0.01979948224474643,-0.7634907432035103,-0.29201937851737114
COA-L,0.0421686746987952,-2.1651498633717177,-0.4528293675362768,0.8550796045309353,0.1136753785517852,0.22955305254837974,-0.0815046513556365,0.267528802296133,-0.04225274335289676,-0.19347003655318962,0.1721263164253501,0.08956008804189716,-0.15691691178864958,0.0007481652895718346,-0.045226396348353376,-0.06169664627995646,-0.08742704897518656,0.10221932314559402
HVT-L,0.0,6.836093069631091,-4.346988547982616,1.6234007622915791,-0.31599740919696884,-1.0767445175653418,-0.2683418212717573,0.891368297634921,0.15059849217854998,0.6155340961673028,0.4719298879541896,-0.2529371427953316,-0.8865846612304576,-0.23332939409591164,0.1352610201700643,-0.1155388223549379,-0.08672136347203423,-0.43269040194809727
JMG-L,0.0438538205980065,2.7687225175138623,-2.1670588331832974,0.15201298863018894,-0.11040341464681579,-0.08831698284707297,0.043185390292476096,-0.2736412173680503,0.09393867408378039,-0.010137398824249038,-0.4569869360041942,-0.04276450121923514,-0.23181010791759496,0.13772491351419136,-0.17115999932750445,-0.14866754272070898,-0.03890663973754743,0.20790503571206054
MUL-L,0.2386058981233243,3.520831063527993,-5.047175173035097,1.4938500927441174,-0.20669260105602663,0.008160008642192552,2.370173451807239,0.4886562628775124,0.7068968597357769,-0.12058574967959694,-0.9266366011704728,-0.21034359542212383,0.8922977635759664,-0.36073710359459,0.1598947732692881,0.23642362387461702,0.1262956667667768,0.5891372517198569
CHLV-L,0.1014492753623188,-2.7770737766849773,-0.14299560431545077,0.4961484545931766,0.2770322350548928,1.0447193311964338,0.2650602949858507,-0.6049826378486092,0.11781804074429442,-0.12562452504749236,-0.04824154042241627,0.025450221997575406,-0.25406282721193735,0.014032829855950363,0.053911827084856936,-0.044724587913237045,-0.1058010586746294,-0.19298412656552885
SMDS-L,0.0607734806629833,0.04887853250663528,2.4152189210634587,-2.2477509316806734,0.08133357654016468,-0.05289394765107284,0.6776146324084825,-0.10981349166453953,-0.3663054936610572,0.23257244663716276,-0.6099042828111728,0.09635546329324905,-0.22349112531120363,0.07009527404356591,-0.28613855187387416,-0.1374433166034732,-0.35017137825129385,-0.09976915604587644
JD-L,0.130483064963909,4.414135047279548,1.077271313336325,-2.670287956153262,0.17106095838945456,0.7484638851435002,1.3246254021538943,-0.3205222737266961,-0.17834693507034274,0.2661247412919558,0.9933950006220479,0.24886070062003712,-0.300092014849918,-0.02072620244569325,-0.047113943401786075,0.5568719404068452,-0.061592326483711074,-0.05975033114866381
CCC-L,-0.0278526504941598,-3.9508189783017094,2.4944897828150556,-0.37061426869973196,-0.19283630679541658,-0.09879622783643258,-0.40111935851222713,-0.043624419074781956,0.05340191180824042,-0.04998083745640135,0.2193555229555252,0.35275305248406774,-0.01006739799790319,0.13459261904069705,-0.2466723181269118,-0.18600160129340615,-0.4118820621113923,-0.17054075440082675
BWS_p-L,-0.0342205323193915,-3.9044928994767747,0.5894761623199901,0.3570946846222076,-0.5726858417002731,-0.0895820930783394,-0.3530332167998657,0.37246419038502193,0.09236732713790276,0.0016624995114744693,0.08974169527714554,-0.19695347468091584,0.013142128394611444,0.021516281648652852,-0.03018603132091335,-0.026351337739295252,0.05421599114020259,0.05809315795269632
MVCT-L,0.2195121951219516,-2.143426625887505,0.9295797931135549,0.23022711703476895,0.5160092014252514,0.17836413760147632,1.7123333340445461,-0.0664120947566914,-0.47791124522037504,-0.006856033006452386,-0.04752797480931185,-0.05169805785783016,0.02352747390933563,-0.15139558271690268,0.11998118041083658,-0.22624143668479646,-0.30669590724214724,-0.07516184444607488
NWB_pa-L,-0.0084459459459459,-4.333864093641566,0.50619219446403,0.6336057505305271,-0.3124506326198744,-0.1458211460278558,-0.15155577105301501,0.35480083970220166,0.22663585874088962,0.07123191697740121,0.14083363229026796,-0.1305120352252714,0.09390606476775779,-0.09025686452345086,0.015310560519152066,-0.005038641169473471,0.000802912538324041,0.06371941355073536
