Momentum Index,0,1,2,3,4,5,6,7,8,9
ANEA-L,-0.0306122448979592,-3.3263896767176244,1.5460762930945806,-0.5937074185035534,0.09268073539531226,-0.07596039070568687,-0.05752928530442301,0.3103945393749848,0.32528920710332476,-0.17614654859370843
CPI-L,0.6225490196078431,13.867773096361043,-12.545638983785219,6.960286482127348,1.2285070427064537,-3.2747512529008924,-0.08599792686999833,0.08958275505812666,0.016888230014146192,-0.22940103417122024
LLOY-L,-0.0779853777416732,-1.8582536943971975,-2.300600369092431,0.1284838568801253,-0.35591466932442095,-0.8947168063010698,0.38381697536222764,0.04901172825124933,0.07281481968121659,-0.2617132879773213
HSX-L,-0.3371647509578543,-2.777638373592551,-0.8178760021897166,-0.4627133416602208,-1.7990932478232553,0.030509709138220164,0.24421237658587233,-0.023969434552934116,-0.1907225041451315,-0.08758140556000038
COA-L,-0.2399999999999998,-4.128552270139687,2.4631482899633186,-0.3741843613485927,-1.0654222910577371,-0.3318852537341919,0.8271786394588078,0.04034194254434062,0.07044770938500158,-0.007684964467833784
HVT-L,0.0,-0.5628598222226567,-1.941310173952483,1.1585142697730728,-0.5106764266287553,-0.8978466162097727,-0.3674929431576344,0.3676650072723454,1.4516876125841582,0.8270849593505777
JMG-L,0.0158478605388272,0.5075489625001084,1.4302892524016408,-0.005823275113963309,0.39749175483197585,0.1268646738189496,0.5215174134337172,0.8025969416821492,-0.30265016006063145,-0.2569122102469491
SMDS-L,-0.2364130434782611,-2.012680977806644,1.463588968543064,-1.141134528553812,-0.804283839964399,-0.19607086450679262,0.6070354166156321,0.3102030618246267,-0.20465437433581118,0.26855103749060766
NWB_pa-L,-0.0075471698113207,-1.9518836902345684,-0.7522233428022105,-0.011428073639318628,-0.1889945444791319,0.06445619891664127,-0.2443734787315199,-0.3803732293496933,-0.03305204011327142,-0.0876640481661549
ANTO-L,-0.0593023255813953,0.5352165234320638,1.20524004571937,-0.941811711875533,0.2692088440648238,-0.8940255523606858,0.5424281009406259,1.0205282646668485,-0.3945248428849044,0.049272842433919065
GRG-L,-0.2141025641025642,-1.7148309006570628,-1.305177289823918,0.009729027679665296,-1.3585187607560056,-0.050032346530970585,-0.13996342543971765,-0.0010278083778953735,-0.1456632787327477,-0.15804461591365793
DLAR-L,-0.0361445783132529,-2.820379371250906,1.162253065189758,-1.541431274809847,0.602954118615281,-0.29163381600590166,0.5285328748633445,0.4119977567748446,-0.03541501599099963,0.20616665031913525
GLEG-L,-0.074074074074074,-3.22096492212317,-0.027075890973519992,-0.44089714599817,-0.3488293121963422,-0.21794610268155953,-0.12850277764664772,-0.15644919864229948,0.04779026178587029,-0.01500768162756659
EDIN-L,0.0110775427995972,-0.6383350453150259,-0.9420271270331323,0.08401806136726003,0.040865182639514185,-0.07459917151413298,0.14404804298901666,-0.21235429963253505,-0.11803749023921217,-0.11891404694737204
