Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,-0.0704225352112676,0.7692969017554456,-3.1950169104106916,4.00598582278922,-1.07892546647692,-0.9757728281327649,-2.295546115119278,0.045580559596696345,-0.7650181168890083,0.18815509010329823,1.505446836673723,-1.2166308644844535,0.38843453023475766,1.341212686851238,0.7306548710634022,0.08692427281170159,0.9195609646536422,-0.3259822359855358,0.12184020766228919,0.23825904765142703,0.05575414679613758
SWGS-L,-0.0852272727272728,8.204763732547319,4.814756637455355,-1.5795758473635504,1.1935726542818348,3.9811705806798816,-0.10665149667442068,-0.7481255615514428,0.44740217368205143,-2.0860696130804817,0.9110200041108125,0.5879540310262382,-0.12411353287328739,0.45858418698085723,1.056272971380385,1.2137052935330717,0.19981986943514318,-1.5128071669241978,0.5795725994692917,-0.9518043195450496,-0.03143666666039357
ANEA-L,-0.1164901664145234,-1.4271439201511,0.8776454056788989,0.7203940329857244,-0.18041965278526464,0.10000237954918166,-0.06846214120828112,-1.0417987170845138,-0.2532943291109449,-0.12496679268551693,-0.03795806963325871,-0.23931221222498883,-0.17205164975527815,0.013745227683097251,0.07292791375077022,0.11320474679136355,-0.19667765561102174,-0.2139491772904838,0.05592682452259811,0.015800453898417246,0.17545442349196086
GWMO-L,0.0362318840579709,-0.9608695328830846,2.9782352040630995,3.5147635187962,-3.9274584210789736,2.4730696012159012,-1.973411278846527,0.5876023020901858,-1.9873517381795425,-0.8178231411979691,-1.010331723724233,-0.025109391179759095,-0.804450857779811,0.28296171553546123,-0.6665794643704067,-0.17741478334024602,-0.6973356814603076,-0.14556118622112102,0.48827606809156815,-0.34981719393458405,0.13948119130790199
CPI-L,-0.0665322580645161,-4.757146332720209,-1.679506084092395,-1.7252366991105583,1.2191382936539303,1.5199453533965726,1.3266853010364634,-0.4757411965608854,-1.5160947577955313,-0.0006694458015641663,0.25084288813237754,1.9680249960010867,-0.40251868108589633,0.9141066384013893,-0.6087456731872946,-0.7862154681830668,0.43773205826388534,-0.0004170228541500375,0.1333731569406571,-0.14946931291258003,0.055215866229604685
KWG-L,-0.0285714285714285,-4.6363153170950735,-0.28188557827689725,0.1640648718103321,1.7724052504935872,-1.8338587198320784,0.6621730918967627,-0.1451089025098015,0.018804014414438835,0.37083353295553306,0.12482732125317307,-1.3643740726095035,0.04744177822813733,0.3901098114291133,-0.40361892637935504,-0.3001397022290616,0.3881190165724219,-0.2744068514736391,-0.003593822468799686,0.18713953485075446,0.11692170811938535
BKIRx-L,-0.0187793427230047,-1.1328601978593116,-0.10620780918067363,0.14433086842721743,-0.015609117528471834,-0.46039165081853983,-0.0981511172864587,0.001301371610227645,-0.04027490122549955,0.020678260798737413,-0.11273121974455175,-0.03277825132044455,0.08569456131524417,-0.012787612337253708,-0.016541858303275467,0.005704360460990701,-0.0288107518950813,0.007011904040048798,0.03431285904985284,0.0433534982398204,0.00446967587155258
DXDX-L,-0.012973533990659,-3.4500798266336403,-2.4404581767010223,0.05691326787619977,0.5013036181092535,0.4702409244661015,-0.25985224544960384,0.2027740977986784,-0.10242952715362243,-0.014787674067438479,-0.1266247984128282,0.15318013699244715,-0.15595661911236555,-0.02246159852730614,-0.057795929746546126,-0.24638493840557366,0.28090296960283906,-0.17202919385280893,0.3572433942328213,0.010324791287333327,0.15263113532819672
LLOY-L,-0.0181147266018114,-2.3430798310022025,-0.10399772604010914,0.6225675962535558,-0.19270363064118673,-0.05773420942275776,-0.069230664715828,-0.07557034603530974,-0.28215890904890045,0.046587186800985746,0.11236615521991168,-0.23764479459281349,0.05852210689412436,-0.06488526328655883,0.11577148084159994,0.10176382418862717,-0.01967352760997169,-0.03167281335922157,0.04308600737878832,-0.03674030324251762,0.04736795808990094
EDENE-L,0.0730593607305936,-1.2870569827549319,-0.9691889258896148,-0.5174994791969146,-1.2574867993150174,1.1583809410887034,0.3591950615459229,0.4205758323587571,0.6858164165694143,-0.11890224558292495,-0.02597139650324521,-0.3370754759597392,-0.12569057870412137,-0.11008016768209479,0.14421536573496954,0.1686701136406478,0.1489535874198916,-0.29166425417571923,0.24814834919287304,-0.009613678805796336,0.022224653047581554
