Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ANEA-L,0.0311138767890479,3.278206382047607,-0.5011523414384353,-1.716668727502698,0.6252252429010231,-0.49876930866152924,0.5314428662525729,-0.6410405337073201,0.7182799846236709,0.7758138023603073,-0.2996078604591465,0.12096667454884152,0.13849561976545072,-0.33461920460994127,-0.2711006663476981,0.1559453443585454,-0.2984567576806699
CPI-L,-0.0386666666666665,3.2452539879493183,-0.39552693076340945,-1.207240759143759,-0.49333055425612926,0.624157288433415,-0.24222984969729874,-0.014996135967458399,0.6362142452066752,-0.08987173093561407,-0.39551619543255156,0.11366377213938708,-0.004732939265931339,-0.15463835115060884,0.0829791382260514,-0.039723359609774835,-0.02621000304145469
BKIRx-L,-0.0161290322580645,-0.35488817350243673,-2.263852010965784,1.9071041315823536,-0.14823576723748802,-1.2769214374987614,-0.393300253105968,-0.2611645489958029,-0.20044582067428013,0.019607945143263878,0.020465248387518967,0.1803609141101009,-0.8090722942972104,-0.3590466384022216,-0.8209186101415311,-0.048283649658134906,0.4008257975219945
LLOY-L,-0.0476190476190477,-2.4671478143596217,0.7063266999052598,0.25446256115370297,0.07713057392807189,-0.08159342740333142,-0.32348071958019,0.04004385866754681,-0.005662487184520305,-0.09869449237661437,-0.0010854356417376726,0.12044199265526846,0.01775657303696652,0.01567492661012161,0.023954138196855223,-0.004849867498034503,-0.0557493395588616
HSX-L,-0.0331350892098553,0.3006945302316977,0.29296127536499816,-0.4245950856112108,-0.30777506192656834,-0.14489742498661362,-0.3083103596715125,-0.06852776837716264,-0.007072098097976599,0.6278632124520717,-0.30315849545999063,-0.6645812687832926,0.052873387809879865,0.41761063897728495,-0.2173498751790919,0.1655855100952501,0.1319723256244348
LIO-L,-0.0061881188118811,-2.4001159471268965,1.7786435935702813,-0.3058778044034223,0.047010474669324766,-0.5023602793137534,0.39447121339936086,-0.15234131075607352,-0.1719115020615607,-0.33348307154448026,-0.021656985694864263,0.0976916800601389,0.35095771686783284,-0.07144662502869262,-0.1933396345183695,-0.019212912164298906,0.08922374066725505
OXB-L,-0.0060240963855422,1.0915020735619352,0.1175191923347865,0.1767294417232254,-2.560288785187034,0.6076459427935221,0.570689110471582,-0.5681521527328603,-0.7144195174372385,-0.5436564324432155,1.4187187212608456,0.19629504836841596,-0.7210722488341536,-0.5577953910794824,-0.22156958657577133,0.27985900336023584,0.8632567711789031
COA-L,0.0218933889349213,-2.2851786933616176,-0.15216643409875824,0.826363371075125,0.23640847539228124,-0.1847654341315482,0.511536375313395,0.2704976284517887,0.32852764439938414,0.27438298174664283,-0.13796181679802877,0.029462007310677423,-0.020993467450066795,-0.13210811293345232,0.037738639244970874,-0.0025486780535751746,-0.13163754153024723
HVT-L,0.0,4.011167857222301,-3.6990704792781335,2.8802425164630856,-0.48218028416692527,-0.6005794957523622,-0.35264390945138974,-0.1501680559650866,0.5791352417668745,0.12066708718729428,-0.330581456074321,-0.4920069196865007,-0.09035443318267433,-0.46878117749382753,-0.42179496903586405,-0.3770069253638798,0.027016808282380515
JMG-L,-0.0047904191616765,3.06537897459167,-1.9161521420976875,-0.34263133273174906,0.037849032577273775,-0.574393174629813,0.08459422229132016,-0.1480608560473372,0.05169051776088542,-0.11968198624441664,0.3458535930610502,-0.24083527052221676,-0.25333687179073255,0.09170934458025772,-0.07643562168857038,0.07326288747733235,-0.2481077407761233
MUL-L,0.1406926406926407,5.685548397739795,-5.241124633464143,0.041034786893653925,-0.36341340567863567,-2.1394601352509652,1.2545682923950856,1.597884238422471,0.6008518879733834,0.808109815484385,1.242089658632192,0.2748807000617978,-0.3742000773325003,0.7074136879644493,0.4791014881371411,0.413662862970941,0.46176527091384106
CHLV-L,-0.0119047619047618,-0.7097496572251278,0.37498170218378346,-1.9958056646150917,1.2807518420733277,-0.26772720899452773,0.5110482297981604,0.24310441046507872,-0.18828403918669898,-0.18830857043109545,0.1669335887807606,-0.03171857356079175,-0.12605782476909164,-0.25289924994566315,0.036312538293793085,-0.173028093237294,-0.10799124942886293
SMDS-L,-0.0010183299389002,0.7106260339564643,1.8207498698007636,-2.294464985239745,-0.9980422883011504,0.4598110196903486,0.5912946459797098,0.08147429515332061,-0.13634633098066842,0.12410911855483156,0.08712930560747899,-0.3639961179835882,-0.21368202817206283,0.33424991137214727,-0.09000865704468133,0.09451161107612371,-0.2688619700251235
JD-L,-0.2434127979924718,8.526872399205534,0.7634302881766694,-5.676929619222321,-0.26715567699255477,1.2261756728000799,-2.0475552387285996,0.20505068131543772,-1.3484769599344466,-0.5643161421400944,-0.6085494960086105,0.3938036748366906,0.4152896503231548,-0.7387333180393391,-0.02722193516526109,-0.13861042903326348,-0.17463928590911174
CCC-L,-0.0385786802030456,-4.857420776563303,1.8826186615761407,1.3179968454248217,-0.4906078043465148,0.45872327495568227,0.04732030086900058,0.03426889762110509,-0.3924172807368359,0.12024253204419705,-0.1550427166239574,0.04051260814081894,0.2693344197861106,-0.07139421458850664,-0.0264792894244328,0.07013890483729898,-0.1663550983307214
BWS_p-L,-0.0650887573964497,-4.071860659300467,0.6593754484349555,0.7968467023535317,0.2923973358481964,-0.10083187707587936,-0.535167743265484,0.08132855842849654,-0.14341102597751082,-0.24963304979939283,-0.13708951934319727,0.10806464466843019,-0.043554993295239576,-0.007952027544859236,-0.11705198860212152,0.028583597643300086,0.048923246318769036
MVCT-L,-0.0333333333333336,0.1705568435854366,1.1281485254748322,-1.999178063657636,-0.034522493706113495,0.036325079297428405,-0.06386452812509957,0.5792198680889028,-0.11793207360399616,0.7872944002875979,-3.2073979161283162e-06,0.10285255462465888,-0.10280206591772455,0.0960482743116434,0.007845286714805718,-0.16364623403044257,0.1513927838186917
NWB_pa-L,-0.0256410256410256,-4.178878899451591,0.634186832818631,0.7287460593931518,0.24398679795906278,-0.24126689122063377,-0.08436524958198807,0.15077438432079984,0.10156650079729196,-0.11787084664275277,-0.04365557493435251,0.11070996374736872,0.04232755310757718,-0.010166584945133646,-0.038624459572985485,0.021271376873099403,0.10534700700938561
ANTO-L,0.0969432314410481,3.2521716815989645,-1.6559493590518715,-0.1548689081763228,0.5023309237134386,-1.048627208727188,1.3441163481294478,-0.6771588591902765,0.4702276753458495,0.613982076411504,-0.2234760460696324,-0.08315650949424327,0.1700601557827708,0.7320227237552572,0.046790903943463885,0.35683927568847645,-0.13396545775415633
CEY-L,0.043956043956044,9.568083443510282,-2.8594195376887686,0.38532267723659325,-0.8873266725662993,-2.5698367881720654,1.0646412203620623,-0.4779907021724383,-2.0687537374260785,-0.441383855465731,1.410123967815236,1.138175212590213,1.322368644029732,1.2178404864552295,-0.24473500925138914,0.4118287367085449,0.11852313032077168
GRG-L,-0.0723635003739715,-0.5376785659670505,0.7282186922046301,-2.1097210084364093,-0.24535444239532164,0.419372783623461,-0.4914507257519432,0.25304476311457164,-0.09093188144348627,-0.04899338443988363,-0.2863836127486611,0.35074454749547845,-0.31653974283135655,-0.06708986287637052,-0.053598638168434076,-0.04370971418131912,-0.32394065777626463
DLAR-L,0.013316423589093,2.8991118310064676,-0.3445715284112394,-1.0356133780121202,-0.06586302596535051,-0.31952264884706577,0.37459173449393196,-0.3722684017394002,0.5462221976666991,-0.32341306484474736,-0.15794531876172713,-0.21479142031789988,-0.04209139082752498,0.25063904321945835,-0.013235489066185296,-0.02859687606499107,0.0022539860724720847
FTF-L,0.0231213872832369,-4.100913723491588,0.8343407263232349,0.5193899290000308,0.4072753703666886,-0.5611870170305426,0.5966969023183325,-0.022318933412743432,0.08106207635422119,0.13802734330176936,-0.27128362990632343,0.17335066310959393,-0.02422677382654496,0.17095118619349148,-0.13651090832521148,0.004779135332163952,0.1447088922817916
CMX-L,-0.2142857142857143,-9.682049807287134,0.4510372419692147,1.6409668266455915,3.6043736013298826,-0.9101468607884879,-3.147947085197652,-0.9539594337883132,0.7090760066537793,0.09012054417868613,0.9214794694855758,0.52911623862434,-0.15313357045490114,-0.04157590352811206,0.28615701920785075,-0.23897009158574214,-0.03341975082618889
GLEG-L,-0.0380664652567975,-0.9867380347390905,-0.17175156230771949,0.6384291838645293,-0.1824030208897375,-0.73159514004379,-0.15522396604969993,0.12825624347250647,-0.7027361436516093,-0.12169667153298895,-0.04019848861129292,0.4659167697649477,-0.036394883601326554,-0.11063381836048794,-0.09176658318107044,-0.23009715366663389,0.28884424241899703
