Momentum Index,0,1,2,3,4,5,6,7,8,9
ANEA-L,-0.0259740259740259,-2.1981110446206906,-1.679410400607415,0.7343759663695396,-1.1004958058851788,0.09653120850169884,0.28269420741141654,0.0761858000396445,-0.08108311573791573,-0.3132255396983937
CPI-L,0.0142160945622009,6.6102314783745255,0.9939182393793525,0.3270504193491,-1.459799114240414,-1.0249779978176827,-2.904712038068567,0.8470306798538519,2.866298930221277,1.3298304358585145
LLOY-L,0.0145395799676895,-1.5934506596803868,-1.2608371697711063,-0.6399966159150209,-0.537424590801774,-0.15025498979121854,-0.25865867297164585,-0.4872660502656426,0.4197917860369655,-0.08779753383265528
HSX-L,-0.050179211469534,-1.1471275182808636,1.0522183664255558,-2.557855795739858,-0.5296512907980826,0.4616890977410162,0.5653527105789696,0.35614799276847126,0.1727895416302688,0.10283999280387414
COA-L,0.0,-2.6783061464353555,-1.8875581999284323,0.5703528801568869,-0.41371015120297855,0.7379150454240437,0.87160848514813,0.8845642215407331,0.22453213801813215,-0.5969049137444856
HVT-L,0.0,-1.4327803365267102,-1.043327704208993,0.08486918878486102,-0.593225527206948,0.21285258079851146,-0.3064643993809213,-0.19510364146562964,0.12665607156426506,0.003811455945621838
JMG-L,0.0347003154574132,0.021542166531718487,0.5852972174859328,0.5047357650682803,-0.1989676536926195,0.2186232637072454,0.022132922955643564,0.44529210438546446,-0.46748254523046695,-0.11311957290146366
MUL-L,0.3333333333333335,-1.7760476537663306,0.05915846004481513,-0.49896700219929135,2.911877871514832,-0.2615665810585152,1.2746984456098203,1.0775743680470578,0.006150918599244873,0.15689656742622052
SMDS-L,0.0029673590504453,-1.0014946980593187,0.4917404437560835,-1.152007681417535,-0.03407037833247695,0.6897146735081633,0.8444171469732046,-0.3218470929276058,0.058870238231765404,-0.6664292359009708
NWB_pa-L,-0.0041753653444676,-1.5811205974825149,-0.9238173793746898,-0.42042205553967704,-0.4200842347528756,0.38474374076675016,-0.13390501778903394,0.051381290948248004,0.09558710086215992,-0.1683980408213394
ANTO-L,0.2134540750323412,-0.3447017686219573,-0.25775057395321715,0.3076079900014059,1.6898128154402339,0.11526476402073794,0.38030301223608143,-0.17180295553784217,-0.3042087957123296,0.3891189904379158
GRG-L,-0.0136411332633787,-0.6089979981747093,0.8966932939055459,-1.5993237455183442,-1.0948087487924514,-0.7789611291307794,0.1353235196559861,-0.01144880061403053,0.17735420433602989,0.3377006019142595
DLAR-L,-0.0103225806451612,-0.18725007924887666,1.7943609904120268,-2.0525125309445595,-0.19938805013644564,0.22120902942490428,0.7382297100369501,-0.7137478015949525,-0.44690398141196647,-0.5681190984047045
GLEG-L,-0.04,-1.840441286496625,-0.7716645748981279,-0.5540170105979185,-0.8916773065669742,0.2964424889272129,0.49303785785478066,0.5025729245006507,0.0024798952503733056,-0.13224020059868663
EDIN-L,0.0907372400756143,-0.5998326489204217,-0.10688581087346652,-0.2193433446195212,0.20286798201835873,-0.2595717785872574,-0.20580906133232166,-0.03659075091549853,0.15257472455979568,0.06119764823441369
HBR-L,0.1020408163265305,-2.42020139855902,-1.3074591892628449,-0.13014480834643535,0.2292346918312318,-0.30853864544175524,0.5456553675626022,0.4253843772515958,-0.08329689541883806,0.23200867076419346
ALUG-L,0.2216748768472907,-2.11563964326866,-1.4563332776258548,1.24949882567479,0.8318371506869839,-1.1138099397487087,0.09256729093346401,-0.05299271821979313,-0.23676295338251324,0.3503399026657592
CNN-L,0.0,-0.9649234546156669,0.5176025114558074,-0.6443207228655329,-0.0011367110385224143,0.792562442024494,-0.37511261021301895,-0.47793844389148127,-0.392205620379624,0.21841741718064198
SNXS-L,0.3225806451612902,-0.4118329150530938,-0.09107255684387645,0.3741445668235803,2.0901735584653887,-1.192029079451627,0.5881536395446421,-0.7101169514201677,-0.3670026984031016,0.11260323232180654
BAG-L,-0.0378378378378376,-1.5622555846269006,-0.9857310703171227,-0.2516695670924482,-0.9026518602012419,0.32338606089459565,0.032018956818319684,-0.018785457993796807,0.1693501825662055,-0.2262602592026982
CDFF-L,-0.0103950103950103,0.8283112562550374,1.3331160037959395,-0.41450297850865353,-0.8096397550993423,-0.11759226395838158,-0.3262369790013686,0.04211146102828318,0.12644898523077586,0.14925490820673307
PZC-L,-0.0207792207792206,-1.098143179180356,0.26667616117667386,-0.1724080097940648,-0.39068769335042997,0.7216265764403748,-0.24611405775242381,-0.14870093767726023,-0.02043043481718278,-0.10989899576848065
GPEG-L,-0.0347826086956523,-0.8296433537787622,0.6631781554455971,-0.8225316595232463,-1.1892109933929973,-0.4188304848434988,-0.010268304395476987,-0.21752118588722236,-0.15427095057097506,0.15819589000321577
IPU-L,0.0167364016736402,-0.16462429542087606,0.2913239107626596,0.05540125788983941,-0.31353307618370113,0.29233380306605306,-0.05312875132708102,0.0865158516099239,-0.07740785090713602,-0.20661661065000034
PSON-L,0.1931312962994649,0.9377250089178392,-0.4115513134753016,1.3142371996661186,0.6113335239252208,-0.9204771506398727,-0.7880961899611422,-0.021371081128590635,0.575504898569182,-0.13344180899358088
HRN-L,0.0158730158730158,-1.6442226890814104,-0.34665866662276107,-0.7286188721080117,-0.6947493474054233,-0.4625563481306579,0.20604567306119487,-0.17291169712252108,-0.05076749843709997,0.119086221429756
IBT-L,0.2280373831775701,8.039564316581219,10.475546707401323,6.488135988747586,0.2636680415978038,-1.0817120358515795,-0.7871223819363224,-0.7913471763079274,-1.9477636997942793,0.11441415827362235
OVB-L,0.0,-1.3020855797829738,-1.6973262891280758,0.4140149884580245,-0.3556725526933348,0.6611534634699555,-0.7513343016677025,0.024904546163619673,-0.3792172548442714,0.2993107408024348
ATRAS-L,0.025943396226415,0.05707933321516678,0.05069164505140698,1.0258497628693375,-0.4202624568832282,0.1424015929521667,0.057014415752979886,0.07766626855066477,-0.6242425955826716,-0.43797812460827257
CRDA-L,0.053191489361702,-1.8582852061496,-1.3923399758601998,0.39125732741246483,-0.7123356646205584,-0.7249882953794299,0.6586921088366541,0.23381920535184594,0.18883724482701517,-0.2555172220353292
BOOT-L,0.0195121951219512,-1.403647121154335,-0.34402901491632004,-0.3728369266622494,-0.05394325092125482,0.5146833204058983,-0.2155700787850869,-0.3553829567112226,-0.21658564536889677,0.05517748973753992
CFYN-L,0.0168067226890755,-1.3394455766119628,-0.4567701811229185,-0.7155132416736956,-0.16895857115910537,0.39485548573602114,0.4114942239101492,-0.25085554270546356,0.39512120968692394,-0.7537216700834865
BAB-L,0.145,-0.46588133997491454,0.22294218273844663,-1.0895538982687283,0.9602159703810683,-0.26896409192790255,0.027166758121568456,-0.7268289397543292,0.03646423432919574,-0.12048972462304533
UBGU-L,0.0103529411764702,0.6883847707102092,-0.11439047546495446,0.2617981708752896,-0.5971244829654636,0.0687563897231105,-0.4465168054752423,0.13987646418316624,0.05198315073797387,0.11049943757160788
FGP-L,0.012,-1.002085678217884,1.2206216161582948,-2.9540147954908123,-0.2642029169350852,-0.39347708203613846,0.6607103493936669,0.02509293166291283,0.5820574518801979,-0.5652320630126668
HRI-L,0.1788830715532285,4.011345140726746,1.1993411292700409,2.0148648468191706,0.6453467276154791,-0.46847233145517303,-0.8561799881054704,0.23483848396742538,0.5207379888048947,-0.26739340024128344
GNC-L,0.0451977401129941,-1.85296830210791,-0.38059817694913295,-0.11721257219007658,-0.19264628339919806,-0.13252787661104148,-0.2826982589905145,0.002569432560004741,-0.21282095272870988,-0.0057265177969495025
HSBA-L,0.1326987681970883,0.4239236111426124,1.1997452992123703,-1.6124346625005532,1.3279767432022433,0.22319543449711765,-0.4608897916153673,-0.5530249371762523,-0.07530261696790683,0.05570662313669801
AV-L,0.0168697282099341,-0.38018482116191726,0.836613452029473,-1.036776302714271,-0.6724695768589222,-0.5382996420136948,0.06545147724601037,0.13118769436536284,0.2884305706673672,0.14630308536548625
CRU-L,0.0873786407766989,-1.0969611825637766,-0.9214692362172232,-0.32077822184327237,0.7991194934344312,0.6278989649378294,0.0695139090437592,0.34291241973399006,-0.24566849695525192,-0.3004420351216078
KLR-L,0.0,-1.5560337208886756,-1.6329698700252004,-0.12710362917573712,-0.229066581777866,0.728865928087846,0.03319882252722444,0.1316820689216249,-0.09300098343008913,-0.059490907014115406
ECORE-L,0.0185185185185186,-2.175088569671304,-2.8485511743391454,1.064248453238235,-0.523490957419275,0.364903641226812,0.23145579611262337,-0.06622620329207451,0.0847339861213705,-0.44085651344351423
