Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ANEA-L,-0.0344827586206897,-1.5912360737835372,-2.3774915333101694,0.8984359100984448,-0.6787074331555274,0.1312962222863177,0.912365904027113,-0.003143513196150104,-0.6002875079326268,0.22311431748057947,-0.6698170048111199,-0.028540215832500708,-0.18588537536274397,0.029360606942459795,0.08311714357848465,-0.222698318941409,0.04762807887239816
COA-L,0.0042372881355934,5.193093074917397,-0.9059321806509625,0.434379498294508,-0.03108427780722965,-0.6030657178331286,-1.0424572883025265,-0.28075832164486986,0.3321952358061122,-0.7425446676329005,-0.3992670416812612,0.2352825322285602,-0.5661760428081093,-0.1174134645423459,-0.26953223358635026,-0.06569520020597869,0.20720039632432763
HVT-L,0.0408163265306122,10.495857297795919,-4.084147630530778,1.3643256732713065,-0.4627109403786051,0.2872548070607858,-0.9711453535671851,-1.2050821517643877,-0.4882706006549435,0.4589921898145515,0.7928708692428874,-1.0144704465907541,-0.886431614553595,0.21084780932933647,-0.14516140810310108,-0.16712300421061382,-0.5157524733360969
SMDS-L,0.0256410256410255,-1.300757940708725,1.7284033379668817,-0.2499384395792924,-0.23771863253221046,-0.23304174456465615,-0.8013357654831927,-0.8726993974091448,-0.2561650464962792,-0.31588090513781786,0.21691931182916296,0.33181650645823546,-0.1857244524392494,-0.09876162860328908,0.06241966743771742,-0.05574962168935774,0.25756313907831035
ANTO-L,-0.0606060606060605,1.4994277709988393,-7.344024009430752,-1.3879684930879403,-0.882510609465909,-0.705167335105828,-1.3599482159739145,0.47738277069443935,0.1327383160392,-0.5671511609731499,-0.5111169400198075,0.16739621239983385,0.22321271991631145,0.6817090567046682,-0.3516982946704969,0.1814143902551728,0.0534668482670584
GRG-L,-0.0117647058823529,2.137763875013963,0.4675874840762642,0.32909557222150665,-0.7318024290045405,-0.6390105232788763,0.025958279064190185,-0.33243631503980087,0.0674512343763944,-0.03225563812110433,0.5027302233662848,-0.46831917984353405,-0.022369207287860335,0.21778531203225257,-0.3222098910186078,0.0786283919046795,0.14947501081569659
DLAR-L,0.0915492957746479,-1.4433449177195343,4.927683702450129,1.3415538104377362,-0.9291328820593812,0.6762764659137491,0.21486607364540394,-0.30097029418220994,-0.414624870236646,0.10354665890413568,-0.6683401075289508,1.4839462191711803,-0.9598430016510499,-0.26521590873895867,-0.12973973878167228,-0.3346448435139972,-0.3787554421768762
GLEG-L,-0.0246710526315789,2.6708112838691767,-2.1736619050414245,0.6203735175322728,0.33625929753765216,0.17834773988377423,-0.35586129304270453,0.9589506676211067,0.3591274009663333,0.13247158106997287,-0.4708736657882171,-0.4618132864242295,-0.1985624490117064,-0.517414206564804,-0.06635326402886614,-0.4765574878295961,0.17880109212895032
EDIN-L,-0.0025575447570331,3.911870550005691,-0.1681012693219151,-1.5187141860092888,0.8032775165685256,0.7208291551599568,-0.06278851557785822,0.21719945473653096,0.05231828897547755,0.0484175217891083,-0.0028214302156596284,0.2247977924361273,-0.06923879277755407,-0.14507616380717556,0.32713296390823604,-0.06745527760218809,0.058987306355411655
HBR-L,-0.1267605633802815,5.659743491184789,-6.7139564982412,-0.048384307972906195,-0.5756214330327841,-1.3901254577957312,1.125818712294839,-0.684021995388075,0.28439681340555983,-0.18704342682571676,-1.1195354003256905,-0.8473710732630267,-0.06602464766819305,-0.4477646756684846,0.9450992013735435,0.5225039921497524,-0.2767916754506323
