Momentum Index,0,1,2,3,4,5,6,7,8,9,10
ANEA-L,0.0133333333333334,-2.350392915851156,-2.2348192603668013,1.4479383513404867,-0.32349737987411137,-0.14158187827715543,0.044433012000851126,0.16173617354767525,0.07791527503356159,0.094943868599442,-0.34170533948587967
CPI-L,0.1316270566727606,5.339237186090248,0.7023402651461262,1.7636568297568738,-1.3578396047937118,-1.31355536589183,-1.2992005105356423,-2.1814963400547955,-1.8246004539744916,-0.007563571878916786,0.6147768777439715
LLOY-L,0.014331210191083,-1.7387921542149902,-1.5748772758553793,0.0690256662044242,-0.7607770506752338,-0.2761459254501621,-0.23366676501481912,-0.04500716454211046,-0.44362474621868764,-0.30565414229343135,-0.018463838183939967
HSX-L,-0.1999999999999999,-1.5089582687001077,-0.15803610489907738,-1.1247268651130478,-1.2228482576716324,1.9859538699236794,0.788353346740141,-0.003466130896298254,-0.10373253760733883,0.21815512297965908,0.45942345400897966
COA-L,-0.520997920997921,-2.6579915853604965,-2.386230279040197,-0.10276822815379773,1.7039400346027096,4.596468073384701,0.7664581866531704,0.1501853612151376,0.0037206748462728636,0.4984940803779956,-0.10314550962943701
HVT-L,0.0,-1.6185330682006351,-1.49918182186982,0.7184748176250286,-0.27094431221078114,-0.19370803274540005,-0.08741628387158437,-0.15746675887772085,-0.125773377765308,-0.15712929522077687,-0.003700521379858
JMG-L,-0.0945121951219511,-0.10037324941085841,0.31641677132788976,0.5373682980701266,0.3275064796642661,0.6700149275566541,0.11754838485332236,-0.15829199530494387,0.480308121409305,0.22848829813885038,-0.010988730774829137
MUL-L,0.0,-0.7959948167339491,2.534825638899773,-3.7091140982607005,1.267293773758323,-1.42723596592077,1.302714408093189,0.6223020031550824,0.398936286297876,1.0391706478979494,-0.23012195743499894
SMDS-L,-0.1331360946745561,-1.156454442235756,-0.13258323984240844,-0.6035476883272061,-0.3565914059087582,1.1544451741173636,0.9167476763690857,0.4642257069382606,-0.09251718421824429,-0.16049346694404032,-0.4581007514902831
NWB_pa-L,0.0,-1.766808444582935,-1.4296747980648163,0.3110975611123024,-0.43315158783409513,-0.18843044611406076,0.23631235793143035,-0.21539185598877894,-0.012480893613984646,-0.0466239552628187,-0.21674495737879595
ANTO-L,0.0106609808102347,0.3287745326634537,1.06022265799919,-1.376850253400097,1.207707762225764,-1.1520094535354783,0.2718934548040551,0.5462354647848251,0.29327014445564686,-0.04302592423639903,0.3554900045975439
GRG-L,0.0021276595744681,-0.9191106612028868,0.182253262648063,-0.22014336234731402,-1.9165289926868974,0.16853817634495313,-0.3047814090277812,0.07700562534485157,-0.21515657671936472,0.08631170284648323,0.3881716311695475
DLAR-L,-0.1303780964797913,-0.46975041910145293,0.9227384868695062,-1.030064882477418,-1.1220592533577711,1.275720823874875,0.5220180311237697,0.550980761039772,0.30585169562909514,-0.5230686813498869,-0.4838777439792308
GLEG-L,0.1041666666666667,-2.0980895182629937,-1.533410564816281,0.7614568253795707,-1.206119162025291,-0.9180358623256017,0.5601090206199465,0.030368407158426987,0.14819032833189422,0.30909963144202,-0.3245575376182732
EDIN-L,-0.0649913344887349,-0.472861839290141,0.15831075362881608,-0.5183082293862081,0.04243580607635293,0.17835444670860526,-0.25958682708716624,-0.11810804465352577,-0.172462433411274,-0.032014162337935026,0.11798169684584724
HBR-L,0.0185185185185186,-2.210786518604281,-0.9149692271248746,-0.5772795661810469,-0.12537469222056988,-0.6582849136729413,0.07009389186958942,0.343217763525205,0.17692986612969105,0.4166172006498097,0.10012246827436194
ALUG-L,0.157258064516129,-1.5559247970394592,-0.07820726253274994,-0.15731782766450206,0.5742246805805118,-2.326860272481234,-0.9704428376482691,0.4622145856876317,0.2076903302627088,0.16606736303038414,0.06287751255155573
CNN-L,0.0,-1.1681316427199773,-0.13128150254726426,0.10768925483679936,-0.2576526252231291,-0.2741238874339614,0.24896850904274037,-0.14764677092056439,0.2792815411426316,-0.41195460508480697,0.2519947951666057
SNXS-L,-0.1219512195121951,0.7952224654708254,2.239919759485099,-2.5398487024029315,1.4725137948136506,-0.07866866795604763,-0.7484092880248644,1.1757429583187198,0.20828092481861138,-0.33460273679758695,0.07621871397568303
BAG-L,0.0421348314606742,-1.8641936042426857,-1.7305157104621542,0.899578202708771,-0.7979194755350282,-0.387970069482101,0.25967795925145437,-0.08323697214115434,-0.08358477292231295,-0.05012796325557295,-0.2848983375818866
CDFF-L,0.0031512605042016,0.35087606007417527,0.5974756987064028,0.6416428341062398,-0.9577076972691081,0.016114657213912024,-0.11182765926772989,-0.2738392531569904,-0.04410692627669349,-0.06961795309709745,0.07453777121617745
PZC-L,-0.0503978779840849,-1.3627964849434542,-0.5336666890971067,0.6077475806700636,-0.1357816137727206,0.34010960185989103,0.3363081503169339,-0.24671074881844257,0.006576991636346519,-0.20709841755666258,0.0055271230842873905
GPEG-L,0.0619111345385043,-1.189589638240745,-0.23034261553982743,0.6576341278672594,-1.5890255110511355,-0.402415435917332,-0.27300119449855254,0.07574148531503722,0.08935453518926362,-0.09904386852567464,0.04048586834129483
IPU-L,0.0102880658436212,-0.3800812518486617,-0.11271686486278677,0.5676131439737622,-0.2738524684547264,-0.25979329435280035,0.23237703532567439,-0.1599270836822137,0.13779713208916408,-0.04851992663925692,-0.2800089715267334
PSON-L,-0.0926640926640927,1.5672379872898057,0.7904912479081794,-0.05748898207654909,1.2179867000746545,0.13382175401377872,-1.0872309539350553,-0.49827436137822195,-0.6859473861185701,0.03393923347631298,-0.02979193968643147
HRN-L,-0.0249999999999998,-1.71837003906433,-0.7086578005609314,-0.055366096574889896,-0.9635453964706094,0.15835192363637454,-0.28618204702487315,0.24865268315857653,-0.04476731795836632,-0.0075463504966184905,0.12467301344897602
IBT-L,0.0334855403348555,9.948151097705713,13.445951955773655,5.604431134842897,2.9737952094461333,-0.47320748918186223,-1.9019650783047428,0.39645007686975087,1.9940747122289686,-1.00847530548275,-0.5395103221855722
OVB-L,0.0,-1.5137613547770246,-2.1239612248906368,0.8736681339558141,0.2783220624765627,-0.41001329390826086,-0.08516716745177956,-0.507067293651267,0.3920567223946782,-0.1409733998218872,0.22835040232433543
ATRAS-L,-0.167816091954023,-0.09549698342041366,-0.28583071312015873,0.9015048729426324,0.7294232423377597,1.4040030464835596,-0.13814057656600565,0.05146400195403223,0.47243076098578585,0.09539942880606964,-0.1572211057349597
CRDA-L,-0.0646464646464646,-1.7973662770202612,-1.348452578230638,0.34651420956357315,-0.30529169019346436,0.4825462054226904,-0.24288121693416284,0.4685771970168591,-0.14575524173339197,0.31439869359356404,-0.2809368246976186
BOOT-L,-0.0191387559808611,-1.5073026627832957,-0.7292823420838335,0.07098871025229041,-0.10748672729282827,-0.1402165875318238,0.14905274690651105,-0.059272505687994165,0.17959398131059653,-0.32300796525896563,0.046354791816550736
CFYN-L,0.1239669421487603,-1.470344182152449,-0.7842266669550251,0.1000595488061559,-0.941328801778926,-1.292736339574616,0.6949418939826635,0.127215518437906,-0.3140272191324374,-0.194987535849059,-0.9319688502517617
BAB-L,-0.0567685589519649,-0.09512403902010054,0.9543899498076124,-1.8729878614690254,-0.09206782142115232,-0.10161933325757824,-0.08283996530638922,0.25398154938594086,-0.11713984621415716,-0.6287564884392319,-0.16565452099573785
UBGU-L,-0.0381928272007453,0.31727620889256775,-0.5442475489781817,0.7837458450567264,-0.16715370621259099,0.18010655963942399,-0.17882813710381998,-0.3483697045493466,0.016885861555329593,0.0005063990147459188,0.08087206573055296
FGP-L,-0.1689723320158104,-1.1487984726655056,0.6660584793285016,-2.0200016106839893,-1.680062457205163,1.6606143451938162,0.48323089214204845,0.15561365448673123,-0.3879565396159823,-0.05969225499403403,-0.5389530660389182
HRI-L,-0.0747594374537379,4.748206292709051,2.4059691848818807,0.838393433005335,1.5683070986936598,0.07257325560564866,-0.6588592863060335,-0.7713203273545207,-0.589763373741688,0.08228807329995909,-0.1446891977660516
