Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ANEA-L,-0.0185185185185184,4.823340759963517,-0.8364788823771522,0.5604206749315233,-0.1657788386683651,0.47298180644509613,-0.06574222944098781,-0.4995637392743618,0.1780584189339562,0.7630640876845688,-0.9747425151353792,0.2523967004812918,-0.012491890345189731,0.0164734963202258,-0.30861294978488124,-0.4288804425389493,-0.4179967914357773,0.34854380667055956,0.21422537855998416,0.1450075904737726
CPI-L,-0.0040983606557377,4.196997304923024,-0.3601093092887119,0.7118136962335061,-0.8477787563703147,0.2659700205028725,0.8211672200933497,-0.259307094899387,-0.5094288728631207,-0.09952791940087166,-0.3004930809130431,0.16745240227477703,-0.21371421495982218,0.3444803661623413,-0.2612104354191402,-0.050310151248090976,0.031227467055115796,0.27098069271156,0.18025386630722162,-0.13677837045433322
BKIRx-L,-0.0588647512263489,-1.8187707012881495,1.704029041259016,-2.8274766497795976,-0.1349049308772359,0.5918898775097003,-0.26401812659806667,-0.5654150076646183,-0.10448869710718099,0.6881838383384972,0.11353279320955774,-1.2217106092750212,-0.11371098447245112,-0.24164345229083678,-0.21422416707964165,-0.7644350269569677,0.17136430149631335,-0.21816240492055783,0.42854257003110324,-0.22969718182559926
LLOY-L,-0.0758003766478343,-2.3020913147869835,-0.23029731697468617,0.3097505753752615,0.21007673654967085,0.13349795332555603,-0.18694857784339777,0.10968894870659295,-0.25376201962607975,-0.04399719074300434,0.1301684060896699,0.08071016237024808,-0.02375515970713752,0.008054468150652973,-0.1009759049009586,-0.041499860155942425,-0.0536847483125345,-0.05223773829836836,-0.004842477636907552,0.048052344363427354
HSX-L,-0.057142857142857,0.9692817298963484,-0.5284593692733525,0.2631052475547309,0.06114090078342669,0.0406879475246132,-0.17204951832506865,-0.3772738118683088,-0.3315365619346706,-0.48752448304648954,-0.6963233668076462,0.12312349750393824,0.20098392600793782,-0.03635270475712523,-0.18871253377988612,0.050337388381924746,-0.009932916132842407,-0.3636144352650371,-0.12041280408180986,-0.08783299803571291
LIO-L,-0.0958904109589041,-2.2895860945489996,0.21300019881507032,1.1517899302025492,-0.1576469967272375,0.2625461225932186,-0.8486797982168203,0.24263126512823557,0.20159835417262909,0.1630047168021787,0.038165700235962906,0.26882574953353056,-0.23166472102745808,0.08754119394065563,0.048358704934091015,-0.36131846380805555,-0.023649709253797738,0.03205746520888921,0.07705822123885235,-0.02110167982034808
OXB-L,-0.2521008403361343,-2.990772499297965,3.2282742709863608,-0.5098089326038174,-3.2302866931926912,-0.8970768409210252,-1.143796999702473,0.30203333862159415,-0.05900516780953712,0.3343794826830433,0.6575067910380362,-0.9672057554132028,-0.5034634273641067,-0.4541202127894762,0.27045013416979485,-0.26490566455573555,0.19942085747207125,0.23838842750530473,0.4768928109460826,-0.2031020130010568
COA-L,-0.0507246376811596,-2.6168540450479902,0.23798449880173989,-0.3985189022076203,0.41024007820160435,0.3183662657649818,0.23753825538900716,0.03890027087073176,0.005751163120727824,0.06252194428616582,-0.04686790789489381,0.03533128278065152,0.14153950781424268,0.03845338769555775,0.10796086550552977,-0.10662804950792833,-0.14147030171892255,0.12124908017765303,-0.17147948302477756,0.09799763837658015
HVT-L,0.0,4.895987398563126,1.9759449154441329,-3.3652704013661308,0.6128823299603743,0.5399220730337723,0.5745732535313524,-0.7613692296802953,-0.8472296615017689,-0.3784072978302895,-0.3381070296921895,-0.2353408850956481,-0.44193265078921745,0.3507607100287691,0.14581923753116882,-0.5605041803196289,0.07877190564979966,-0.005466795305444677,0.24399675589141084,0.1848412628304883
JMG-L,-0.0542105263157894,6.964251002597162,-2.1017168542213924,-1.2489743608541881,0.07640118532645987,0.2653345529454856,-0.19349653900151495,0.016341440491233487,-0.3658723892257413,-0.38521658678706333,-0.22826180901651824,-0.30902303909503354,0.19587550439864626,-0.3726062119220654,0.19655723715396176,-0.03147533338418475,-0.02114490198351338,-0.014161102377709331,-0.02244534385328044,0.1705123086143151
