Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ANEA-L,-0.0482573726541555,13.637347547715324,2.377884535285335,-2.4913184809736912,0.9567689888173018,0.430051109728991,1.563346499215243,0.3590132691133484,1.8643245282094894,-0.5091583752452925,-0.8021391971631321,1.1371211618469057,0.4348561122454729,-0.7832236915693102,0.8589607147504844,0.2719716467370957,0.5411185020126927
CPI-L,0.0214168039538715,-2.310632206115366,-1.8745663966461985,-1.264590940410164,0.3669589040449556,-0.7813750812679487,0.7045939465328964,0.07193590525980972,-0.2408700495638463,0.2894664535191963,-0.1446603884218582,0.15893744833683068,0.0240571343672881,0.23831768838387812,0.07443502401441338,-0.1968351206779676,-0.10639898818249632
LLOY-L,0.0132211538461535,-4.031233149528882,1.474191655948933,0.06686015204001232,-0.21310754380675942,0.3925182210112164,0.0047592082019784565,0.5143774717325676,-0.032807080861447346,0.025977182877143852,0.27877278441389247,-0.09888233651880024,0.27984536190460413,-0.09527568411112924,-0.340947882199854,-0.3707859138585032,0.03567937739368354
HSX-L,-0.1191135734072023,-0.09821621761006737,-0.31275250711962205,-1.690399531390553,1.08000460871452,0.1992114827901181,1.5673969670247794,-1.2552498669556333,-0.8209533382826723,-0.04076722688054479,0.35067279176151367,-0.31758115617732113,-0.1007203840051838,-0.02837032471775708,0.03912606114789512,0.06322263422851482,-0.10662109220189801
LIO-L,-0.1005917159763313,-1.351806749776309,1.7810351711567505,1.7265100246562757,0.20698958888156274,0.7512966019049869,0.21013439420781915,-0.6911750272295561,-0.15098849370144718,-0.10997221881305935,0.2471813916061776,-0.1223494522670772,0.045954420258180056,-0.29182315127676356,0.03993860547670755,-0.39996661764343616,0.062054862075926344
OXB-L,-0.1521739130434781,1.3797690169620256,-5.062533680040737,5.921907794724859,-2.9661937641797915,0.8924778539551281,-1.4321528719699952,-1.8881769217992017,-2.9541469833639424,-0.19729246458779012,-0.6825440883394339,0.586836905390481,0.2891891288822691,-0.2430967162462706,0.07813120394841168,-0.8978018565784046,-0.8585910601553579
COA-L,0.0689655172413794,2.999980987725732,1.1465835250098888,-1.0954728551382653,-0.7001321654814495,-0.5438176019505542,0.16649376663664517,0.7176917204864475,0.5604717057922783,0.34950643737260934,-0.3285040030213849,2.1969188074201864,0.7137990779521787,0.5670444443669593,-0.22604968373654763,-0.15057480848322072,-0.4547374481985567
HVT-L,0.0,-0.6576200985074241,-1.459197942818041,-2.78916522422578,0.7294589942379234,-1.8241393267245687,1.8973587447996867,-0.7462910317944922,0.0641161390408847,0.1002894705426256,0.30868253723733186,0.04010341275756747,0.4383373252209774,-0.06406231317715896,-0.15796331690368506,0.009004780028581424,0.04172799648386648
JMG-L,-0.0266666666666667,0.004062297828121078,-0.9634689535940206,-0.019043092993741937,0.02069743970834908,-0.32775641848503057,0.5294749201665325,-0.32207954735628785,0.2250235850999416,0.20851110787465624,-0.031350243573144906,0.2670515215635338,-0.0212101024077354,-0.06706804467161673,0.19807351537042953,-0.15704812959983408,-0.09291407480823131
MUL-L,-0.1619047619047618,-0.6293461538478503,1.7867146190161227,-0.21458232005188843,0.5364752021321383,0.9942950846971526,0.9465740521203752,-1.6574868325673122,-0.5341367984109705,0.05528846324908177,0.14993443368808992,-0.13152320058517292,-0.13967009849287512,0.36382237940106943,0.3819338129643248,-0.1367462756877733,-0.034035013945043525
SMDS-L,0.0392749244712991,-1.3228657022329449,0.7966929416343302,-0.6681858126664952,0.35316809075555167,-0.30937039765388935,0.18881099179061925,0.572260660425918,-0.2705640111972376,-0.023840978007301495,-0.007282987214997523,0.11353625106335177,-0.07243306806881633,0.09932562467967491,-0.08200378653521093,-0.06656836013663477,0.11181072395196738
