Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SWGS-L,0.1739130434782607,-6.024403975780582,1.0014960033825573,-1.3324599341202732,-0.19598244638518011,-1.000734538127501,1.2987513853634625,-0.1902124368520358,-1.1037226692842643,1.2778602261288412,-1.9099095186244939,-1.367394935079092,0.22086101096996968,-1.4172299725948894,1.040929580695277,-0.719502644478385,0.2069334140715878,-0.3194498473599887,-0.7096325177618341,-0.4072177902293992,-0.42267750170359264,0.06863892314441794,0.07340218929236593
ANEA-L,0.1494252873563217,2.51464427318774,-3.1275254121990073,-1.7507022031196078,0.8893406176915303,0.18648223760673768,1.5262614205759488,-0.5282897223337728,0.35909316783961254,-0.08897435428344254,0.3477028933185483,-0.09077694351184318,0.09986319585930341,0.2559759132240263,0.4471514610576422,0.12568075121937028,0.08099295379214733,-0.15118043869254325,0.07238024822089943,-0.46659641865036977,-0.10535061777361678,-0.17678707579496275,0.4007927710883373
CPI-L,0.0,3.1614403179274877,-3.6764052756432988,-0.2106644662867877,0.3381663506284898,0.3823325007364181,-0.2425421206368803,0.41895241733816646,-0.47702611404872786,-0.36304630198612714,0.003672829850333082,0.07563415588759176,-0.12137205996742467,0.3655996887846981,0.09981915592378446,0.11864226672160029,-0.001203260225236891,-0.2173315508712235,0.1811087848811893,0.04999238841128731,-0.09666975189409126,-0.26390937332293884,0.027078086874642422
KWG-L,0.0,-4.341150918983649,8.911895256376573,-10.681748336170676,-3.2203637540193237,3.80050876314475,0.23388076315443768,3.2908550812398207,3.6662211118108883,-2.289284623754977,-1.9312825718225708,0.870492964733389,-0.2664395686458698,0.35583540078262826,-0.2729332067047548,-0.5611879865505078,0.766998603181549,-0.5929938117253486,-0.22144928666877364,0.6551906766601773,-0.43968612059364887,-0.071036955196114,-0.010160102343833834
BKIRx-L,-0.0228310502283105,-1.6820692401631652,3.2026344140912584,-3.6816249650249504,-1.4075634008047229,1.1118796556589576,-0.8805028113155046,-0.12998534481673876,0.6675763338207183,-0.34804908265963447,0.3708968148929473,0.15073841982971367,-0.46415007841060685,-0.3522468936648137,0.41611748599474485,0.22808567110187947,0.3974474316877992,0.2211316626188111,0.3404958240314368,-0.275177142589448,0.4023326110293514,0.15973799970367553,-0.07411930104488755
LLOY-L,-0.0499054820415878,-6.872672784533314,0.3711401399225209,0.4672582521756421,0.5718761077634517,0.031285181565571155,-0.3031107553153802,-0.8714038245965131,0.2697847948791439,0.09703784027483459,-0.440037037489381,0.3520468205819524,0.032087174504438466,-0.20272788659872226,-0.1465624236263516,-0.019058257815496606,0.1901763488895663,0.036184787393934444,0.208647280846138,-0.22652078074255058,-0.025497082493218907,0.27742217753848114,-0.14954084873825074
HSX-L,0.0467153284671533,5.199960179440893,-3.031469656070603,0.12236487962188003,-0.9592553548328141,0.7036511765047448,0.11739478999776568,-0.17870302941705363,-0.9453875529169002,-0.30975024599779266,0.23454589977092696,0.6247994278825443,-0.09429001007885875,-0.08753958251057263,-0.22385001859951253,-0.5743227955799735,-0.11219176940960983,-0.03320349785061478,0.2848386408127879,-0.25482392037031126,0.015386884344763091,-0.1152790437511258,0.0406975817369448
LIO-L,-0.0729613733905579,-5.273801793852526,0.598760154026605,-0.2693077829798499,-0.2878561354416134,1.0408608363284053,-0.5337891098812455,-0.6339640977173614,0.13250841898257998,0.6565277607562877,-0.025929286212485796,-0.3773712270976641,-0.04100819893202232,0.22070724683331294,-0.046436112850064624,0.013948774853000693,0.24497666328785447,-0.4074057341769944,-0.16049074715437767,0.13886065394960248,-0.03536378338220839,-0.212379975189429,-0.049616000113268055
OXB-L,-0.0652173913043479,-4.232367263476807,1.2074051360373734,1.2129635928981448,1.0887584965768704,0.4523826614334936,-0.19435381169013113,0.45570326646704223,0.2739884370787182,0.2723297371367724,0.3999911630585624,-0.22854515651913462,0.29205142733075257,0.4037351238539707,0.31036428509946407,-0.14094960245479282,1.0070176012010343,-0.23376094703551042,-0.21554809803352812,0.11712296880567792,-0.20909726790446764,0.1068353536409701,-0.002885979388588138
COA-L,-0.0526315789473684,-1.6643439017599633,0.4592068628464194,-0.4327789372789777,-0.29454668858992245,0.010553931014640841,-0.6461840796077879,-0.1395790048471983,0.3275032181506079,0.365065612674637,-0.11359679672442341,0.23747414552340187,0.043409722284135234,0.34856435410110315,0.03484742551044348,-0.09111225664167627,-0.13462871121825767,-0.33445105583225204,0.1965311981758227,-0.021891833606283682,0.23863083277998,-0.04087932964822996,-0.13754804850115776
CYAN-L,-0.0886075949367088,-5.353219480412228,3.5719914401313466,2.283685167922065,2.024289140678517,0.5548329234080827,-0.01878593405383044,-1.4409766283846759,0.6686260545460847,-0.40112506386021957,0.08647066012774965,-0.6820157539471867,0.15626172842092081,-0.26089662376916667,-0.2924871864793408,-0.11028093625814082,0.6555733393819785,-0.7556409701662411,0.6732126245300413,-0.6581315855612766,0.09448650906754419,0.8701867099456563,-0.5121645178072745
HVT-L,0.0,-5.31382002253683,0.21657627684271633,-0.43341908348325053,0.1156095296939637,0.061809318425242524,0.07061245135833978,0.08144711712579146,0.44396458524049576,0.14960068455479733,-0.048463349648184884,-0.0205620829673604,-0.06217188469622308,0.025294664538348423,0.37116467723201435,0.027590274740284693,-0.11174396327785156,0.2564236436876884,-0.11366393985872188,-0.1340221216561953,-0.05403063609812901,-0.06230216907415992,-0.0769560145031517
JMG-L,0.0927790872080565,4.526309011829498,-2.8765871133345193,-0.7655541053333925,0.8695475688484082,-0.28970557493236104,0.8032913833402867,0.04421810147511546,0.19426206615805666,-0.036204221036068344,-0.014675189167749413,0.1810037170454121,-0.34250904542663,-0.0004921712113914953,-0.15224337715449754,-0.20836510985976564,0.06258996488559321,-0.016552217363579688,-0.15446767358846145,-0.18130608553834843,0.04377794181489738,-0.1576566399699925,-0.1838979463076323
MUL-L,0.0507692307692306,2.209345691613693,3.7939060651785925,-3.927470474708725,0.3083589651760122,-0.8237043460321396,-0.2727548644003687,0.8584235625461626,-0.273204168462847,0.46838643821774784,-2.113454912481708,0.1214052673796709,0.18953773340101648,-0.5580439171739964,-0.35750852038143976,-0.16956077845440842,-0.5237287377651575,0.22009132518475533,-0.2197777765913776,-0.12032973610779273,-0.29218543136957115,0.5703204256900494,0.25733144126551066
CHLV-L,0.03125,-4.198977620411193,-0.39892210476873996,0.1451059231215749,-0.009542344753280496,-0.23756617366412683,0.2757717559530208,0.3590573592328932,0.19832674990191593,0.1402553229525144,-0.04675675503427738,-0.0176269671202722,-0.44933690453969,-0.1720459215722564,0.17456246576278697,-0.24448155917201037,-0.3973575243683202,0.2624124179574582,-0.4218284894670697,-0.28789887955547216,-0.22500430240641736,0.28635901689341636,-0.10103257632332786
SMDS-L,0.0974729241877256,-1.6609834336427949,0.9524868843331955,-0.6435168574729362,1.1106271209547156,-1.2748266619608501,0.42633249279929414,1.0468334894578888,-0.7563506417401912,0.3109065658079046,0.06359935142833392,0.6859173060318761,0.16834652422599622,-0.20937620290339748,-0.0483493643235102,-0.07955833070060003,-0.002618442963545786,0.1893880808431905,-0.4394556636766766,-0.07339433972726152,-0.10184446738585422,-0.43156319521219744,0.07510319583165406
JD-L,0.0186757215619692,9.570599155068336,-2.073703785572324,-0.46845493182769954,0.7645896126627236,1.928771927511782,0.11593858567784206,-0.6615661026561765,-1.28287212919287,-1.207870157369743,0.14208426238334823,-0.6024243485956229,0.257464920198549,0.7146837258243756,-0.4633953881822002,0.2521671468832408,-0.5368722265535618,0.9498280161285886,0.4403763339032547,-0.07100063906241807,-0.2709127356247579,0.30567104632368,0.12223944666836822
CCC-L,-0.0118805159538358,7.2664055384593915,1.8195093514248175,2.175023855405545,-0.7328767180376923,0.3652953047442604,-0.013507318623861524,-1.0030239007341262,-0.8301926399348158,0.01127225580809073,0.14824042335382248,0.04680742491783138,0.8805924485018408,0.19043938663752577,-0.04749474974497598,-0.9099347099259859,-0.2860561282732486,0.5271994281346435,-0.03452727993834059,-0.020624502194292845,0.6980650171462599,-0.7875176508858589,0.20498550869943433
SRC-L,-0.0344827586206897,-1.3908955903128382,2.106647216869098,0.44624811399948866,-1.8831291491748257,-1.7072513053275926,-0.6421375341936993,-1.006391815832237,0.9358025491333212,0.4805575432538352,-0.2740061029885836,1.0744350642355853,0.8869933402470187,-1.3094924880232082,0.01436337567403456,-0.3205712699984807,-0.17265218740145427,0.7255485487121839,1.7639870139223561,0.3551579237566377,-0.2233310421950403,-0.6389502962620188,-0.41570672887353766
