Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
ANEA-L,-0.0574162679425837,-2.265534534691748,1.7346851842104272,-0.016826760924383993,-1.41469183908038,-0.24417023416398773,0.4930324423416352,-0.7155728417797597,-0.1320994718332809,-0.039744483996406385,-0.01711199132464847,-0.3198689813952107,0.06861908185673106,0.257146799932645,0.3740886335811077
CPI-L,0.074446680080483,18.94998133125606,1.3036934229511645,-1.886020587271783,-0.0694146806816624,-0.7208111794171166,-2.8094685774920065,2.080262536399871,-1.0365800079255574,0.24772564893487545,0.2881658035340291,-0.21343761731829827,0.8038781866318361,-0.4815020406750036,0.018870764476615856
LLOY-L,0.0033967391304345,15.198275005152668,-3.954907386852709,1.0642875643928407,-0.21550759164931085,-1.094679685057273,-0.769234936099395,-0.8657454905598044,-1.1312548481963152,-0.18496135863636362,0.5413711409461235,-0.08957825417967293,0.31216917720929666,0.36482916216288974,0.2335961370714055
COA-L,-0.035714285714286,-6.789606616502692,1.6978177321472812,2.2678377352471784,0.38566353398878434,0.31914024227245275,0.8503883600876546,0.1526804220151394,0.45155855970074277,-1.4427330367363984,-0.6508013854986854,-0.37593595136006774,0.35860791035008793,-0.028388930147574855,0.08121255656768624
HVT-L,0.0,12.82768672001492,1.0722608572016288,-2.7046524966401106,2.3093342027519497,3.469706896162175,2.4580995424229384,-1.1711016251771316,-1.4138679029066952,-1.4992090127601865,1.4159316644427618,0.49950468677775334,0.49354577954780837,-0.06421582529591818,-0.4192510164316233
JMG-L,-0.1221122112211221,-1.192710782886797,-2.9610319422998543,0.9688665010963354,-1.2769554802051362,0.3828452257192047,-0.21394164604906965,0.1513401217629802,0.3438537965862485,0.09474999169893801,0.18298202456332374,0.3559586468086037,-0.08562921946123035,-0.4610253943262423,0.20371348971227793
SMDS-L,0.1283422459893048,-5.940874361855583,3.4640795271634772,-0.18744506256974014,1.2794493583318014,-0.7404185957854195,0.20922773484233995,-0.16258526115781882,0.35183685636106465,-0.4410432663406531,-0.27116783654647447,-0.2592942171596121,0.0014297188981074447,-0.008438300852093935,-0.27276823347333373
NWB_pa-L,0.0039761431411531,-0.8303292260409517,-1.5067306627359838,0.34351909776206646,0.22113656646626084,-0.2866145222476242,-0.06859361241516863,0.02946220609872421,-0.2370075010734403,-0.13029345109351165,-0.015116718051970297,0.26938088400014376,-0.14537359396639835,0.17811404330885702,-0.0812896626479861
ANTO-L,-0.0760233918128654,2.0151050960165686,-1.2622688390439927,0.30420157184025326,-1.5060691811393958,-0.08756443022671528,0.5373619472633269,-0.7649728851019271,0.36946717343742647,0.5010666111463394,-1.118633399469433,-0.2973224384515836,-0.1391964697476362,-0.281848888416033,0.18596666940716441
GRG-L,0.0704225352112675,4.429630396849934,-0.10947170366802772,0.4633516858357906,-0.5215414074454553,-1.5115055729995044,0.9319116656880512,-1.1532955724629528,1.0996687349995464,0.42081779286182164,0.35373937093218843,-0.5578946232650283,-0.040638804475769924,0.21638392454815575,-0.14818598264078967
DLAR-L,0.0674763832658567,-8.053741063001027,3.266117346376326,-1.2271406427071894,0.3918328552756139,-0.3519828932925842,-0.5156253408937586,-0.4064064985832118,0.7235412322882627,-0.49379995278859234,0.3100297625752206,-0.07566947207846612,-0.13398585676363847,-0.08354074610433149,0.05327049480006175
GLEG-L,0.0,-1.1049932045957274,-0.7903205206346672,-0.5168621654871275,0.21068696541287965,0.24773758997727005,0.13635872857239628,-0.01971972503973932,0.10999579805581067,-0.004373037777273,0.1664894387193388,-0.2595182316392478,-0.25172112420527043,0.10549874234998391,0.021935179578380794
EDIN-L,-0.0265151515151514,0.4992739224873571,-1.4296422930148462,0.43713170795212014,-0.1671581315577141,-0.08325251600791068,-0.1583932966548189,-0.16306004308894098,-0.1363269794567591,-0.0939983625279468,0.11024003704903598,-0.017282284470419552,-0.1572088304609146,-0.03765463891531478,-0.0008559490065065948
HBR-L,-0.010989010989011,4.9247495000475086,-2.394973568235101,-0.43545709792265963,-0.3581101111650776,-0.2466392448727524,0.006222969797492316,-0.4085130178182843,0.07548346029811974,0.5295103363926309,-0.6075859576891008,0.3593643266819994,-0.3848987033228433,0.224452853632551,-0.07667568397973645
ALUG-L,-0.0208333333333333,-5.8239889275038506,2.9992501268362273,0.2766230528697832,-0.4418222754040968,0.1003165586525764,0.012013569055166989,0.04865814431074731,-0.10766469785637435,0.04034328334108178,-0.005458197758585187,0.3434931701573105,0.11634661875102494,0.1509492903460834,0.15408478835103764
SNXS-L,0.0,-10.80470987774678,4.57359866526287,-0.307603135497541,0.6228714279799361,0.8162187470374428,-1.0543744921127773,-0.3184341911346375,0.3072018563870192,-0.49751283271783486,0.02522516900471718,0.3795874779616008,-0.272094127982743,0.24734300270200962,0.3237699119150253
BAG-L,0.1,-0.09501129835511563,-1.5688101601008937,-0.16297861091748017,0.7896434936848947,-0.9718582263506546,0.00687112480301217,-0.7482351436324546,0.5952003554793696,0.5887900746844628,0.3320306188080663,0.21175777053727415,-0.05924455831218432,-0.090389647827279,0.024707693194287627
CDFF-L,-0.0073126142595978,3.2875197597026786,-4.883966249870657,-1.1939624809847655,0.5900384023858845,0.7550920003721773,0.7192621103777574,0.26293947526469297,0.4438686574276516,-0.13135522168121685,-0.4289560439226369,-0.1313973701898473,-0.05795971769400365,0.2103519406551411,0.006169374635300491
PZC-L,0.0,-2.632887271044531,0.32968461109765035,-0.7070714228326912,-0.08644395569301387,0.08885170464929168,-0.3328893899809279,-0.15445736669327204,0.14328755472709714,0.016309867054467454,-0.024441993368226597,0.23174806518494592,0.02548320471267604,-0.1468675623841363,-0.031620649128423946
GPEG-L,0.0196078431372548,-0.947292315019308,-0.7181889584857613,-1.2839929876752294,0.1968531410001775,-0.13772110731724535,-0.03395001296898775,-0.09148946240511371,-0.16952717303254078,-0.5115115731779634,-0.08817232589030478,0.06774110217242567,-0.2915597032286004,-0.03000898436769841,-0.16235742135941186
IPU-L,0.033955857385399,-1.5243928902983142,2.2582611138444877,-0.18152027682104424,-0.13326360192493458,-0.380493772932641,-0.0072395138881732575,0.16545487279156987,0.08300029812325452,0.05532873820612922,0.02295900114429111,0.06321040638245645,0.19984310333861602,-0.15556696009008045,0.03105142374391283
