Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SWGS-L,-0.0434782608695651,-6.093531883027084,0.11780106307153598,1.7898847284815218,-0.20537151212155078,0.0852741310902155,-1.0629460131388349,-1.362826624576344,-0.6045389722826314,2.6140340822945545,2.057912496621224,0.3388754795884071,0.35026279907834457,-1.497777327660956,-1.460557853239197,0.046331686027662695,-0.8384512807400594,-0.07586693385535657,0.0984011468498318,0.2643809993344979,0.3707830773965005,-0.09299522778661035,0.04031207705315635
ANEA-L,0.006578947368421,2.8743939416497506,-3.3511677651594702,1.1633291493152782,1.1748542711646743,0.44573655281966446,-0.005132748540014898,0.8819429025052022,0.4914160875388759,-0.052412262799769474,0.1814085136425551,0.37559412169272305,0.24790247474243576,0.06561454792508307,0.16677550000925423,-0.181111148968458,-0.26709228846086147,-0.32927783340855393,0.2145100812683232,0.13248405219550885,0.09223731942142431,0.4261037480994684,0.14243117629843743
CPI-L,0.0372928176795581,4.184317472236693,-3.655633809949078,-0.2515083818030193,0.4726001669694973,-0.34787833943170154,0.2796953484003665,-0.671096496519599,-0.23604905370188178,-0.5919534228653388,0.2406415167924479,-0.015826556164724677,0.04725742478406502,0.20685681307397635,0.23742209401621006,0.0930066392321185,0.083568977455008,-0.1614334696722063,0.2831009219008759,-0.09943870016672407,-0.10740293295058476,0.04123315307064348,0.026477551001791694
KWG-L,1.4,-9.309263692142766,-0.4163235129225515,-0.6125881993899882,1.1934701137316783,7.58369539028875,3.3015720682932663,-1.1239777198318892,-3.008231094237499,-1.5667191269008094,0.042503321024904256,-0.035273940105374914,-0.6746758699950116,-0.5854126637722181,0.026136145936624004,0.2955369187340318,-0.03617416805801526,0.639476904863711,0.3139890221452085,-0.031032931548112663,0.2479364917102235,-0.03323877438959105,0.131628449518351
BKIRx-L,0.1009174311926606,-4.2670945534448155,0.5557851466676386,1.5170839893832198,-1.0512443405975918,0.5933542725173152,0.7994926350640879,0.6401502825767068,-0.5539227813585885,-0.17833786715067795,-0.31303227926190347,-0.4215848205244379,0.3748051405785064,-0.43175814842617677,0.37604863070442934,-0.21204416634501896,0.10778420091132705,-0.09693757280176485,-0.26058070863505806,0.2604470557678322,-0.21832732589485868,-0.0987399712053543,-0.21531143213348847
LLOY-L,-0.0347247875877355,-7.144122413393276,-0.15053761528822304,0.2627304707819533,0.5281685424961733,-0.18829536669453256,-1.1160129503853866,0.5744567157684375,-0.41465948290672877,0.25663218727621223,-0.3486619389709521,-0.08991784348084784,-0.08340640997726963,-0.2823414492680269,0.06637109549287813,-0.16134970407246396,0.08854882094698777,-0.10653685733057947,-0.09645968274454128,0.48988430959657664,-0.14775013895366967,-0.07058371184273507,0.4057087508558859
HSX-L,0.0430699481865282,4.371311947880998,-2.8300934570883602,-1.884511796883334,-0.1610801975109797,-0.33727675210798724,-0.08761756191595162,-0.5439769335967374,-0.2731601959894182,-0.4527499806373473,-0.7764079067057842,-0.12105221127114618,-0.19235465889601086,-0.1088333788636202,-0.38762976056560766,-0.14106706061198698,0.0890667082157039,-0.29731925981803836,0.17118772406772348,0.1305556716513523,-0.1626466586564751,0.11772441202360474,0.014502009582591596
LIO-L,0.0073529411764705,-6.3491450380840995,-0.8292002251686127,-0.5359826167377805,0.46768108318152574,0.20944266648578552,-0.770864716509167,-0.3823998707953421,0.7913506139276262,-0.18903366954642012,0.5628976854411768,-0.07432353630166451,-0.07357728119531923,-0.22971081135811008,0.10230715302760413,0.2646551967843064,-0.19845231793138385,0.078882752525636,0.10413990292066753,-0.03699316395904724,-0.09816853401702416,-0.09463333589869113,0.09926511050475055
OXB-L,0.0434782608695651,-4.31395973964888,1.3414048071125904,-0.5219477548459932,1.4090347046786234,-0.03380259025643808,0.1276836975860093,-0.5960785936649208,1.4335221627101231,-0.6797423155856228,0.4688073067184222,0.13461976435023193,0.15453588949083055,-0.7362561041816991,0.4049507978736821,-0.6216191698816401,-0.387578552814974,0.38522717830811826,0.0713872638966993,0.20026934829828572,0.1006863369296569,-0.10337173089615322,-0.24691390402120236
COA-L,0.0882352941176469,-2.611932483883648,-0.2658079194108048,-0.06712956026330526,-0.08686339235143989,0.6463351998534881,-0.5705996384209975,-0.3710954442009943,0.14407089222875094,-0.29848867095436665,-0.03879356430185257,0.10625586691593537,0.23281676608444787,0.13688882641823782,0.015126613901125283,0.22676635448583835,0.09118366851106927,-0.30489503681336844,-0.16461358443306856,0.04904261533358491,-0.09667759797751167,-0.1075274518072728,-0.019479789326636358
