Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,0.2151898734177213,-6.718221584735362,1.4406842517066816,-2.6222343297546664,-4.213209353228581,-1.6683350214624368,0.18193633593096062,1.24513023666657,1.4949207340531034,-0.7024320572215745,-0.10128231438746245,0.5272893605606768,-0.00017525094191606284,0.7355319685538418,-0.15729030858330145,0.1183013469794552,-0.13222201178271817,0.14119748666094134,-0.3855716738032101,0.4879668975947481,0.0629346765661721
SWGS-L,0.3436123348017619,30.806685700234873,23.68556811653766,-0.05831567946291842,-4.901510348315915,3.980024328446841,2.1248699693400215,-4.297906826970901,1.0109277891635313,5.725089908709407,0.4274698846575814,0.7181178074622003,-0.5852989848473162,0.34021934862025355,0.958363484898449,0.8157257497817271,0.5423172874023118,-0.07652348990446635,-0.9198169669741807,0.27863672790400285,-0.03213690967287687
ANEA-L,0.0839694656488549,-0.04959145180643826,1.9810362037515536,-1.0231387758590478,-1.8798869207996967,-0.12015150411080708,0.09864831234623733,-0.36230245983255494,0.4864655727255699,0.24548994767565196,-0.1530631517397457,-0.07373852606570623,0.31491353022761637,0.045884710736493646,-0.10551719406413584,-0.1816919248025111,-0.072596480865583,-0.024187125861376155,0.06118545583181845,-0.17441048045576718,0.16209280269493537
GWMO-L,-0.1149425287356321,-4.126313901313216,1.745065756010764,0.7116609241983014,0.7618458951795749,0.5114054995237595,-0.7080254930861699,-0.7748716623693978,0.08902311536341605,-0.1600888952450992,-0.5121562588879325,-0.04586617834822419,0.07440160260829733,0.13329972248097482,-0.4129415117139945,0.27819072975261383,-0.13353160265667852,-0.11596141335649117,-0.017655820060061507,0.04068409348180921,0.28672809890813755
CPI-L,-0.0522317188983856,-5.894686660686857,-1.845245992201191,0.38449186093289067,0.5615324117447041,-0.3044702239756079,-0.5641964599105257,0.21005526397776786,-0.2138483190427856,-0.2614673511660036,-0.037083437076217106,0.16592300688282527,-0.09740104831272758,-0.028349827996711603,-0.004099998258430317,-0.12736794952701183,-0.06069031471208351,0.030908239636095437,-0.10170922794734362,-0.052858251152274154,-0.011962680764078047
KWG-L,0.0194174757281553,-4.190104898405665,-0.21402601420913733,-0.6587284268074297,-0.2425420810202487,0.33857905493895496,-0.3249503815503306,-0.11243137217286822,0.23490840194955892,0.16870289702035782,-0.2844820187292681,-0.07467027531747067,0.026452562340460704,0.04008931259968023,0.10325592541362234,-0.15167335093639484,0.10498335952349784,0.11666968498284971,0.06933621307488883,0.08197111000345722,-0.05737068412129303
BKIRx-L,0.0025510204081633,0.014478097328826742,-0.9714803061363397,-0.34156115310014357,0.20980852052017732,0.16982661695153747,-0.28216397426259743,0.05129019045291563,0.14384133686510578,-0.040583129835039464,-0.2373963435574361,0.12376244936419038,0.20278195487923475,-0.07364086069117515,0.10276862880645263,0.05495139304722699,-0.012462610699200214,-0.008844158959239375,0.0019013009358745101,0.0813457746103637,0.015211114751466987
LLOY-L,0.0123800680903745,-1.8629634228230831,0.05450061907171522,-1.1535504966806278,-1.2891255715253442,-0.528911682657764,-0.2671630424338883,0.2042026737575115,0.22976366034237705,0.009071832592176855,0.41972303795369953,0.06541731313004741,-0.11775384506517753,0.1668701023244028,-0.18533762326997352,-0.09636616452232477,-0.08124026939177689,0.02025724782510247,0.038837615184946085,-0.1983017445342329,0.08055603788572893
EDENE-L,0.2298850574712645,-0.7216377429576991,-1.0443267365789461,1.0606999736471328,-0.8327766060703131,1.2803705933770753,0.7291757145251214,-0.8621701167096639,-0.0671541156027234,0.03820539293139747,0.36903614280904445,0.1338007857710119,-0.6552502073424935,-0.3853544317806257,-0.3310663170623842,-0.35098266398708894,-0.5490291824734684,0.26227989456257633,-0.07107953705186437,-0.020641973989127215,0.19466399315805488
HSX-L,-0.0087976539589442,1.576653419857704,-1.4592538030664262,0.4648562134229345,0.2058630175937835,0.12976899801658068,-0.22770979987395581,-0.205180422630011,0.03358523855922587,-0.3461048488759245,0.23979206721082397,-0.153792372559785,0.024568107178354306,0.05098280796651868,0.0950550212853478,-0.06550575734050942,0.053102660902197306,-0.15076542922468644,-0.0539010769328392,0.12886409103442792,-0.055559068402123865
