Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ANEA-L,0.0149253731343284,-4.465893746919753,1.5633930757154693,-1.1038585721028802,-0.23643643382879156,-0.4586214011221618,-0.003295838508372705,-0.2840432553912321,0.1502610769331815,-0.5619648389116325,0.36869742714601034,-0.44471695453805093,-0.1353852526863035,0.3964924985097207,0.0938242944317653,-0.2248989644797798,-0.11112916600688795,-0.22346924938736593
CPI-L,-0.0160000000000001,9.333643303364314,3.5734361447425975,3.7870761178176524,-0.8856412185627319,3.584854909869936,0.03361010676930916,1.5781873714258396,-1.0478423592696042,-0.03356311443698141,-1.7393255101234268,-1.203657043703957,0.15132953620682502,-0.6500403675330967,0.2217451250559968,0.26413029179558434,0.4381300914057812,0.11115884899018555
LLOY-L,-0.0150478796169629,-2.19508727982627,-1.3453917913725266,0.8865878582713342,-0.05499773397355647,0.3956973808930614,0.1659306287967456,-0.1419982587227386,0.06337426074450556,0.09304739454971041,0.3522912754117493,-0.7029734336757173,0.15610254924598993,-0.043600802098527416,-0.015561598257769387,-0.13364243309342985,-0.14961305273357492,0.03573063137145241
HSX-L,0.0075,0.41541776448487466,-6.615532031144253,1.9484832569495374,-0.4134012665257839,0.7667779219397445,0.2577752110605719,0.05552885452819087,0.6369145862541806,-0.005558616855497733,-0.11166203072393054,0.04508791819904965,0.1961441112179863,1.9094690830865295,-0.05668968820246843,-0.014340365595825605,0.2317222692798971,0.19999107057003163
OXB-L,-0.1693548387096773,12.339434852326107,3.0972624817198984,-3.2213082399696016,3.3150977723256774,-2.965758113687915,3.3071523209702223,-3.186768512003118,-1.8242584603368897,-0.012145295865856229,-0.13744644853070492,0.14057459971933634,-1.1629147755631575,0.17583959343261502,0.8433943400004156,0.04391406790593888,1.300230395468549,0.40159634272177475
COA-L,0.0999998900000112,-7.56490784387556,3.4575092265915353,-0.5524482535840622,0.5833257141240408,-0.8842337847615271,-1.3423647047459348,1.0081990533907794,-0.8378812756860383,0.7140000021935645,-0.37954802022830514,0.5407132261438355,0.2044122846847783,0.5209960855630592,0.1416291785329437,-0.5557198111921325,0.12581425113133846,-0.025597771275067804
HVT-L,0.0,-3.2879868043019274,0.9200596902119017,0.029379043587517473,-0.1584413703469469,0.3090539813066198,-0.01559405688288013,0.3787503857896106,-0.26084967378213153,0.07619404884249574,0.44041224454743105,-0.3511540602685607,-0.19993035845291732,-0.1323959994034126,0.19759564865595713,-0.12588146072849843,0.11603715705865598,-0.2274153704754903
JMG-L,0.0165289256198346,-1.5826337267922226,1.7199571175694908,-0.9457492274639955,0.5864019924477986,-0.620634879363573,-0.11547065660660949,-0.17652039026196295,-0.35536581284063556,0.23645267637538245,-0.27050534656515,-0.08938169370169344,0.03536670191510465,0.3183784134777461,-0.14201547071502857,0.16901920247232508,-0.3865891422220553,-0.15744120127260797
MUL-L,-0.074074074074074,-2.815579465948197,-1.1729607380102003,-0.9560213205880149,0.18497521816094256,0.19975316333633966,0.6361272143287394,-0.5163025876310063,1.0606241002039214,0.9644036028121944,1.2225890878265038,0.3360834545575435,-1.0476113350761258,-0.3385996170916137,-0.3477027880638912,0.250208653170146,-0.08131637863503134,0.502847245830283
SMDS-L,0.0098360655737703,-2.2165038667077943,-0.2358603085654717,-0.39323162967225567,0.5162953554409362,-0.3185667006896402,-0.36791534775424284,-0.007593770805300665,0.6192083601932769,0.4919187368889568,0.1175029468507199,-0.14360015065051696,0.1387069430087923,0.3820725700078653,0.6407343167885452,0.2900439815855928,-0.31050846855153114,0.24673013421088463
