Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
NTOG-L,-0.1111111111111111,-4.309340824177784,-2.839313438275004,-1.590577839165227,-0.8042010888243026,0.2666920739549999,-0.5795836193158926,-0.7962337213354248,-0.3860393518358624,-0.4311530450073855,0.5862621091005911,0.08595360524503194,0.14403745763144002,0.5446686937161512,0.4437849950504168,0.3307712145852924,0.11194475863782903,-0.03878715463003923,-0.5476365071579978,0.20688979409028727,0.02729987650198961,0.015632176375419707
SWGS-L,0.606060606060606,-3.271720830662924,-3.3592706084544512,0.6478448917646867,2.2779375553409418,-1.0070492790963197,-0.7705447225374155,2.0968581570161016,0.4611760546146432,-0.23164080031804324,-0.710030380544384,0.4181294516397947,-0.1423181876275857,0.32554902898802324,-0.20684461193485834,-0.41997652232287175,-0.8961934965429827,-0.6606220444498763,-0.463182830921277,0.10973803316087145,0.2569014558753637,-0.3928789844148628
ANEA-L,0.1060948081264108,-2.777953869862854,-0.7256686652439829,0.18179819751444032,0.3119894481386393,0.3863670955172305,-0.07909176323532605,0.41830618470485853,0.12359957119466738,0.049713245233731135,0.11733819997760252,-0.13818474418091223,-0.13563559323879223,-0.17834598468631482,-0.10231729383807835,-0.2076452980754292,-0.05634381045673461,-0.043451324047727585,-0.1580086647566515,-0.0910574202463155,0.10837237910002644,-0.008527701256951176
GWMO-L,-0.2368421052631579,-6.506309679275378,-2.9610914762503238,-1.2657496610534007,1.345317566123593,1.0172504024578772,-2.7215457301545514,-0.9730163846987561,-1.5612504172780977,0.26275971658846575,-0.36206313592658956,-0.0014249487850021992,-0.49091680463578424,-0.3661350010462952,0.07237427129735462,0.5652445852782191,-0.04227340507806759,0.022864778377725013,0.16963899133840693,-0.27880722363036853,0.10043242091391023,-0.09760232289492649
CPI-L,0.0693069306930693,-1.9056559307009877,4.263009799103849,0.8007002028596937,0.38963473452279135,0.46032433405957707,1.092284858750352,0.673407241143981,0.1274466711359671,-0.32021765019309645,-0.6744045067473023,-0.07030891773077053,-0.17888597785836494,-0.19784265638038692,0.7317040297963627,0.44527571394949167,-0.8883689690421116,1.1341982043329024,-0.2879043912910767,-0.5964197104763665,0.3348782773914256,-0.6101314958913742
KWG-L,0.1867704280155642,-3.2181870573341715,2.535789578637764,3.6255147809630484,-1.9935229515998751,-0.3228007292176306,3.0612196922891837,0.5690358506049105,2.1266198901862934,-0.38090090617765493,0.24015004361659334,-1.0802946364580701,0.4899809126933944,0.5652768009985976,-0.3841233275628133,0.49458307125811923,0.31538705718595933,0.22994498808800926,-0.33540504765933116,-0.07598148973470165,-0.7979570864698521,-0.01044502342514841
INOV-L,-0.156840934371524,-4.655820664898181,-1.3613181187765881,-1.141072851479489,0.29498554280923356,0.058447951575405555,1.3604068494907884,-0.6936012742852428,-0.18926763625122123,0.2737660352850597,0.30044218738967676,0.180700411353935,-0.09651932728725227,0.12544737025630753,0.11752073826866938,-0.10193133564279952,-0.12187606354924574,-0.016792451633068257,0.04399247528620754,0.036040470849175416,-0.20193466556206666,0.003265719913316667
BKIRx-L,0.0,0.5342434417361256,0.7736519232311854,-0.05152176727848711,-0.3188998106516926,0.041961661802030044,-0.17706054630825022,-0.1239288692438032,0.07381592522971867,0.08032419406624959,0.10715227623406443,-0.21138828820168237,0.0887345861652773,0.05183502859855626,-0.07086209865368696,-0.1038568786813774,0.10119558278781036,0.04986435328045436,-0.002067602958659565,-0.0054575855163819485,-0.029908787970142223,0.012671347896722885
DXDX-L,-0.0019960079840319,2.2217156300937413,3.6317819049836464,-2.1018127382614464,-0.7477619922615567,-0.8336443585235741,-0.03139861412985251,-0.4407083664819252,0.2221414341892945,-0.1341922606261499,0.19610111162048804,0.34195123276716277,-0.4644273008138638,-0.13197938179198015,0.1455661308371723,-0.005312597538004252,-0.02638244993407193,0.26670855933899923,-0.29444361945008385,-0.14073015417393345,-0.1905794015252534,-0.25465522240802174
LLOY-L,0.0736230798051704,-1.2182423309082766,0.33300836087608765,-0.49412340426645024,-0.14593113853254855,0.13589896460400505,0.4342272566325155,0.15263125665678842,0.43782811746619416,-0.00264081330474756,0.4167442856106262,-0.047703624553205815,-0.053508124785587724,-0.14336191645904034,0.10217062671557965,0.11318431316106925,0.10755306980114461,-0.1091230964033829,-0.020928959103104553,-0.00137795242190889,0.04562522518244865,0.04684371684581434
EDENE-L,0.0060606060606058,-2.1867207783989393,-0.5493505338147694,-1.5748937037111166,0.13618678439940216,-0.23202163832658976,-0.28270256262752197,0.10700305747996983,-1.071539674721139,-0.24113117033763407,-0.5623002319375016,0.3746182713644182,-0.2824325615346337,-0.07904842962942511,-0.26356859790607284,-0.4560947457647279,0.08429796443492675,-0.17105001243359785,-0.15101804952245992,0.02729560856825993,0.02624292475325323,0.16966169875060852
HSX-L,-0.1087613293051359,3.165706832894496,-0.16116263828085475,-0.5174585235989503,-0.5208190377676544,-0.04845560284722204,0.44586886619417837,-0.5503773568704476,-0.010680912346441846,0.11592617569121275,-0.3335734484844862,-0.0559835724944692,0.00038378496077852485,0.1875650830723777,0.022596209278284495,-0.1833092528843961,0.21183583884009152,0.11393978901312896,0.10959504477245206,-0.12623810209608552,0.034195121484016856,-0.1040384416975919
SEPL-L,0.0625,1.6996163884421975,-0.969428734327502,-0.4564780670377535,-1.1055379931876914,-0.04582262490798017,0.549443922068152,-0.053047591183050996,0.6469226094250168,0.4806919176563736,-0.38430796422402463,-0.20644948429365634,0.03576548353824165,-0.22013023369939622,0.21565145355452453,0.06493477455639245,0.23529919096867105,0.011762761848047889,0.3425675732161883,-0.00248279374447958,-0.20576709550609967,-0.11644510563717943
