Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ANEA-L,-0.0112994350282485,-4.580507986427911,2.8203615687026184,-0.19215477081858878,0.1791641261572315,-0.43312982828246255,-0.5117257817553487,-0.6542292734318164,-0.3629576051326138,-0.30039910988754026,0.08760779878520823,-0.06669416982082665,-0.1680754508207362,-0.16899867118774836,-0.11759769745040095,-0.02721530253750354
CPI-L,0.0400641025641024,25.407417779794688,1.7875986842734632,0.06721324405836876,-0.008623744280267796,1.0842220193636094,-2.313032429848341,3.476911745801535,1.095463142463021,-0.7247699140695584,0.017357024388084334,0.12854295920976977,0.7144005263445367,0.03994587218614575,0.0012322495098328872,-0.20028879956302809
LLOY-L,-0.0886075949367086,14.15031733128667,-0.9286503823380382,-1.979607196506257,2.4497703867869545,-0.7300066164541671,0.5298630907467455,0.271472770475781,-0.9259505793368885,-0.9080289587239626,0.5409369166441522,0.3850226733400678,0.22655545472137542,0.4383783167721988,-0.6231705179908829,0.4197212854634277
COA-L,-0.0161290322580648,-5.931829048998244,-0.9444122624835006,2.581873055340773,-0.056755194469177817,-0.6840998879483111,1.1721827169042187,-0.3200980326186378,0.4605871077342954,0.15135806809576127,0.2798239163021121,-0.8266594916172172,-0.5566384305988302,0.40803470264193664,-0.041284318170480665,-0.18639443602480607
HVT-L,0.0,11.580709882346428,2.9576794201266394,-1.3544373839282429,-2.3963122672246358,3.2129295505416855,2.5142273631956837,-1.9696307918847744,-0.29086712840519063,-1.4334911122329599,0.8496165746291489,-0.5748186024197094,1.0881709696581947,0.4036382992456567,0.11474120436703115,-0.3545015338441864
JMG-L,-0.0642398286937901,-4.5890080864799305,1.2641932722190659,-2.0825632584188396,1.0814825867334728,-0.6368610942880011,0.24498473097711043,0.14063170490415464,-0.07925569833423952,0.39885419546687406,0.2864619414161437,0.2691333161367368,0.1641667922526206,-0.002959083158920701,0.08051952167560435,0.2738453368180309
SMDS-L,-0.101098901098901,-4.094616446445769,0.051078739631048885,2.371503006678182,0.6381720509386776,0.61399208077259,1.1124270797066305,0.2726730236404574,-0.31164623141815234,0.34863773108958956,-0.401719914411948,-0.7426752578242406,-0.23939785834177055,0.011847611980746107,-0.07600092281706952,-0.300363025894646
NWB_pa-L,0.0338345864661653,-0.08686468272581442,-1.8331341176372797,0.015024102177293356,-0.4744159983539822,-0.4107585707214672,-0.3952050855051063,-0.1724539078926925,0.10616256393109941,-0.47602333193112134,-0.1618240788206379,0.0795562004690316,-0.04034919587153854,0.20844247332737928,0.07030424450814626,0.13942093766229632
ANTO-L,-0.0855263157894736,-0.5892238146669722,0.775929521766712,-1.081106120865233,1.2263037402010286,0.12795727653549654,-0.14190706441166379,-0.6044803443077177,-0.13000777214698173,0.3895606472602145,0.05799643733514935,0.46282527370832566,-0.7439876992603703,-0.2502605183196886,0.3357743637235017,-0.031918937551881514
GRG-L,-0.0348837209302325,7.505858265880923,-2.1495749274620732,1.2712096443656276,1.164982810342512,-0.29095497124636827,-0.9354772630224394,-2.2080688193746036,-0.09954364147501568,0.4482318791141789,-0.49663997506545915,0.2083263942969682,0.07852158802439181,-0.420619588432344,-0.5939198072578199,-0.08733840324733533
DLAR-L,-0.0610328638497652,-6.7324415640248105,0.09875364020029384,1.8475524741007658,-0.12517887597987468,1.2233967864265063,-0.5657416589844133,0.002312273968556301,-0.5793590925816379,0.2098534424474165,-0.6251707878693934,-0.46807087617444215,0.17942315732035774,-0.03890298970422536,-0.346798565976872,0.10525310253362208
GLEG-L,0.0,0.4124987444070852,-2.094496245947502,0.45126184359943344,-0.6865085796866105,0.9360225442350943,-0.6960777131402301,-0.5971478869868221,0.38903647418450393,-0.381856423198815,-0.33033273508156213,0.21002088370259175,-0.0947094605261153,-0.26765677412097827,-0.2709615681815839,0.07791972238820882
EDIN-L,-0.0062111801242236,0.4458370252794979,-0.9665735069602155,-0.4775842259162916,0.2182618974004676,-0.43938088965681493,0.04638120312019002,0.04071625698548793,-0.18732288562795213,-0.030523658418523704,0.213625462721511,-0.0027479013936786718,0.0012545263222610806,-0.03131650157972833,-0.046814324810907554,0.07056780841146436
HBR-L,0.0954773869346732,6.180771721286272,-2.127202103786154,-1.140164439790685,-0.9077604792399984,-0.7644040865882185,-0.612739293008908,-0.30192139128298423,-0.2802957703145168,0.5504498432518332,0.08147069899060144,0.1675326071591389,-0.43199104576325964,0.018164432675366955,0.6084173877882851,-0.11459413723900905
ALUG-L,-0.0158730158730159,-2.8082665794084574,-1.5531826277247662,3.5182500217162564,-0.0017975165015586539,0.052561945417221825,0.0359416371010001,0.4771284049632553,-0.18227936798818278,0.8890538827431893,0.7880764228692019,-0.4756901380201361,0.2449774640743709,0.26768259639822034,0.3435999068960894,-0.05532362424135184
SNXS-L,-0.1666666666666666,-11.234912942998411,3.97122135140975,0.6614814470225755,1.0197227807219817,1.2429689059655813,0.8571792448394393,0.7003454911406919,-0.862418353300997,0.1475627442752067,-0.5507567371153496,0.0875758605842945,-0.12321229181547111,0.184508855271137,-0.10996130417111033,-0.020173244644644366
BAG-L,-0.0592417061611375,0.412060749705545,-1.51541696505086,-0.8735886053429546,0.8217134863132363,-0.11464154974389128,0.23789314326724567,-0.5065223302348335,-0.540869068421291,0.2500588376728775,-0.6742178262233609,0.40238235154302476,0.3766585204363044,-0.2074486857688884,-0.017031550048454032,0.18377202414616337
CDFF-L,0.0,2.6412972806374437,-2.57412961594429,-2.9268204257238652,-0.6022264951095557,0.7191982647493792,0.43134341014841376,-0.44558980281986915,0.6843097117809183,0.14020154208996496,-0.15227799545827642,0.08763952398720594,-0.4064075030403752,0.15688674947383746,-0.017246925155471684,-0.10766476712174572
PZC-L,-0.0045454545454544,-2.7847224616169655,0.22403105728920045,-0.09547645406964206,-0.4414400023819427,0.4167716786387954,-0.6262870735322777,-0.06495286496384618,-0.14995336776376536,-0.1395987843088507,-0.3330923514241382,0.1421307974229137,0.09469302681433417,0.08399155438080613,0.11583929190229754,0.13313071145313837
GPEG-L,-0.0158102766798418,2.4190176098080407,-3.4418817473923973,0.4044208749694613,-0.38483512688655463,1.2363514212785087,-0.5302062409852435,-0.15803996112042337,-0.007888421070824797,-0.2923320494351909,-0.0067208372999622325,-0.4212086161695823,-0.1530615090788699,0.10553164890353729,-0.021128717537700334,0.1550204745155161
IPU-L,0.0,-0.48804920736442686,0.6360631336223997,1.439369774162195,-0.19057181746379903,0.05161350354072269,-0.4861879841309045,0.05730698565512184,0.16753747415572087,0.08312210573290957,-0.09246683657733974,-0.1713221049090339,0.20602197568269667,-0.015310029248637872,0.09643077273563651,0.04171226381098539
PSON-L,0.0670967741935484,0.005561177458985973,-0.889963674091457,0.5381685185628979,-1.1128582024884819,-0.39221470847614154,-0.2872069263439827,0.3401152360461907,-0.3138657178220024,0.04371548723668839,-0.22130920553665995,-0.25815874796767124,-0.1355126296132196,-0.3167039288558013,0.06056547377072784,-0.03570154379142682
HRN-L,-0.0450704225352112,-2.8335806999804514,3.3361540235465625,-0.8993635955914993,-0.5467133986251005,1.4925892948570245,-0.33958153060841956,0.3557869376115155,0.5217117294417015,-0.28581033817192825,0.04433090388857955,0.05531418534049567,-0.48419706053292033,0.15387908923669896,0.0521905091596688,0.1055051282355221
OVB-L,0.0,-1.7152838434463435,-1.9424497229723023,-1.3317384479202876,-0.9923496715691587,0.39312708888293735,1.6619021284268685,-1.591726538096087,0.7475683436317779,0.45903964579560685,0.29225892372744916,0.64663295205305,0.8124927246006304,-0.9661458868685172,1.0639840432416185,-0.3308559180887193
ATRAS-L,-0.0620155038759689,-7.836929828333262,5.442073541336906,-2.719280777127134,0.9517393351610353,-1.0039923403036761,0.6771136239753655,0.1678620951480581,-0.44302755901385377,0.20720699962334674,0.36187733084584756,0.15160118390450644,-0.19224541627690392,0.10144496294242272,0.09314857443246166,-0.009645391752206581
CRDA-L,-0.0188172043010754,-0.6431490272219097,-2.864748890362252,1.3628133542509844,-0.046570568069084994,-0.4950256047098923,1.400849911115942,0.540008786156317,-0.4420191084535445,0.37383139755707134,-0.5775450826765353,-0.23785152016710187,-0.25649306159681856,-0.13944596829341996,-0.20162069080647857,0.019042333172864148
BOOT-L,-0.1169230769230768,2.1774371826022767,-1.988842305719652,-2.826812493418109,1.3245531534507238,0.8093397694552793,0.886312902126178,0.10185090539284473,0.481076218641681,0.6328844354580734,-0.365168149345259,-0.13703212484464197,-0.04399412313563673,-0.02879666332856603,0.18219396109316338,-0.131245118659671
CFYN-L,0.046875,-0.8157729471979951,-0.553636528689064,-1.345583757440456,-1.0131652355182454,-0.23748934597367793,-0.03275778947737466,0.1332871905102802,0.527343653741748,-0.17893290268986645,0.016253509407706934,0.47765337650714457,-0.096674615833748,0.01861304971982155,0.1250964363500174,-0.10997859514719424
BAB-L,-0.1780104712041885,-2.4876984146868018,-4.769441319315658,-0.9442467636184039,3.7947434844135435,-0.7855870961456694,-0.7822801148467332,-0.3101818835736791,0.46602256238950496,0.5777627084811812,-0.7818443088777595,0.3067048117982384,0.7881502952259559,1.903160939063092,0.3730016528260828,-0.7765532230155968
UBGU-L,0.0081383519837237,1.487187760871569,-0.35406279297680565,0.19636341429695026,-0.14659085945272826,0.04704190408066465,-0.5467909795203345,-0.2532082604869688,-0.26781484786721865,-0.16450547952940664,-0.09051067439832078,-0.21692014794115208,-0.01328109681637044,-0.09179457793041747,0.003605762068036801,0.11396516600689248
GNC-L,-0.0214285714285713,-1.6541081658464976,2.9140827416692456,1.1292271361153987,-0.04667097115555164,0.03781746005209319,-0.08420310102943909,-0.06982554408224087,-0.46859010935281425,-0.26686676939552256,-0.1793041495507913,-0.07422016050543723,-0.23583465510597237,0.01484500699599878,0.028065661596466025,-0.010327740948159034
