Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ANEA-L,-0.0224719101123596,-3.5092851074982696,-1.153377452910687,0.33223809787133884,-0.41837229064501746,-0.5539467843534607,-0.1104195948467376,-0.07276387573043125,0.20350282630286434,0.362957389312868,-0.6785000202591499,0.45357739802658725,-0.12919175182440126,-0.038055973668442204
CPI-L,0.090066225165563,23.15302699040955,13.248821439298217,-3.3416287222318544,7.976075529318867,-0.8192943812540442,1.7796091913316312,-1.9133192504984806,1.6790005394119958,-0.5640153087978113,-0.7032316265854555,0.30756481042029893,0.23228462936110758,-0.20771753696006526
LLOY-L,-0.1457182320441987,-1.1024352177756578,2.1609053644994036,-2.0287232129898296,-0.3220339248085829,-0.9549423087455868,0.6241052305913372,-0.40513284784373993,0.1893238912718246,0.2402731263786292,-0.005057238533035811,-0.7765034517167028,0.11403256018126245,0.06721339211321567
HSX-L,0.177777777777778,-3.7187941022384523,1.223268789244035,-0.8282624619861854,-0.4318301488853239,1.4314645153908412,0.6684951990930411,0.1384883497730161,-0.15668956852305302,0.09856570929662076,0.16514659073406016,-0.7133634450325231,-0.6454441947219232,-0.17232498028955662
COA-L,0.1785713107142974,-6.10447690337175,-0.6416867244655378,2.1752897450782305,0.3326024719691253,0.8905923616161374,0.9540643082221106,-0.6068368472855526,-0.831469760200188,-0.16431009575591535,-0.07043080562345956,-0.21528440386238332,-0.0798585346166697,0.10239285068015518
HVT-L,-0.0571428571428571,-1.428772832508254,0.8383779224584893,-0.22886046937067928,0.2236964940254818,-0.6680077801138861,0.07910378440802937,0.6351925038477041,-0.1483412994159388,0.02578887906700258,-0.17907055333518487,0.08908600239263442,0.016312006277993178,-0.0716223167588954
JMG-L,0.1726618705035971,0.34264441227442355,-1.539069549407198,0.9213893117809473,0.46795060190245186,0.46492175047274387,-0.6018952991634455,-0.8816438653866404,0.3406151120550438,0.048893872555948334,0.02417579263806518,-0.3003351073034184,-0.09405805925447216,-0.03666211026875202
MUL-L,0.3846153846153846,-5.873693824977759,-0.3947396379133823,2.6302710605737225,0.24739240888197953,2.171097564083464,0.7242168919332552,-0.32287045495998873,-0.17735983853959908,-0.8526493142822106,-0.6167896671630889,-0.09982089054110493,0.04914994123399336,-0.017844909628402565
SMDS-L,0.0223642172523959,-2.413317774201771,-1.0428787377640005,-0.7418648195125502,-1.6076447592377439,0.46330431655029813,1.108289072668766,-0.8259241117233085,-0.7615467480989309,0.32100157212073444,0.14115271106732577,0.37855094388799765,-0.6472183883257718,0.17031403203155454
NWB_pa-L,0.0062630480167014,-2.5988845887536467,1.069498762865534,0.08805773683844545,0.009629438478870996,-0.11721712523894552,0.2022876563515762,0.2230470181494335,-0.42405468168828075,-0.15929439927472436,-0.16103738836672532,0.22750121172280893,0.02690332934985891,0.060935082578143625
ANTO-L,0.102409638554217,-0.8650532747350512,-1.0767725392375533,2.2772315263174594,-0.1229134419030451,-0.06857638957572204,0.41725462062923796,-1.0175780143886388,1.0284696092906238,0.2203145359603716,0.19794972856927615,-0.024769579514810305,-0.20025009313479575,0.018578344241080947
GRG-L,0.0601092896174859,-0.48641354688529115,1.4163906571080578,-2.9565213838536892,-0.2827531287259393,0.5634018021357481,0.09060957978322846,0.7170086443725427,0.5450750576302026,0.369386866198487,-0.04118818223713794,-0.351678585404596,-0.648326480921443,-0.3975656769583781
DLAR-L,0.0100574712643672,-0.8060124340892432,-1.7866746602835268,-2.2380115943769145,-2.6961648676920356,0.37743546133485667,0.3346928490681185,-1.495416409150039,0.01008169157608587,0.3241552690642627,0.006139010754946609,0.6468578320190153,0.07024302692830497,-0.03996012615177164
GLEG-L,0.139240506329114,-3.931942807165924,0.37327329473895804,0.28193341841135566,-0.13778415498157767,0.7627914944396543,0.4249236730454816,-0.03249225854211391,-0.08531691241721273,-0.3409565852419203,-0.11960911491740457,0.033573177247006314,0.03147943733974404,-0.021958820112176553
EDIN-L,0.0185004868549172,-0.06230451833946371,0.7967813594964097,-0.42861814648319985,0.22186756960312465,-0.12936072676511173,-0.05394574867299155,0.04811946495993046,-0.017433257607138698,0.1411889272482353,0.09587450333051502,-0.12339136516737147,0.11210223293392756,0.10632730128651398
HBR-L,0.127659574468085,-5.631100664492345,-0.056888205962651636,0.94558813437853,0.2567496982566374,0.46126220181837935,0.6499370585312944,0.19321509377543034,0.4577632130883233,-0.26448482733712964,0.21083732960914,-0.4295942780944511,0.18944542750800458,-0.1923381663475121
ALUG-L,-0.0133333333333333,-3.76741052149312,-1.5302840095769037,0.5510572016247937,0.41851636984359625,-0.8401221954174184,-0.386556125107616,0.5305979447884694,0.6914132316481804,-0.3421568120785015,0.2527619591356662,-0.2738943580205537,0.37895373633560175,-0.15137606111667282
CNN-L,0.0,-2.3354742667069908,-0.7518827539452162,0.15516848922695378,-0.1496299662036861,-0.4207443340412724,-0.11311034454943131,0.19224974802705136,0.10070593487472591,-0.11053983805735793,-0.1812366026859151,-0.24633998084882905,0.1315993432993175,-0.0949373880224968
SNXS-L,-0.032258064516129,0.34802647580588586,-2.1732894892986443,0.42129496494076635,-2.5107696229703276,-0.39583071671777464,-0.3120092918470867,0.28034485561273054,0.3648732868758087,-0.05701489789633898,-0.4537601362193148,-0.022736771615946873,0.28528216895181446,-0.476399945923819
BAG-L,-0.0191082802547771,-2.0447427072615127,0.8161748480320504,-0.5572031719838295,-0.16134308329706154,-0.25307232562485205,0.37845281634729677,0.0674245521841223,-0.3711513195147974,-0.18471359993426004,-0.17180037051144284,0.11350999463622781,-0.18203764190930324,0.004360834539539682
CDFF-L,0.0782312925170067,3.2008388253335345,0.7328679989506803,-1.6567407392856368,0.7119356136189668,0.19029969744958428,-0.10433016948055117,-0.25574758806946823,0.1220555655148117,-0.18736577191010573,0.06132998101061615,-0.1644169375765085,-0.2668622975060145,-0.19793530849113275
PZC-L,0.0136986301369863,-2.1878977474126304,-0.6838785757090087,-0.1288824060702001,0.3566273745967613,-0.21483318422859177,0.17881521055153934,0.24499047683754627,-0.49524284209987207,0.28401827098025006,-0.11771131333329841,-0.02089501837207784,0.2742528853724182,-0.2698136245265933
GPEG-L,0.0086393088552918,-0.7948048599612387,-0.12704523916026925,-2.575112131916897,-0.2402410637389555,-0.03566290900539277,-0.0772078158987194,0.40859375421973565,0.543409361513656,0.14584898461380194,0.0408448652199695,0.13823708227649986,-0.14451204344002458,-0.03847478306978728
IPU-L,0.0643729189789124,0.7914090445348828,-0.24246785161627077,-0.12933445452189304,0.0008710853173759354,0.15173392559465443,-0.13538255387035703,-0.17682964285933545,-0.60181696199005,-0.46369394535030034,0.34607612392232345,0.04089533554838784,0.011254970350393767,-0.1097539496902289
PSON-L,-0.0615023474178404,7.36972915267452,2.1799891856954443,-0.5034091470673293,1.0986964246466695,-0.7316618061741035,-0.9630826674917824,0.7422860120600275,-0.8407647917791936,0.2948481671961078,0.2053763436552785,0.3933424568468087,-0.3634739248720672,0.2789001284871305
HRN-L,-0.0061162079510701,-2.8563179853497487,0.08481831058201635,-1.444240222144454,-0.8429517335686486,-0.035793104906252086,0.043052317503311996,0.694409697662862,0.5136026144181874,0.3985059698951687,-0.18581875767307793,0.157686276868322,0.16041252484935312,-0.139482711670959
IBT-L,0.2439613526570048,15.309091654683693,-13.011670037575835,-3.1871725197617855,2.9738466243697292,-0.6733254581983138,-3.062435449504822,-2.607834184147788,0.5184871294342814,-0.7010944508512414,-0.16309740888153537,1.0939377956426366,-0.31298133724075416,-0.5938903680388367
OVB-L,0.0,-1.102147854493805,1.6360544474199903,2.0206109276933937,0.6332835065285621,-0.7432464318163868,-0.9638267941185795,1.143592875164999,-0.07051226461433793,-1.1640509513717747,-0.0823710965801316,-0.005931496476598155,-0.8378566273969831,0.18681632266420248
ATRAS-L,0.0574162679425838,1.9433161961847103,-2.709088125639277,0.9807632497521711,-0.7864613722783015,-0.238140467305253,-0.9722091588581664,-0.7607855622168427,0.30004704984888875,0.39886689707670947,-0.7600476057513176,-0.5995169009399351,0.2976497024694865,-0.013499254996589445
