Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
NTOG-L,0.2250000000000001,-3.1473901845266403,0.8539058791887164,-0.06392007203708994,-0.5699610560795197,0.218571105531228,1.7743786794464675,-0.03148323921664694,-1.0690541821738386,-0.9960550935066079,-0.8342024004998411,0.7808536707807467,1.025903855874859,0.12493762367733209,0.30044646522308255,-0.4251567276616315,0.07641076742592319,-0.064667191766701,-0.5384045902484396,0.3207452753055506,0.2529898629435583,-0.44440313263713943
SWGS-L,0.2083333333333332,-4.154641317827404,-1.7393986450641368,2.185665078094218,0.031209878495879737,0.21736634246260564,1.7053984275800502,-0.22609398663272198,0.9938188111488426,0.4239413552556397,-0.6994897055263288,-0.9979329121442876,0.27676818195546404,-0.11759947794141536,-0.39375149398672193,0.23152096536877853,0.014101255022097131,0.2180204250864494,0.06256353081588105,0.2576729932685144,-0.49035743011577176,-0.1695605971907134
ANEA-L,0.0074349442379182,-0.3552079448733282,1.4843256251622534,-1.0315415281057232,-0.3494245418195204,-0.3972175842535971,-0.012182294819423506,-0.3305842639859204,-0.09971301972907086,0.1017232872810868,-0.09772028947336266,-0.0009492642069027332,-0.24355649457437772,0.07006738711981492,0.1603522738649672,-0.11451103275930094,-0.13786217196750594,-0.005807791875131223,-0.03957137475742363,0.011915179381844065,0.12163783101881245,0.0870350028721154
CPI-L,-0.0019531249999998,-0.39523399317896807,-1.4996429064073613,0.15145909272183822,0.41425277607789657,0.23692581801799237,-0.3728761460445286,-0.3201477114224671,-0.353584670426694,0.14152019706372262,0.5736328663080213,0.015626518239794624,-0.18164032220307005,0.1476731334587568,0.020307112313591322,-0.07949710142010756,-0.071041764738417,0.14304554021473048,-0.2573625655799615,-0.36947413556897774,-0.29907353723705166,0.021451970479126364
KWG-L,0.6206896551724139,-6.331156234536792,1.1493391708920182,3.7740247114188477,0.8674289033106369,0.32621869463968095,5.062645446678119,0.41480228709918693,-1.0426028461282149,-0.03418828498632115,0.5011847223307949,0.06141985382549027,-0.0436940993674739,0.15600265297415242,-0.07263150272922103,-0.2745118933016113,-0.22089395835546277,0.40742349271692335,-0.022820020585138268,-0.3030768199530048,0.3823109491350856,0.6899973923165801
BKIRx-L,0.1306990881458967,8.112045329259457,-9.138771654294471,-1.8699136072016453,-2.41166986841271,-0.7251341078936169,1.2195971591466306,-3.2816540638394827,6.0599332559229735,-0.2944844393339219,2.049987171094106,0.17515375773182879,-0.33610856624437513,0.6137427284712228,0.5715839197525234,0.4636931696005587,3.259194924352094,1.2724763619468455,-1.1983429181918444,0.5030052748996037,0.4040148799696915,0.07893204996615948
LLOY-L,0.0863576738084825,0.1249184162140149,-3.716934629380004,3.9881085664262006,0.45279618201681504,-1.3530819753921322,0.26345514707616313,-0.7633036154298314,-0.08996774929208474,0.45511020777373473,-0.09808706275563055,0.6848517273109086,-0.2663747283207798,0.04461837490478364,0.059763730255379226,0.3910227948075735,0.2429559161803787,0.036436798841514344,-0.09178612847605185,-0.33025233506185797,-0.244192724793141,-0.15325595866454705
HSX-L,-0.047014770126898,1.46395941194009,-1.5079389381791304,-0.5682611421163952,0.41233418140110134,-0.3682100846969598,-0.6430943471701329,0.04332611127326326,-0.39901611102871454,0.418768288151842,0.07578638527816604,-0.14531862204806278,0.1439733459440249,-0.04377568593449264,0.06899903386176054,-0.06172058870577629,-0.04108975095214147,-0.14074018080102663,0.003932575137295578,-0.05898043143634819,-0.0005077624500691397,-0.0340129338737772
LIO-L,0.0898617511520738,1.0738366645415336,-2.841529904579776,-0.9834287543120557,0.1208525888322985,-0.7955204455881143,0.6240398499468918,-0.2095451466178364,0.8728629895885675,-0.28178265756724935,-0.32656986854343395,0.4666603982415027,-0.27192572250286456,0.10841246991674242,-0.21192008434430573,0.24989714907817298,-0.3855999986903949,-0.02769173971258989,0.39137175412690633,-0.013653993588135788,-0.20087811003193246,0.3190427439317017
OXB-L,-0.055441478439425,-6.43285012387695,1.0993607844079272,1.2256853513241242,0.4803332894747751,0.554995294001703,-0.8014954732694647,0.06590511394286118,-0.06201491835950898,0.40805813964464643,-0.31835022768147697,0.1666174958671201,-0.5642882049192651,0.7115541921889776,-0.2289808757840778,-0.022746439497437924,-0.1918930164385977,0.4135077799137056,0.25310905228229796,0.35544394566480036,0.047137525314764686,0.39069823036497264
COA-L,0.0338983050847456,-1.5112225352740276,-0.9198507040742451,2.0838464815402142,0.6464141962714206,0.3540739709495962,-0.1307007407265943,0.25560284562844826,-0.6127621350991939,0.38458633443467877,0.027340450325978958,0.012137253937674756,0.17605357645511854,0.10713851897366544,0.10472627942108685,0.08439900115297821,0.11949282748924459,0.0178333064648278,-0.024749668371492665,-0.08437284866251776,0.1859348195293741,0.06534774630923854
SOM-L,0.0158730158730158,9.90508614531291,-9.300641884215647,1.7578983399348787,-0.07773898545500339,-4.66599378798113,-0.29929956070548697,-3.18227183973473,-1.8958499838801164,-1.1918944460515943,-1.9663248081710971,0.9018583431453212,0.5028198571624526,-0.5651575515843728,0.16127107442579056,-0.7381766245693631,-0.4389243289095408,-0.44574694176090884,-0.4078681889518864,0.4809485021215584,0.22191952257599437,0.9487355388272832
BPM-L,0.0401785714285714,1.4780692500614756,-2.25037433818773,1.2846663559399771,0.09164380438148663,1.1309519598485067,0.05289480068241705,0.06915585938591745,0.40708786342518366,0.018102866914170006,-0.5124040545928046,-0.5128196321183384,0.20579294530730896,-0.1891645227840935,0.19349511526875776,0.10072885136021181,0.03348834272211305,0.043118786788402384,-0.14707024471883257,0.14412542829935987,0.026274118562860688,-0.15694090198591884
CYAN-L,0.1428571428571428,-0.6818352112489712,-4.249172135749608,5.882860752029754,0.9962352971102802,-0.2214752673296945,0.9111825001519508,1.9484194747926329,0.15764926071822732,1.176948131691959,-3.5616368149141886,-1.6065224590035134,1.1965158741170512,0.046989808361876786,-0.26653544027735243,-0.060190981644114225,0.5387753793788616,-0.3057771883444094,0.008854520025738966,0.6190995877113024,-0.1428501824487477,-0.3779460792051163
HVT-L,0.0,-1.3887567866920807,-0.9507644059547938,-0.5023805823042743,0.1358342990654386,0.1363871646209685,-0.207537033388658,-0.1420970270005318,0.03861439353390986,0.10813410252168475,0.08424810293159433,-0.43587152005276686,0.07510522764212096,0.18007172406015565,0.02875068927619966,0.017353947750556865,-0.08160304503389702,0.0553810500620658,0.08852086628806198,0.08904406931636626,-0.0440798296307918,-0.006565867747705729
KEFI-L,-0.2173913043478262,4.493324199329342,1.6685252204625836,3.2801105757423294,4.482563944003497,-1.4154080559740496,-2.6254455474503122,1.6087138892537693,0.12391105956665763,-1.7934390944534024,-0.43806141138687305,1.3319708753673987,2.187495298191215,-1.043652176169633,-0.6594952848371403,0.19847314923207957,0.9589296008260335,0.7227603028593722,1.3219158883496072,-0.5881676377988925,0.7886166717653854,-0.46107958850225406
JMG-L,0.071301247771836,-0.6905571622876363,-0.24570364791088473,0.3068421745926538,-0.0754880441460478,0.08014323532449563,0.37270454724977503,-0.1864483088646835,0.07356450146765899,-0.028853242790912174,0.15446992019022449,-0.14744838643861005,-0.0909938262586424,0.1287066099773631,-0.0032172443473736647,0.13148449327100845,0.0011118643474044725,-0.16583660614895543,0.05229834984631055,-0.03451529424533423,0.07544997617285122,-0.060549290037036116
MUL-L,0.0642919200695046,15.747123172503963,19.4670927322498,0.8051705589146596,-8.228980152916685,2.5837174570591253,1.2524992377003514,-2.9505815965399926,-0.9146040043491139,1.5309731716339792,0.3584178789120747,1.508469793751784,1.7699027560644585,-0.4381279352729102,-2.430034056793235,-0.26373090121395787,0.8033401222721751,-0.2941984645024452,0.8173400390784058,-0.08696769606715565,-0.0122671540929281,0.28947159891422847
CHLV-L,0.1981981981981981,1.7296047733528237,-0.6727634448663407,-0.8214481319162644,0.2623349473276554,0.8848150846179049,1.5765800257564582,-0.22929070574550742,-0.4297870566187082,-0.39248038805970936,-0.10011408441759681,-0.03215166024528654,0.16659017996453135,0.09944053245481226,0.16921764421593638,-0.08299938723411782,-0.00977786224032015,-0.14387027823597792,0.040323651697532846,0.14206233818552952,0.03496075067500991,0.06010524601619905
SMDS-L,-0.0129809921186833,7.141002141014849,-0.2948475477625321,0.9257484313770274,-0.6146594043337704,0.2797366795856234,-0.2753330898874288,0.3122070146099672,0.3497546708315629,0.8268346337120517,-0.1319375607924475,0.8347148046440385,0.3999058028226185,0.24608858000103964,0.013023467427197928,0.7313806097128174,0.0234186251663805,0.13285104026186165,0.20310038082304352,-0.3908413356375758,-0.08058502258157874,-0.2419867689468916
JD-L,-0.0419580419580419,-1.292144399903998,1.041934189021915,0.6147640580748266,-0.6225941395431849,-0.07172979250235943,-0.5801267091056161,0.19096124825240365,-0.05191737962326145,0.11828423631592612,-0.7051026145561741,-0.13391037255273475,-0.7294536832901487,-0.1858625258681114,-0.2266235825228922,0.006911083484702364,-0.1250263283873705,0.26487855573077707,-0.2511992624957737,-0.18698987947112972,0.0016887029542712979,-0.09709203365729735
CCC-L,0.0430902600713922,0.24144292383602645,0.7844861610946264,0.8730995690442287,-0.5059825006044686,0.47480590455096827,0.005408088263084584,0.05442196847844383,-0.2579845637454393,-0.7577374094187571,0.2415253994130546,0.38271634139796074,-0.40774021223780155,-0.4858937258014665,-0.21200546953888055,0.011135587987849822,-0.07828304095561026,0.47429360683334115,-0.013866116704323911,0.08479170351950228,0.22431017335089293,0.1849590620523619
SRC-L,0.0370370370370369,-2.205870333720506,1.0973428680519215,-0.4981583768110196,0.10653682703207276,0.9656805064101809,0.3372294557823028,0.8574719902489834,0.48510951186875056,0.01271160832434629,-1.3557869174715174,-0.320938373269055,0.5002286085570856,-0.12423317582728953,0.02615076843867478,0.49348739187800666,0.2881562919590883,0.06430499349613741,-0.16781161939678532,0.030655959350451928,-0.37127622168349866,-0.35253332051100744
CNKS-L,0.0141843971631205,-2.6487334431540086,-1.5067215188947045,2.535265658609681,0.8276813065837548,-0.049989387260492735,-0.3060470788668925,0.6190187465834844,0.47712520369483324,0.7584913658898101,-0.05737699327052054,0.44323544282086375,-0.2877919242919526,0.2741173985879455,-0.03639040539238623,0.12191332076208501,0.25133957304667787,0.17915861115779722,-0.21420460803759556,-0.32610469311459106,0.14976048771823225,0.08818063763045235
BWS_p-L,0.0049875311720697,1.8420259134037018,-2.6546561971322307,0.1090454521249808,-0.3520137698461977,0.08484230838907449,-0.27802540953747135,-0.09497845124265229,0.18144720782818902,0.4244226031980285,0.597322761781476,-0.27021709287942774,-0.08008287150499123,0.2753384637399903,0.0756880799935727,-0.07101457321224554,0.09138653651486132,-0.02378216683752979,-0.24325269729983542,0.2749018894322338,-0.4452876576653545,0.4477162445026923
MVCT-L,0.0,-2.4110841765142577,0.32438635124089044,-0.8251451414002714,0.5579283302110779,-0.8476622923539304,-0.1630882357870314,0.2146009215871622,-0.7179904912150077,0.48753593134057494,-0.1331112878776811,-0.4064898036702316,0.02051432177766405,0.552124489482425,-0.13172973080596226,-0.24237725072169836,0.07001802719225135,0.1775978595344963,0.24100465428381154,0.08915853984991647,0.08587785135823278,-0.022038563611110958
ACCS-L,0.1851851851851851,-3.556899249304278,-1.7147728710869306,-0.7562140815477536,-0.11613282391988723,-1.924366313629389,1.5410816744024196,-1.2040517821145138,1.7899873654688263,-0.5379248681672435,-0.0006123071143499309,0.4583639416404142,-0.22079561419968802,0.15373888703178124,-0.07340687448556354,0.03829683705235277,-0.3110771758743767,-0.2768216995728267,0.4603635119302174,-0.27410453011763575,0.3735991889077841,-0.22084693336983383
TERNT-L,-0.1232876712328767,-8.264655025951033,2.5961538338679024,0.013900162183659437,0.796730488250944,-1.1552851310376797,-1.1625210391982232,0.3611240817769999,0.1182022733286747,0.20141252368982104,-0.3607798070154922,0.5346239480598692,-0.024322364305939932,-0.39939194755651203,-0.127014807664531,0.38860699248351716,-0.2223264191253517,0.545595492454654,0.039860025879634116,-0.07335050869906903,-0.21468982033198591,0.5613928457854938
NWB_pa-L,0.0272452068617559,1.6319008570323819,-1.878012381358305,1.1946630132649825,-0.4176995562949113,0.7608208783146667,-0.11894095140854652,-0.7195374797238627,-0.21525924818911205,-0.16017163566893577,0.05050628133720381,-0.22848393468579895,-0.012654260880798157,0.054640516354755,0.21715694198227609,0.23047029955146012,-0.008144956312754857,-0.08629095545088436,-0.0488744121161352,0.12207610028857589,-0.17650869619543982,0.07500582997462
ASPL-L,-0.0012642225031606,-1.5034762690154417,0.9490079531459705,0.31014710651907246,-1.346370719069991,-0.7107007769378398,-0.32749515411200447,-0.4159508027819988,-0.5808135876501127,-0.2816866905868357,0.016699750953166705,0.024337245945116624,0.14007635256689657,0.7180358925208971,0.0015017622306221403,-0.13484837167575267,0.040018130904115934,-0.017504600825314597,0.3380648118302376,-0.029873453421466464,-0.151900240997752,0.11257598683096849
HASE-L,-0.170253164556962,-1.8367484293434595,1.3809447916947242,0.09662367020444344,0.35890402144135614,2.28276550265357,-1.6527074932663903,0.06333532649657087,0.8439031483366957,-0.033029174484271444,-0.4680740978725765,0.662312479438446,0.2658951425779092,-0.4507433278270297,0.0042571753922081195,0.19183838537005837,-0.2444297171020531,0.3815389486661111,-0.01183678426415184,0.10307967918450295,-0.12647177235763601,0.24931297832176041
BRK-L,-0.0299625468164793,4.071487188379467,2.395889007496346,0.25747592836179745,-1.9509323391225204,0.39906521026728126,-0.3059133840706144,-0.1572883693233658,-0.25612775261360476,0.5929777635535742,-0.3637841891133831,-0.09093384829325778,0.10934217882510497,-0.36264869039694114,-0.5954022498730434,0.13011802271107104,-0.4874463076347887,0.35346541217051636,-0.7695832104230425,-0.27177540950962503,0.13967027694598821,0.01633842011339673
ANTO-L,0.073038073038073,0.39155308706653336,0.2549205582370534,1.1924591862348275,-0.11167052101398454,-0.23426004291986027,0.33073014654070365,0.24104164108968018,0.3722426020848048,0.20380023238678696,0.39287350863347237,0.119833301490653,-0.17717597438556032,0.10951972885127521,-0.11754566063445442,0.2063490372939117,0.34888858569233105,-0.39365592862171056,0.22920188132549715,-0.03866110285641021,0.3049938271115565,-0.06023703539188479
CEY-L,-0.3105263157894737,-6.156753475655659,2.508044417092178,-0.7759107706206759,-0.051009716605373144,-1.8314951023791708,-2.9393308419295234,0.395391785378351,-0.2707382990135367,0.9607973769894849,0.9260229494678426,-0.035395235489402155,-0.1800766403517894,0.01227379026556468,-0.15475665278304926,0.023446768004592694,0.08808418146132316,-0.14258770200604956,0.020446522789090354,0.36802826385567405,0.021890075602940505,-0.19059168822209
AOF-L,0.0167224080267558,-0.9803509328106323,0.7795849561189024,-0.3410840692429819,-0.17080114047787934,0.13818494190784858,-0.039137577473290115,-0.06260605626170494,-0.0221966025793827,-0.26743237847833756,-0.27434437956154706,-0.13062216367110296,-0.1451300653016317,-0.08561390223998966,-0.1399599374506347,-0.2203273386016002,0.0696501594463624,0.13124102427401566,0.16288355634175905,-0.050445127352712275,-0.03863386165746564,-0.14393751283066042
HDIV-L,-0.0087463556851311,-0.06699822494861608,-0.772075959982533,0.09639989781137903,0.11402049113739739,0.3892836500615306,-0.3633525251690238,-0.4652289434735995,-0.4768980870873312,-0.10583733172321853,0.1798965475149217,0.023599752390848994,0.003324097921818302,0.05885002849974576,0.02377642485210671,0.13229992826980763,-0.11130555170339612,0.15790372683584086,-0.03334589596460088,0.19850331200528,-0.09542809389283284,0.09864838771066135
GRG-L,-0.0470931444050845,-1.4144503613726152,0.15431219005591182,-0.7465507365458774,0.20302153102481574,0.5056531447159452,-0.6473118792827082,-0.2544776723257152,-0.16933628902947395,-0.02271246038418175,0.22211529101248492,-0.024564315842161528,-0.027888036926021136,0.0960583899016693,0.10513110801536221,-0.020623366562404183,0.005197435912017958,-0.13503085745686505,-0.12366465263265604,0.006223070513796727,0.10868297707936243,0.0010659601139173748
DLAR-L,-0.0561855670103091,0.018472273373508288,-1.3219865249338658,-2.292382852221745,0.26961026498631685,-0.16989285142162475,-0.5924821728080437,0.6095764756209067,0.013767078354831897,0.2447271876595977,-0.21591112852540345,-0.20955566292549097,0.33225450114716826,-0.04233987876514475,-0.029231455846528427,-0.16451163896943544,-0.07579221182243547,0.13776624864612394,-0.005407282427260721,0.09574741754606729,0.2215507139614611,-0.13958204682915737
FTF-L,-0.0103703703703701,-2.2747782591636843,0.4438994284749587,-0.42315485195342956,0.33969524657551564,0.42443969763739225,-0.26778579108042044,0.05380483406665503,-0.08907353395034615,0.24538654836234913,0.012712965631700825,-0.3857749021851082,0.15785934111371133,0.16503311021311914,-0.03745954291064946,-0.11936962901029448,0.08974729422400797,0.008754500845147426,0.05958964847745123,0.09293737449846522,0.005029370322895086,0.048022075101010586
BLUS-L,0.0,-9.976066580461936,4.205250362991868,-0.4503544480402116,0.09056499607354805,3.742967681933045,-0.2952702685371963,-2.3398430568919806,0.2277651760413899,-2.0518166741147277,0.5071266352978602,0.09538538997268708,-0.3022424798229516,0.05431037692060843,0.44260937700910635,-0.014523449600237631,-0.2919701123077039,-0.04853518752475275,-0.028064996172138063,-0.11454916851340342,0.017156437190335987,0.2226007064831134
CMX-L,-0.0251256281407034,3.530145494596525,-3.6879525518446274,0.861030413974144,-0.9244334747266164,-1.0916506794622933,-0.6853632005430694,-0.5348171116314924,-0.12743812386861772,0.19617821074612898,0.8382427948549022,-1.0964583439266458,0.0901023172117164,0.12899603623179184,-0.16075924355687174,-0.34718545846437354,0.014024353800891098,0.15137497331864216,0.04345023283132996,-0.43626950543774207,-0.028599597052892382,0.011248377338831113
GLEG-L,0.0502958579881656,4.3626087770535005,-3.9084212383758876,1.701332436022742,-0.10997465668933351,0.5789211632099889,-0.01786399695423759,-0.17082449568214975,0.23747453782540237,0.3344497257105098,0.2346150180497113,-0.01719118833806904,0.2717644607070729,0.15052573533920624,-0.5301921065784121,-0.14414388835456513,-0.13863468227106415,0.16067374854587246,-0.008006911423643844,-0.6033915613743894,0.08384676731940342,-0.1654990362772229
EDIN-L,0.0217391304347827,0.1340832028691209,-0.3363113643828834,-0.7857994016966428,0.1831784646065776,0.1666286110517656,-0.0038707046256026383,-0.14124769726320438,-0.1858421870233878,0.10534819650979935,0.2516648948558719,-0.23656667610702548,0.07040378321120527,0.11227991866352152,-0.02088704307018544,0.028316872468593556,-0.0969815749165521,-0.07359529094816394,0.09016755697066031,-0.07841903125829347,0.08225659644726464,0.02578486172500437
HBR-L,0.0631547440885962,-2.512436702745925,1.2648556057004494,-0.11998358283670844,0.08313714843790614,-0.6902823551746684,0.3893369667925043,-0.18835517710995653,0.20978030623637683,-0.2140294713810987,0.25135548993357837,-0.04376927938742464,-0.10750860684842235,-0.3397391141523398,0.2636883791759809,-0.06102874302389666,-0.01881759478682185,-0.3996903825239614,-0.024691779260984707,-0.09061515966836477,-0.02652728955052684,0.13205248458517865
ARKA-L,-0.0571428571428571,-4.979943009014343,0.7226718139318761,1.307112354525351,-0.06347689692620029,1.1445097674317235,-0.8654870590316164,-1.7380806731056977,-0.12357628287697892,-0.9342530946512648,0.03771868964681914,0.11573559220976996,0.024485896838362928,-0.3475421525841652,0.3449849317332311,0.05332815989819847,-0.17586886493164078,-0.13492134459801028,-0.3192035112099997,-0.5781377359434202,-0.36423134546343156,-0.23563353219094196
BIDS-L,-0.0555555555555553,-6.324994148066437,0.9759677443881862,0.13266528676920744,0.9139190379948486,-0.026546221118314436,-0.7547618943820174,1.8979373091757112,-0.6439551782640436,1.2772543570161963,0.10888941812710574,0.2719127455869436,-0.09805781974137477,0.3690763608458812,0.12541457221101382,0.19592577334774788,0.45298326358834756,-0.03382335110630185,-0.5174569913075631,0.09064553109329482,0.470077290807875,0.18939480394849495
BCEB-L,0.0555555555555555,-6.9292662279422865,2.207673311532376,0.09782693806374329,0.5514599259401181,-1.6294235316589791,0.3554944720541932,0.995404981938476,-0.846946416976983,0.7984574804970541,-0.14877392940665993,-0.5648362279813396,0.27364879379317614,0.3016961868703948,-0.013681506585732825,-0.258480471269809,0.046577443078892805,0.05877552939014453,0.04674843479189794,0.09349775604853777,0.0477869099876285,0.06341692594833402
ALUG-L,0.0178571428571427,-3.1241322547834174,0.5009429819845004,2.681271350387503,1.0507139680597328,0.6052915947637958,-0.2703557093623152,1.0843909204346436,-0.5287709771258096,0.7959172546424177,0.4649753151338945,-0.18465755991424523,0.3857311485080187,-0.32812602364070936,0.04989907552771046,-0.1706569620958222,0.14805047034295649,-0.1277573017177312,-0.17927395192697154,0.6245065503023919,0.3471462437184905,-0.018244360719320025
CNN-L,-0.0666666666666666,-3.315594344137037,0.48687620161863404,-0.011119230192553084,0.19865498625025121,0.9789787094001099,-0.8004651989814555,0.17034246837734612,0.3447467550176541,0.045164426039482716,-0.19917103192590876,-0.4594428782900017,0.4231331020480925,-0.09792460099743272,0.0910377829990429,0.1309742895584023,0.14335250131267843,-0.43342669161125363,-0.003990671150049302,-0.004947289436446826,0.2674597393678779,0.09298057430966944
