Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ANEA-L,0.043360433604336,5.469002910136322,3.7455378520318092,-6.936733320910461,-1.089477203132204,-0.1905468431846913,0.05451472620428983,0.8734711057757769,-0.2607171911445699,-1.3257805980053734,0.596122950013541,0.4373658651662816,0.018632182639558053,0.2861192659170895,0.2941202832936286,0.578715269933459,0.1765938259703623
CPI-L,-0.0540888602704443,-0.04940150817419609,-1.6564847386962458,1.123902080009339,0.4831865990599234,0.34687058862009745,-1.1379584183807139,0.14647243921585767,-0.6695073124657838,0.27681169434926695,-0.408034402759311,-0.07544679081798386,-0.1295245547903909,0.05866586209007459,-0.25684994950289525,-0.027149908463227578,0.011629669302122692
LLOY-L,0.0380021715526601,-2.8520341587512106,-0.9123038589767231,0.6515805343403095,0.18674762582275817,-0.06871730489821966,0.04704981498822874,-0.052071747609666735,0.25352174038261205,-0.005061292858344345,-0.026850768260951275,-0.06686059995040805,-0.08491764252260739,0.014957890860067345,-0.0922467365487749,-0.058177962392719385,-0.03826578293254002
HSX-L,-0.0339734121122602,-1.6766639562483725,-0.3378607073162702,-0.33152587485193996,-0.7299685922935191,0.3882197130766978,-0.689279638903842,-0.5012273630885535,-0.04003000469849735,0.37647139268204577,-0.054963344053486955,0.31709141316673717,-0.04235687717716323,0.2135782829509308,-0.3099291479384566,-0.27211009871302,-0.0012176919801563885
LIO-L,0.0371747211895909,-4.885690130845104,1.258900566166492,-0.0758803077011309,-0.6581881912091596,-0.9045853509400734,0.4531142629764231,0.008486212569461722,0.446454381009332,0.040265978621514216,0.0021156297250794127,-0.03882582200835251,-0.3332464133263172,0.1972898524517985,0.039866642115614616,-0.22391824572833516,0.027982157383804687
OXB-L,0.2586206896551721,3.8896933247460512,-1.9936462624675304,3.883668461773723,-2.9824134838289953,0.6209334282698201,2.9764888281498623,0.4322591243764202,-0.3253879220031394,-0.7764022494938311,0.9368937158261842,-0.2607787492960541,-1.2007374028420295,1.5944205359930799,0.3612671558378563,-0.6176811140041303,0.6714377125598888
COA-L,0.0714285714285714,0.963864714936631,0.9975251072738273,-1.72831146779023,0.27342204504152606,0.6622852427752505,-0.16400031456861164,0.3074293402632966,0.6472853868177828,-0.9099918831342014,0.12173057022590326,0.016832485885720682,-0.48950682357959435,0.27606155792764653,-0.05663274745493994,0.2849327652673718,-0.16523463156967394
HVT-L,0.0315789473684211,1.9681343759194398,-1.990695995777248,-0.22007047121784074,0.5243117665635579,0.7508589650845073,-0.26275905928021503,0.25019753052899535,-0.9274653425262394,0.08804821809464708,-0.234789963097113,0.6191265691590099,-0.054104683996215264,-0.033421318580377765,-0.21782746155706967,-0.1787419917768022,0.13208543547170593
JMG-L,0.0831265508684862,2.2091106039790103,-0.9771364837837891,-0.08334701243425696,-0.06400763801754501,0.7489328618446175,0.2928085145809246,-0.05104874065096363,0.1637699875640484,-0.091218033514507,-0.1136026074741089,-0.21775797063212093,-0.06528461942910845,0.03590591183551997,-0.06065861576626406,0.07451757627894237,-0.07984258717240048
MUL-L,-0.0489296636085626,16.529848624987267,-9.182524261039555,-0.9876349067444807,-1.1380961998440982,3.4292914884726606,-0.8351686064873154,-5.017819312038017,1.246291847324012,-0.44704083899995567,0.012211926279478013,-0.4671043015618423,0.1772820068620206,0.4818852018282131,-0.25115651669796846,0.26516981361573255,0.7342018164839447
SMDS-L,-0.0361247947454846,-2.6065158246948106,0.08915961555182325,-0.21406452602745102,-0.37344518063732524,-0.5341520431206689,-0.4696998463111956,-0.04234535129451474,-0.08622774973718617,0.12579776047092883,-0.028523777009394218,0.14867895319611232,-0.1900293527955718,0.03585564497719573,-0.2470805674044758,-0.02690087473938369,0.08802922048039921
JD-L,0.0,-2.1687111628842377,-0.610584184978853,0.8234335333746743,1.6192157281373178,-0.9318277886233195,-0.25087284023534057,0.463946430333025,0.010363378903860116,0.1288572305036307,0.2339466172379269,0.07730238524410411,-0.19888493342558378,-0.28933380972017364,-0.6563952548638917,-0.33719038977341625,0.13722224013058448
CCC-L,-0.1712820512820514,-5.198186867034651,1.9956629629726803,-0.2264105232176738,-0.5463503088913448,-1.9415217669738927,-1.4827154884741538,-0.1233291024562251,0.16892609261641608,-0.001737759695662661,-0.2082641479160507,0.025605934838145755,-0.4104125497870792,-0.3524305608259516,-0.07069474484209741,0.02867858927280574,-0.11967550480305988
BWS_p-L,0.068,-2.085097320855537,-0.4052698303387459,-0.17930164498126258,-0.30607104074267916,0.06355532784738259,0.4311816931164398,0.04729960771431459,-0.26847295052855596,-0.15834753711584348,-0.15116860199451163,0.0545240243058765,0.047811169250299344,-0.018260013530467085,0.1762523753110492,-0.0407304989843489,-0.020733274905532215
MVCT-L,0.0,-2.4796190152030007,-1.6043803067079403,0.989370225093155,-0.4248841999987775,0.13622591182519567,-0.32087535557662455,0.03975878120966629,-0.7158525791486551,-0.177256394004165,-0.05633687067722876,-0.1541457355450215,-0.18239621801666303,0.19451846455251992,0.34577588344401555,-0.24141918701051152,-0.07652149921133689
NWB_pa-L,0.0181219110378911,-1.9367011882243623,-0.45184451912245427,-0.1911912055659272,-0.018489729739335478,-0.20186970975925428,-0.011314443766083386,-0.24646448386068076,-0.261383490889153,-0.20025836439173822,-0.09337307677916937,-0.10810980135703059,-0.13912098842891937,0.10458915281640968,0.09119297664314406,-0.0965138982672848,0.03032725383037331
ANTO-L,0.0382978723404254,1.447054737514597,1.5633858879357048,-1.409034773623958,0.11634427526302074,-0.1765983526427646,-0.024258141724424965,-0.10014235105724226,0.6949906415882029,0.2364343787834741,-0.046545554516164274,-0.39684801159580274,0.06810398905116277,-0.00857198971296527,0.3804512279568133,0.44008665889343307,0.07302283450163699
GRG-L,-0.004693834008961,0.9584135307499587,-2.076942935755812,-0.14026696358099158,-0.10038719752082749,0.11526297460389173,-0.3042919583867244,0.03801572534267021,-0.4949066535231505,-0.20391037995674274,-0.21689637760348165,0.21945054982265205,0.20232174859393534,-0.38453965991263855,-0.13468651581230853,0.10208610143959448,-0.0721308546778144
