Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
NTOG-L,0.0833333333333334,-9.817815768223044,-3.220363634356201,0.952483223070438,-0.7608676568684217,-0.6072934675837368,0.6836105928912971,0.4702364377662247,-0.33647919776648927,0.25425736054059644,-0.14293171141685176,0.2709957481942707,-0.18165006455998825,0.12285278015400589,-0.3879020436312394,-0.1487955303346908,0.41437242235483174,-0.28847899615200207,0.2211840078301774,0.13239240995831886,-0.33123403530873163,-0.3279212227993165,0.036476132065567886
SWGS-L,0.7499999999999998,6.669419836279092,12.651908936502466,-2.527129211942636,4.345406038935037,-0.2224932459999009,4.405899300074144,1.5132043410739744,-1.9168775391094566,1.779927267377585,-1.1182751421681594,-0.02990559142583165,-0.15616932769053155,0.354481789447897,-0.5553968338312701,-0.8578591500231302,-0.14294359266487244,0.08153259206919657,0.39548370418773215,0.3437827731644382,0.22881824766730663,0.5681804586462177,0.43131127004044606
ANEA-L,0.1284944857655809,-3.1522076744598455,0.2105568625461225,-0.05057794952572722,0.7444521138239433,0.1081707463831958,0.9864842230525662,0.23590667456291833,-0.025251582838600326,-0.1260693093474499,-0.3376749231727632,0.16033810880665866,-0.03162966240133869,-0.08222612174485357,0.1100086192283472,0.040375530546992854,0.12475365847904503,0.18861224874237345,0.0397058299044162,0.04981325549276267,0.015560712400480885,-0.11153088518605499,0.04067530001525112
GWMO-L,0.2560975609756097,-5.028891886512597,1.6341966559824739,0.365693149863808,-0.44594964274926163,-0.8937731197148071,1.3799860327128763,-0.2826470510444078,0.3296165081583334,-0.01955349249669362,0.1461981147496522,-0.10824896441299697,0.17935031695244305,-0.45561055483501395,-0.3329313110918827,0.05694403713428605,-0.3920011427868166,0.09780960560720775,0.15313189953278405,0.1585997123317393,0.4404617614796271,-0.07631514147612492,0.1560087971556473
CPI-L,-0.125748502994012,-5.208584381873661,-3.0096183034248445,0.9470996191791112,-1.2274755372616963,-0.21350989608811227,-0.8558687036668823,-0.503428766743596,0.4800516150552044,-0.34722526934727754,-0.061497153943461835,0.22973354763151968,0.17280257819992623,0.025720088178027838,0.09434213884139213,0.06002592163079827,0.07877099741991474,0.032140320486844606,0.016394704368446457,-0.04058205450392425,0.017562408782462898,-0.009482930015807902,-0.0199158947481612
KWG-L,0.0096153846153845,-4.53145886463562,-1.3071574762745413,-0.43916134498803444,0.6103492625289203,-0.13226335036630002,0.1041974459574362,0.11345903867714245,0.00982749113256728,-0.12879972544331583,-0.056549237067065966,-0.3139937932622445,-0.11238193601970738,0.24450989292944803,0.08381842566306835,0.00776591870271234,0.0038929077011855,-0.10554981948210093,0.0058897562111100005,0.2147945048874481,-0.06836488801371021,0.10315209057528034,0.043279570300074184
BKIRx-L,-0.0165184243964421,0.3806495690235882,-1.0666232942398088,-0.23684545526057743,-0.005287154026969736,-0.2836049698464474,-0.17772297909052973,0.21745086700252397,0.17385681768628689,-0.0746878964563461,-0.07896420627526364,-0.1253682834121218,-0.2173266009233435,-0.04614159214927061,-0.05788905407286649,-0.07117349716528719,0.007278590941955938,-0.04726841281871932,0.016663064054660365,-0.0548288183722475,-0.03794742024240794,0.07136482015378773,0.04187911752541465
LLOY-L,0.0279656369950647,-3.57858659306182,-1.6353968720646952,-0.13868796016401924,-0.029950308909955207,-0.0994784829608581,0.15572917033282524,-0.19966676522007093,-0.34773350641128403,-0.0021216290430874575,-0.2229998974033789,0.3027168295602523,0.22277528903022623,-0.12140898354030931,0.21198589014368954,0.13833940886595328,0.04696364933035484,0.033845221627207434,0.06662904185610485,-0.170273003409169,0.09957101796697382,0.14165850638807936,0.026216956137907237
EDENE-L,0.0217391304347827,-0.19977795995478384,-0.7421329157077101,1.4066267371489973,1.959014711540704,0.6249991314292168,0.5894483705942234,-0.9633948185561488,0.5577550427082406,0.41627927682612553,-0.18665700752257644,0.8128186069109359,0.9068876687524186,0.43833917350022306,-0.2259056994827543,-0.30210080449502924,-0.7806203428988111,0.7998646162789508,-0.08590800538569376,0.3804052457595261,-0.6134285611694372,-0.4426782931920357,0.43005696314787645
HSX-L,-0.0282485875706214,2.7359418460953413,-1.0841747434304803,0.42603010841190736,-0.08847485616955852,0.06863714401960838,-0.08435918802390319,-0.4755091334996201,-0.1366266709478608,-0.1505162986874631,0.2407977917561006,-0.14668503677339234,-0.24733681935553542,0.18239258074355558,-0.13825766957652916,-0.007513053262914719,0.06664909947750912,-0.16746526551986812,-0.18429691767679718,-0.1534085348059402,0.14248637813111176,0.0837174732141201,-0.05950563518093539
LIO-L,-0.0885714285714285,3.4048008174518656,-0.7016577013171122,-1.3571987152455278,0.4262589767572395,0.06471904587498359,-0.9163194716005623,-1.431198483197488,-0.5859064303034923,-0.12463023981871413,-0.008531315856259976,-0.42142841054269226,0.18700570892362461,0.17555434236905926,0.08378168411385617,-0.2720802885126623,-0.1628941218009208,-0.03223082374650339,-0.14773364194338892,0.099738531281604,-0.42051709605482995,-0.20045593121765107,0.008162788368741522
