Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SWGS-L,0.0370370370370372,-4.911758392777762,2.5448187092867953,-2.7245909541376783,0.8258692651765327,-0.08418928584198972,0.3275163340280825,0.39306741611937107,-0.45314649052655404,2.178916865612464,1.5298149167139925,-1.194823739260587,0.4285673076769623,0.41994679686788206,-1.924128044805741,-0.4669529784657219,-0.15563353780282982,0.5645024256755159,0.1487821085599586,-0.6895954179139985,0.4526465596996142,0.08166793928211506,0.38055519134751653
ANEA-L,0.0277777777777776,4.221913486878821,-2.23358342710909,-3.144764564641355,-0.7811625020350229,-1.2264421543291757,0.3203408997488582,1.225892309345478,0.2799651298776632,-0.07101031963840869,-0.20075567362394917,0.19996726443397594,-0.028516587562498398,0.16216892891870588,-0.06970357776120628,0.5316074910193803,0.13825740988039598,0.58453517092708,-0.035902699002809846,0.0820475730889688,-0.06270109848878574,0.09439642772682512,0.40320532531510894
CPI-L,0.0726643598615917,2.74417672490459,-3.53892463604478,-0.6676288700113109,-0.29265402885282504,0.09093844024818754,0.3698072370052542,-0.4313586146671462,-0.45578357585580165,-0.17470826116746901,-0.20535951393893814,-0.15094696205094912,-0.09553944518836739,-0.05832643864381541,0.15288418338266158,0.3036187152403704,0.000724897042282837,0.24245672156358677,-0.09216536505824671,0.16720882400542694,0.03238034485069145,0.18891762851314925,-0.14387019251969682
KWG-L,-0.1538461538461539,-4.206096290485659,8.845879084905196,-7.207714582634402,0.9798443175752862,-2.3325362535146534,-0.14614890374118727,-3.6954745356695278,4.035416055078334,-2.3532913733834766,-0.7771774759223493,-1.7093377896604667,-1.1940320361443142,-0.24249056335688493,-0.08524006233059722,0.11719172779140563,-0.6087609973969391,-0.39522301872542637,0.6496945471663553,0.023335548619435015,0.6001854234284101,0.7707459404807692,-0.2611579655642787
BKIRx-L,0.0210280373831774,-1.8697193649241652,2.9042462388236,-2.3217421857525786,0.46238683497640193,0.12190050543501203,-0.3594667969590832,-0.8904830014550872,0.7579573938529406,-1.1985290721371773,0.13437374334552107,0.27559463652614763,-0.14364954060726823,-0.2532283103173455,-0.6159245493280056,0.2263907968999085,0.2816084422918347,-0.016529805695845955,0.2849436379013021,0.10719523539782316,-0.3145739444742414,-0.31882599846158594,-0.02798024569172383
LLOY-L,0.2765618782331875,-6.977902823322706,0.16298448037372895,0.15817877289236618,-0.6857238026428928,1.4527644758618952,0.5552383280021124,1.0444521654690893,0.12627590905004038,-0.5229177777115103,0.739940773752992,-0.4557909401548012,-0.28458919060105725,0.21844373357445102,0.15390659464064974,0.051228378089867625,0.06965862365786385,-0.025542700503710093,0.1305616007642379,0.17161213974139725,0.14217555199237836,-0.35569290459504116,-0.16189901637522577
HSX-L,-0.0479776847977685,5.628421119292015,-2.9817238577876077,-0.4089669941773239,1.1201075143635943,-0.6931508232535183,0.3095541855786785,-0.4742975996596378,-1.0226186767780938,-0.5085920487037231,-0.09573075049063905,0.4112383869744774,-0.2628920147489482,0.3186749127831643,-0.04348800208895545,-0.38807647085605623,-0.4812553348084631,0.09965964706859745,0.08911379993522577,0.19276777602340575,-0.2719602598344263,-0.028602598247956624,-0.0025562382228959363
LIO-L,-0.0648148148148147,-5.691229744234242,0.14329371706861418,0.018772273836042856,0.073933195737939,-0.5387891501408988,-0.29501120098633593,-0.18495674400491563,0.18121573023331666,-0.06409916548102176,0.5488296369253394,0.2538709972489785,0.5309373623602743,-0.17237010602820899,0.05025104208622564,0.10078150348405289,-0.026609644700187892,0.09037503876846552,0.17287213116415256,-0.14556978547855104,0.03422907513359785,0.30597191925379347,-0.17734644341319847
OXB-L,-0.1534883720930232,-4.650024618582496,0.6644990048941382,1.6314706852949366,-0.8724377830416613,-1.09429204387231,-0.30983219951651525,-0.4419202953934527,0.16979647298840364,0.33616010519200573,-0.3886338755576754,0.5005901231035752,0.38378279944107535,0.2774925068879829,-0.22486599666094687,0.43586896369776673,-0.046038666130720475,-0.07375161680234553,0.8079840531214858,-0.08427672068701589,0.2734885058509017,0.22059974410951255,0.1450519909702712
COA-L,0.1111111111111111,-2.242543446390567,0.060820388250324084,-0.008264674276431497,-0.0441098326342275,0.7943266446599045,-0.1105070265129611,-0.06587879940039015,0.42393688160031695,-0.15860183730066857,0.4061497591543611,0.019896109225416687,-0.04092543444748323,0.07959818429053771,0.23767046327750074,0.1897124868660656,-0.22150726725030154,0.198823249525673,0.00824435540102688,0.038230962879361,-0.14222246929255833,0.047529678951265066,-0.19890658655842847
BPM-L,0.0106951871657754,-1.0599428673795845,0.05611887265381209,-0.3643284252560247,0.1884796221157097,8.68135763846447e-05,-0.18884506901078058,0.24324879658653645,0.1629195184121083,-0.36917858609265625,-0.3022520932998066,0.346517115387293,0.5581036248164152,-0.45224585973760184,-0.3018097647974211,0.2949957420011264,-0.013247246504509348,-0.1639534694394519,0.36077831995476145,-0.07530756157622456,-0.031248192627925733,0.22270002207595355,-0.22894870398616848
CYAN-L,-0.2083333333333333,-5.688750801494024,2.5371978023634494,2.9331215732227562,-1.6070586795726527,-1.6440994565418434,-1.0163488141167945,0.9166030813507151,-0.19653374920961725,-0.393192435306568,-0.07458052065875186,-0.07979918063824419,0.6970834078762007,-0.18652362824791413,-0.3322665808954721,-0.33106057409046646,-0.2746584243201289,0.5942758492521929,1.4666960074425324,0.20231639663419657,-0.13197909805564945,-0.6198387460283191,-0.29678410336616784
HVT-L,0.0,-5.262869033661136,0.34614298637996355,-0.6545800522577436,-0.0976780566476937,-0.20768251653331735,-0.16174546558150046,0.05454623954968918,0.39907988968774133,0.11021139084048245,-0.012172077808145079,0.06876236929730815,-0.08907540633090057,0.07516434376816421,-0.27879543825405273,0.23236707853306224,0.10148061551793666,0.04732058394884751,-0.2046535573958712,-0.0772409443140734,-0.0018373467794333249,-0.09409390364878853,-0.03333531885765432
JMG-L,0.0549019607843137,5.641787159523823,-2.4509113764644717,-1.5166435641473126,-0.8119631464062069,-0.40224786960738634,0.16586875441142615,0.4804929012165168,-0.009527533203502199,0.10694855082671217,-0.11560810268997712,0.0085145887046137,-0.4069082608233392,-0.15470452619332392,-0.007468553076691285,-0.06055873753073296,-0.1761524569174005,0.01013963548912291,0.08741282928403271,-0.18725114204837975,-0.06371092172555907,0.051331479834285314,-0.13647774440941612
MUL-L,0.1112737920937041,2.800953397774586,4.1105221278121675,-2.6474442138195298,-0.8648097822155542,0.6916066834622194,-0.41708174140463417,-1.251303397663434,0.22788743742543213,0.8635393696113166,1.0273121603107607,-1.280872081704296,-0.48122562979029065,0.13673854994353007,0.016811656659058507,-0.62750079778004,-0.21356763816814742,-0.1614033501279787,-0.2619948493092414,-0.16231437273193355,0.39920839641485156,-0.46284217193569377,0.3048082462390811
CHLV-L,0.0,-3.9289172718238046,-0.13982768146005614,-0.40375757790317296,0.1949662682665076,-0.12014632832431622,0.018073539371008678,-0.040261336176135504,0.16238826184900904,0.29291724405515956,-0.14871416834174514,0.18079809604014638,-0.1865760792367858,-0.18045286544186592,-0.38085354310027936,-0.16455438826408622,-0.22992512716615196,0.030628164445254975,-0.22620312643595628,-0.25524996381502246,0.22737216943715907,-0.340098711576308,0.16560738065273942
SMDS-L,0.1332236842105265,-0.6671086429759235,1.6684548710405442,-0.8664322393109362,-0.9403404691495987,0.812525813049517,0.5218558437750911,-0.2930505355054582,-0.5282075655304712,0.8318869872604556,-0.36641941716646037,0.15652938923774204,-0.7537140887219456,0.55203474222655,0.16710476379574532,-0.1766900996833599,0.19427583210457863,-0.1331217110875005,-0.2768077600347155,-0.2304793598221647,-0.004513513935957731,0.43426347205270244,0.20051330148995883
JD-L,0.0916666666666667,9.477241064023255,-2.0769032135575185,-0.18055758613059608,-0.8912688230037352,-0.9604065968228918,1.1896787993276297,-0.13880428608546086,-1.3736394619958627,-1.0920423760047244,-0.19493191340604754,-0.5571871858102233,0.8959796500852714,-0.09810474171106622,0.4841125048522132,0.41181973069705313,0.10806477460731734,-0.34737708367608877,-0.6868822456045719,0.6204284177864889,0.034924919733107775,-0.7034037189699368,0.21165873436656962
CCC-L,0.0477499141188595,6.988382425974121,1.128543923986579,2.9394763806359068,0.6593098148387694,-0.17310942129394166,0.4819145490243301,0.3517107377898962,-0.7259953715258763,-0.26199829352799336,0.3588889439228016,-0.0066389385370568986,0.3863445776166962,1.0520023635073947,0.04336140202836073,0.03666101002507397,-0.37595866262015776,-0.34619481022212484,-0.5084569389408417,-0.24606639553535484,-0.927405032287251,0.46280897335918697,0.31315930953468746
SRC-L,-0.0714285714285712,-1.6750476648537063,1.4542762464884385,0.9859386343035323,1.6453714091767968,0.6153249819106716,-1.9996593087540802,0.39409786137634584,0.578770906817194,0.017791737922061374,0.5471632418247527,0.2074569056076935,-0.5377042721482252,1.024819944845006,-0.42121935196799454,-1.0124337057946733,0.3220512565535895,-0.23208527398272472,-0.17184024954708066,1.537921884845389,-0.8929294783240493,0.07370333551237093,-0.49314808813816946
BWS_p-L,0.0550458715596329,-1.4783920064988085,0.43865392890677796,-0.4134747977237747,0.41448265798274353,0.21508086206120824,-0.15978012417145857,0.7719596860113269,-0.20957538505074833,-0.06126289891429657,0.33640233798399616,0.013053763246825672,-0.25850568679904673,-0.342565148435068,-0.6237254545132496,0.0909297810432445,-0.15480220968624128,0.11091530689503419,0.1937201460525533,0.16275020436182275,-0.17901383956383435,-0.15231732497421738,0.008170064251637332
MVCT-L,-0.0303030303030302,-1.4421475298845337,-2.3034287780306135,-0.9707959318037294,0.259149238295946,-0.31006351907770296,-0.1708753032374935,-0.39270901700576477,0.15753487145805753,0.012297128471877635,0.03576587873849081,0.2146500956039615,0.2330124786030239,-0.13952148128800934,-0.0438958186711568,0.043804784989801115,0.12175249081161628,0.033372834640509046,0.09601424022922793,-0.054125441153995764,-0.037338201275538975,0.008123663245834092,0.04504996925995649
ACCS-L,-0.0858585858585858,-7.387552577608113,-1.6864848110007895,-0.6453393607102064,0.39148783509782414,-1.2374241200406237,0.39443055064236987,0.08590003046618734,-0.330397614215285,-0.13833130159494914,0.02459028851335989,0.4613240192794727,0.12783676344668754,-0.16224700679887394,0.18496700154338327,0.3289819249636632,-0.08219250057267659,-0.1113641558426202,-0.04439480700656838,-0.022332698313402816,0.02695658656471237,-0.11897261605249936,-0.15218101137572246
NWB_pa-L,0.0176322418136021,-0.6001909278757243,1.3740820450043314,-1.025903212033601,0.5699956784465737,0.01624297349687046,-0.39007284496677364,0.4260656246291364,-0.1834843004118925,-0.32634299538272177,0.006536780912763271,0.05625207189995087,-0.10135325260683471,-0.5489475094169414,-0.1020668485594197,-0.0972359566849402,0.2032832264375271,0.15804380843197724,0.11851634896602864,0.050541025283005886,-0.055808958516324454,-0.2881188212826769,0.051728576857969014
HASE-L,-0.0840220385674931,6.316449127310185,-3.2084912071695095,-1.4025373371192686,-0.7211474476875611,-0.48819152758745077,-0.9514811795922379,-0.7088440875519265,-0.9776096594317534,0.689132291029797,0.5454357447002413,0.3400750298348464,0.32815106793687765,-0.17490396761692878,0.387172996207479,0.30785182299971475,-0.039900486506206714,-0.32819459948110996,-0.05893253951818363,-0.029770889678609688,0.14578739987872066,-0.09197645589778046,-0.24658143123968432
BRK-L,0.2456597222222223,16.244363235764837,-3.356751737790917,-1.4743043743053097,-0.9843014145814202,1.2366043674578813,0.9728075772162773,-0.9176190543514632,-0.7496178501782729,-0.2506110463065143,-0.039170796927327375,0.35133896414330157,0.43041148770696924,0.1334578870871436,-0.028753855030978995,-0.5907185229536885,-0.03745919015503308,0.09039793017114026,0.05964822117662588,0.09695520562035932,0.2738530253766907,-0.1858779547717142,-0.13839202510292953
ANTO-L,0.1735807860262008,8.428700238903831,-3.4519827078853296,-1.1036336399587927,-2.385414610493395,-0.051040024372741646,0.8191710325754843,0.1569215476999116,0.669038841157945,-0.20218122653506926,-0.14663241101758945,-0.26285259172913494,-0.7280430894450952,0.15944282423386413,-0.20038042536310172,-0.5457643266010568,0.13328961960883742,0.14708842213270437,0.15273775657245434,-0.622168366107202,0.3973089691214898,-0.2804325151810937,0.2713163767043676
CEY-L,0.1358024691358024,21.42647067034161,-9.197329295472995,-3.044034098674044,-6.1878826880946525,-1.3943972870253925,1.41235470111938,0.5050302482408204,0.3390510008270536,0.781067324162329,-0.0019477066330140147,0.5615747515897118,0.6524252025270164,-0.3676286167191876,-0.6283810658871335,-0.7145135367061438,-0.8603566906440845,-1.2322168676663232,0.5237527293053882,-0.7616946504928919,0.08048922521004712,-0.21856754918081306,-0.3090324255147451
GRG-L,0.1741007194244603,0.9087871363410696,-1.9100839057934902,-0.039053199234983,-0.09386617243903693,0.7753839287928888,0.8456734891508872,-0.07874455936914584,-0.021065620544727992,-0.11545891540559476,-0.1692127113196204,-0.19537291304993912,-0.13538049108340808,0.17421215820877617,-0.020140004631515666,0.021686317324154176,-0.04582913762317484,0.0005840555807664225,-0.054382549935242656,-0.02502160218612846,0.01045762122251161,0.010171838663349636,0.07182509687648618
DLAR-L,0.0,4.2577712261068426,-4.568842433997974,-1.197485224698066,-0.5551681738201593,-0.4023966859710222,-0.15884136253331094,-0.5146012970463059,0.23262245518636346,-0.17598819435531163,0.0300228737544485,0.03882543204750328,0.018085020500098282,0.21527160968802184,-0.061733038912338285,-0.12852698606037372,0.028799116213115736,0.2551546438316048,-0.1501160594354701,0.2816521795479273,0.009519460881339536,0.06453014695810312,0.004295957845441542
FTF-L,0.0,0.7283554829019583,-1.8303272616595554,-0.38635947161025513,0.8708757177724774,0.10261116773286157,-0.520888011017806,0.19159506411159422,0.1487467976896444,0.1931929096433289,0.2912603908176636,0.13763448645277526,-0.08891401123840535,-0.01388206025910008,-0.21925191959895335,-0.2645606915903659,0.05881527467801653,-0.019009576443258003,-0.053519332479450656,-0.02839764069362435,0.10115169177799088,0.06963306059723763,0.1463270720047919
BLUS-L,-0.032258064516129,-4.552120131646176,-0.5747616940722677,0.6833537843170483,0.08190483288371488,0.1513259692827724,-0.9139871641707297,-1.445866378187992,1.326834078279369,-0.7010042276817676,0.7379268950318867,-0.46153698948481797,0.22152433894999915,0.350364553749218,-0.39506654850908046,0.05301869399905404,-0.20799731079629394,-0.09759154485129097,-0.4220233983732908,0.051986407227849855,-0.16157059745662605,-0.5261794343385293,0.2517423717203916
CMX-L,-0.0353535353535353,10.440483180497099,5.259746751827358,2.729212526501637,6.706253662131462,0.9709846475483918,-1.1239084492282467,0.6013646699912353,-0.6229285436115433,-0.7116144121062344,-0.07749496806100065,0.9982357812507153,-0.42979416888145044,-0.36542336744868587,0.1278607135516037,0.5795622799023824,-0.2659619128070967,0.5481120631549533,0.21178832911645415,-0.45892658028357536,-0.1352088976264968,0.19763058658710403,0.3531956408422005
GLEG-L,-0.1318864774624374,-2.118006966215968,4.527907399843024,-2.143079583524388,0.27721601905560767,-0.7695625313435409,-0.4264926181471146,-0.7272682754690191,-0.20955785167046528,1.3663312935061354,-0.14287682544075223,0.2631668754170546,0.29449805523792083,0.8812900499806199,0.013938430694022194,-0.8629976908808251,0.43543674367004603,-0.2420085833540062,0.0951976110625394,0.3639338889605117,-0.18318714156457241,0.10822683679922049,0.10240434674836321
