Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,-0.0769230769230768,-4.649143708884649,-0.9677519915429532,-1.165890443131081,0.11384835689079639,-0.4982848963370094,-0.04896457368090311,-0.15127667332645706,-0.6905980033361065,-0.007362217180934113,-0.6946197945026098,-0.7047290933391972,-0.7710868626072255,0.1002232195322414,0.19500880055511274,-0.2889651974882285,-0.08836215325609442,-0.09843718187424841,-0.21423723883280782,-0.04000703556325141,0.026691412802264017
SWGS-L,-0.1428571428571429,-5.257288045729315,0.5436474498367022,-1.020817786172447,-0.11082473654422433,-0.5786345303864964,-0.80985432336732,1.0293086656146058,0.19774329925657122,-1.4013507096201234,0.25234486383567917,0.2548600891222488,0.308674343946705,-0.36857136148479874,0.7075244887887099,-0.22865831285303312,0.39431939317426823,-0.2204160513809088,-0.08003104566825596,-0.006140085484392285,0.0873873502189329
ANEA-L,0.0307692307692306,-2.8466146996403503,-1.5121307435000135,0.19921612327590718,0.1838432212207994,-0.03375230427222917,0.039993593616106965,-0.19970364140576785,0.46917871985395154,0.24034292005349697,-0.2622860416265683,-0.15539106299890282,0.02575681240987903,0.08349636029069754,0.02997458050561318,0.021053656766835346,-0.050675935110581403,0.025245858632346276,-0.02237480231405257,0.043507385777394984,-0.0338584397340101
CPI-L,-0.0290640394088669,0.8591379375050582,0.6897708457068555,-1.0562540464476586,-0.2216253189346635,-0.3960935736827927,-0.050461509420283476,-0.535014872940952,0.013183580018036403,0.11758933713364392,0.1102559101934303,-0.048898553210920855,0.29207215458957103,0.0874953957466042,-0.18721313255009547,0.063828806804219,-0.018669260578241087,-0.04483538955655022,0.16219120683958937,-0.012885661532492895,-0.06765498670517069
KWG-L,-0.0566037735849056,-1.9722285360225802,3.0408233247411345,-1.9066211816812815,-4.497614119662885,0.34322666697134896,-0.08243163939848347,-0.5695752522877321,-0.913987539212348,-1.4453605262896623,0.7487500022727434,-0.5935256150014127,-0.3736241907021296,-0.36907680607964355,-0.17777976721842986,-0.39800164155817286,-0.14420036573260506,0.6005637922282709,0.3070476702907705,-0.2982676321743818,0.0019004182117532743
BKIRx-L,0.0293040293040292,4.568933243446123,-0.20149018208662078,-3.8111498725950628,3.422597323111238,0.08181993067246833,-1.637151998532951,0.7840014507509274,2.3366764884364186,-0.6313221325322277,-0.01525930074062189,3.3254223982084947,-0.6507932055597347,-0.19941091327757035,0.6097142549234446,0.11806965729190073,-0.8331877939930268,-1.0296011512273362,1.6739156603146845,-0.13653229617304063,1.5812346003796813
LLOY-L,0.0412647374062165,4.25932944848571,3.401935616213469,-3.00490918865531,-2.9263507991225235,0.6005032700655133,-0.9905327718684668,0.7570361608040895,0.3183010434480032,0.2919476522073629,0.28920966471770293,0.14490636804703758,0.07365071786767655,0.047445569604953344,0.2057964320651449,0.7050268391839066,-0.0009589347712229686,-0.05351422326244093,0.2997541283671747,0.11966923213782839,0.2974406163816955
HSX-L,0.0290297937356758,2.4858883260179647,0.21863318779622137,-0.3848977243823452,0.11380180963104755,-0.27155590517536576,0.16295940909123025,0.06638834319325007,0.19852469397457068,0.2724088246600515,0.1786093686463576,-0.16325823326655145,0.14506104029792347,0.13712381907074905,-0.45825765910425,0.024745235990513273,0.032925270568850425,-0.04376167638494871,0.005970446665616483,-0.12933864412732193,-0.11069614845693519
LIO-L,-0.0299586776859503,11.177179974491445,2.4168020817834863,-2.746018672986858,0.472374213409853,-0.48934367402404577,-0.11014877374642991,-0.07656648837494831,-0.019238996771124478,-0.7975262802277149,-0.7329009229339761,0.9135426514105037,-0.39207014496327,-0.30865157999875964,0.1448619438197471,0.4058419166169513,0.15043952412790415,0.5303276119543895,-0.07811965137201435,0.6757120574718476,-0.019982332401187367
OXB-L,0.258139534883721,-5.924817479286551,2.1503904433293997,1.2537311247728573,0.7969248572430089,2.31639223634542,-1.2558247377178522,-0.9791281393359111,-0.8394652472960712,0.002500288508218408,0.12728824895413796,-0.49971463695095153,0.09332154466007428,-0.035472163145503645,0.17383132563037546,0.15041693031988848,0.106770107308969,0.023825849407892848,0.051000809876017246,0.14397588859741,0.23658489313620648
COA-L,0.0689655172413792,-2.9770138418357126,0.24348920989567074,-0.5163107506075449,-0.4379954077254478,0.5281948483166073,-0.32949149314386267,0.20865650180286532,-0.4792802977099943,-0.0804942030130252,0.43575960880012526,-0.269187941574412,-0.27003554190339385,-0.042552543201352176,-0.5027885469022105,0.00695224134602702,0.15072017843742413,0.0339445895843885,0.08536414341169518,-0.2306362407733972,-0.028560983865432862
SOM-L,0.3310810810810811,24.831476254760453,1.8671572142052266,-7.508644360020078,-1.191663506441466,2.9467228156487475,-3.54381828691092,4.2780220253358925,2.1087130841617894,1.15600037667177,-3.730725855639789,-2.6402018829815725,-0.8884655870238046,0.5099695916544262,0.36824516538434715,-0.914472796128012,-0.4116092877457623,-0.2298519883360599,-0.3867009009139384,0.6940039975412211,-0.6018729937724795
