Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
NTOG-L,0.26984126984127,-4.309048709034518,1.8967886569038739,1.4395611840232612,-1.5146879244934588,-0.5386201575710124,-2.222508079694136,0.308439898377012,0.3472235725435385,0.056726172029823586,0.3101421174120656,0.01699069729316246,-0.13680458371087043,0.15768029364934308,0.15254413406062717,-0.11976953860139984,0.02567971997825078,0.4628395400856717,0.03163006910959278,-0.16970816039455475,0.022217558275597717,0.04008402294938362,-0.12374936898294824
SWGS-L,-0.1674208144796379,-3.9451126253070625,2.4256213953842343,0.7123490561263552,-0.052958474294697994,0.0878582390318746,0.9676088231888191,0.13725066495015903,-0.230164975013572,0.005408134661919466,-0.32132454204779637,-0.26232864502629,0.3727206891098352,-0.06267733512298791,-0.020836857012750794,0.18275497546326272,0.08107140155663241,0.09589932773417904,0.17234640564454864,0.2761708414756288,0.08389729411384943,-0.09995031764796318,0.13570266063730013
ANEA-L,-0.0222222222222222,-0.13704222704981386,-0.7047765879157939,-0.954253070513895,0.11984121502172486,0.2131276666810858,-0.17635436170813584,0.6994932502335628,0.2318217225455469,-0.1306040650295579,-0.03850176798565901,-0.18718168756031256,0.25780397679202594,-0.15190934339778067,-0.01430277318283023,0.12617837818857844,0.4833557770280945,0.13191484773166243,-0.024968707474465057,0.020529828505873555,-0.028617181790732124,-0.2911593748582653,-0.061728534957360685
GWMO-L,-0.0566037735849057,-3.353280213028653,1.5838380594073733,1.057966889701012,2.0420112950394858,-0.9542503950944374,-0.012337309819185814,-1.1307983421647336,-0.4183988203223018,0.33260721152725004,-0.23187840669109705,-0.1288478920478446,0.1327376257083261,0.18972770369291028,-0.1689328124280935,0.15671992261967416,0.45585991889703464,0.4594321829134589,-0.1362335405851418,-0.08915529191613346,0.08452874571655085,-0.10013400303056491,-0.11770563445098522
OSIO-L,-0.2413793103448276,-4.469576231737972,2.6781136986957774,1.7785856334401382,-0.2965063993836922,0.5893051325355513,1.303235295191525,0.34673117892768124,0.18603633466719027,0.30272360942261095,0.18115388539450314,-0.05894993460993637,0.03670356231375729,0.21264031598381342,0.025427454633719787,-0.103615925092802,-0.19270346311065079,0.19262219640560754,-0.06224738138842162,-0.07889323335154892,0.2161849152529976,-0.0017099471819774178,-0.014385433788966463
YU-L,0.1777777777777778,1.4558133818770045,-2.418315614786389,2.7699187530822,-0.3231418603783213,-1.5192020486591373,-1.5851328272182732,0.3650664052421346,-0.726370072114003,0.3724439517039595,1.0015969150584294,0.6105583041024553,0.26337808247382605,-0.18801677577098874,0.554667621700315,0.0012090492320303702,-0.5239731367473873,0.35246754487080006,-0.3568201337362589,-0.01903622002442348,-0.11150862070664999,-0.15152782836603207,0.017360956916201268
SOHO-L,-0.0433884297520661,-1.7803157321477203,1.1110582613097841,-0.4719754005089789,0.4294320813869321,0.28241438237627664,-0.010708593349794288,0.07173245610302355,-0.18391668168533487,0.15145441558133793,-0.06900287504378133,0.18927299199847236,-0.09903660595791453,0.06353397987565806,0.002692675713653359,0.09654524054016511,0.10221733271072782,0.1944518626236003,-0.058575610175889435,-0.003965263256539591,-0.009355772583392428,0.007091008926566956,-0.01731022668675186
CCJI-L,0.0166112956810631,-1.223144205177146,-0.04681147931240913,-0.8676260028980266,-0.1640449959329743,0.17734016155987697,-0.36120374441942515,0.33465859967051853,0.1907916624304666,-0.15223360343742043,0.01776159424082493,-0.09894400855760453,0.09984165953465551,0.05900537189902127,-0.12859943367409216,-0.0342984160085432,0.03085592855841987,-0.036315221248131975,-0.055560966155319164,0.03341272414948588,-0.012187239172948967,0.026318423082211707,-0.09671006107010478
GYM-L,-0.0412573673870334,-0.9215442115687039,-0.2663106885238937,0.3716851281625663,-0.6560955097419585,-0.7767833996634894,0.34149718357096565,-0.40250541362225917,0.13686372760341164,0.073733710454254,0.33644414692120395,-0.08191822598108706,0.330207409959844,0.17720846388492226,0.39324430606445965,-0.1077003108322724,-0.2565398854175774,-0.191097745332619,0.11049072402879183,-0.14429140759024928,-0.04467348255239652,0.03990041318363053,0.2540224600523531
CPI-L,-0.1235616438356165,-3.4599473609217326,1.0218927533840314,0.6169830940078384,-1.4073778442833396,0.2684589100008352,0.6745097484810273,0.9803112581556287,0.7847770861792176,0.10667137389318876,0.40899295123590407,-0.3531620538870796,0.1805980606170175,0.043705603183392595,0.13189698617007325,-0.5066298863052779,-0.3540484426598117,-0.30011011487379524,-0.36303755082040345,-0.3070454817757809,-0.19036318400278937,-0.39672347758769694,0.01913278303927892
