Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ANEA-L,0.1111111111111111,3.1782204806645997,0.33585387373802217,-5.998847178640632,0.27117998304218005,-1.413079306571291,1.5481405335967018,-1.762717942174044,-1.2782280350258768,0.24611629496220838,-0.5864551724976035,-1.2880448766998367,0.33495010696957095,0.6568104461228008,0.23769257336514546,-0.41398584462528243
CPI-L,0.0541401273885351,8.666282505916183,-0.6336364908841352,3.253680859807993,-1.9742252726434575,1.6351886820250485,0.8832892061081137,-0.5045829899113242,-1.1669401747637196,0.9522674198985217,0.19382364765217489,0.37903118814395526,-0.5133523291523758,0.004167493437450216,0.32691384321739636,0.08463480370648083
LLOY-L,-0.0304414003044137,4.044975725921276,-0.24486356411473276,-0.4636248419826989,-2.170428304126849,0.8116935644888004,0.4755255848392365,-0.029875927682465987,0.41816285126314673,-0.010609963833215521,-1.1296492240971236,-1.2105127672817573,0.9036915532303217,0.28232389132031543,-0.6141938601387293,0.02917821595342877
COA-L,-0.0634920634920637,-1.9718098750858117,-0.015191254059045192,-5.2673570388033975,-1.091590092665596,-0.5572378224146819,0.46664874855263017,2.929112221731853,-1.5943594395815361,-0.5070814748446902,-0.3152694291711727,1.485247448329306,-0.2135392853475712,0.11603406392677426,-0.7184509385522706,-0.07282860708204424
HVT-L,0.0,-2.454655284263749,-0.35867556309766474,0.10823261559403567,-0.7319841288084027,-0.2167903001770872,-0.583223717078567,0.45107296845346717,-0.10048506806089742,-0.3618272948067046,0.06441327413191746,-0.19381804712721576,0.21966830997695228,-0.16552247177972032,0.05769894626107742,0.15329888514008722
JMG-L,-0.0506329113924051,-1.651303389522697,-0.3387898440974624,0.8461776731466464,0.9432616276034126,0.8198464781839983,-0.3715593809441072,0.5073813183058908,-0.39377564277964333,-0.20602074990166214,0.17496651200485858,0.06660941541863138,-0.28576292192108405,0.21823125182010167,-0.2018451969927601,-0.42565499256261546
SMDS-L,0.0131147540983607,1.9503682463099887,-0.1211325957584073,-1.755091013917169,0.7981463368135462,-1.08465087353882,-0.6192269477376837,0.2738558268412755,0.45094288584837156,0.2719193665237065,-0.16976846954399785,0.5707421579427796,-0.31471169764549145,-0.6581544584407234,0.22424512803312416,-0.14890144991462753
NWB_pa-L,-0.0578158458244111,-2.2161216616626973,-0.35013750514323966,0.5797715595011294,-0.6859073978473942,0.8866014657700645,-0.7224875016789954,0.20236947045298184,-0.1517570605764245,-0.5392713728240408,-0.14593373226246575,-0.05309941372417612,0.3547986649623481,-0.06237485145415541,0.13975321485453407,0.1210702536576279
ANTO-L,-0.0319999999999998,4.669179197633234,-0.07685432313464645,-1.4200313617533888,3.2363777574796972,-0.5497077405504259,-0.00016570593743094202,1.290637685101328,0.06049947519658242,0.015978212743814956,-0.1345134358875463,0.7396653575739461,-0.5942180540396291,0.27122514175884954,-0.0019508085790964195,0.006193985017803653
GRG-L,0.0212927756653993,5.5977607721736,-0.014170317745948954,-2.7341605237627724,0.8862184184743404,-1.6210607783797673,-0.7586418037448703,0.21359875874427914,0.8044367187337007,-0.8481534860566211,0.4388372993049864,-0.9359600264118458,-0.28920762432863206,-0.009005238038922196,0.23810171030624214,-0.0337894311991409
DLAR-L,-0.0441176470588233,-4.252156811395752,-0.14708669252263773,-1.4122791102391699,1.1839991474447416,-0.6089838724088511,-1.0899709438415877,1.0831500353999088,0.5552297257981328,0.7693040004247571,0.2842727141305188,-0.1522329186966598,0.7387424455485067,-0.17325270899756784,-0.3816023123799294,-0.22195782102382752
GLEG-L,0.1449864498644986,-4.266589552081007,-0.27623031186354163,0.32359549940124394,-0.12068502285213571,-1.6967923332964687,0.0964789532979482,-0.7933545266168387,-0.36717612686476025,-0.044878751556391316,0.2680603075095777,0.03689469838740954,0.3963889753371963,0.017053532188376054,0.15875432177226068,0.15749580809689043
EDIN-L,-0.0104790419161675,-0.94677365950821,-0.2860997362897706,-0.1204769134133112,-0.6802774168169174,0.37725983806424335,-0.40815189717773054,0.10420350504884109,-0.4198471753513956,-0.015336587991094905,0.2066108491053171,-0.028487173093172453,0.05028342958155288,0.11012404516364484,0.08006276212054307,-0.11436167298542031
HBR-L,0.0521739130434784,-0.3107610446194309,-0.3554164098208106,1.1835773779095955,0.0014258542452901635,-0.9056309539041122,-0.5360506252479901,0.6686926568628405,0.10215691989687894,-0.20820244720941333,0.5802827941826728,0.32339290195003606,0.003326818672467149,-0.5356728635629822,0.29388626287077035,0.002806378640882693
ALUG-L,0.0,3.912789371174249,-0.29208546763356097,-0.47697901025218076,-1.0670097986099067,-0.16660962018849237,0.0928172004622175,0.6152520272284575,0.5857458544333531,0.37438434744279564,-0.00047046859425509374,-0.6748065317778722,0.2200850003276851,-0.0987131860488362,-0.119244292876893,0.08113084206848836
SNXS-L,0.0,-8.517776210723666,-0.05072546371441912,-1.7409845335171563,1.0340809573442542,-0.2572750987681693,-0.5036985113636432,-1.0672665696815773,-0.5658780953622986,-0.741910252558004,0.19357033230722162,0.5445534157243829,0.2168165443824857,-0.1272388129997599,0.183170246055583,0.2633280081365817
BAG-L,-0.0214067278287461,-3.4531441887263914,-0.20827448603097862,-0.6874165393226992,-0.7387952293192764,-0.28587255142343687,-0.7088273402812437,0.5896042476942934,0.17241039035476477,-0.818435739589378,0.4061444552013854,-0.18394511657857765,0.24263205314436168,-0.041991673897653195,-0.1417625799478694,0.0008633667531239937
CDFF-L,0.0608108108108107,-5.763187933261448,-0.18663088051527624,-0.15176945222929952,1.1253714845308131,-0.3975008228135565,1.564023957177598,-0.536749179805826,-0.2681278133634368,-0.09273667674860248,0.35682650044567754,-0.3196624915348471,0.11386021432628736,-0.056981355283442996,-0.24460081311569368,0.37939464933503203
PZC-L,0.002202643171806,-2.435244819834841,-0.3309165699064394,0.4281344280960847,-0.13713064456750682,0.12962160981936147,0.19133450685234446,0.2691849948734614,0.05879869327297612,0.17242538149311712,0.23096641572254642,0.11385393297593424,0.0652747363934096,-0.019540666906329145,0.03116615364424148,0.08195966587323783
GPEG-L,0.0245398773006135,-4.195608460442292,-0.18546033303392992,-0.38601997388600706,-0.33030087159151755,0.21649300773266605,0.27470808536892255,-0.8389682205799556,-0.3457871152924422,-0.23357758436686765,0.5523207308229409,-0.016557686382891384,0.18358239778787405,-0.16773796103374122,0.17693511629860728,-0.02830103642408782
IPU-L,0.0345911949685533,4.75713557132664,-0.29904558060748293,-0.4674773542762925,-0.027248180379806846,-0.1745455881619358,0.1129102319158654,-0.3104426672686123,-0.046567124587841575,0.5232633859331806,-0.024043078901155732,-0.015871450627098115,-0.16662145187585048,0.2218692050795236,0.030309455566889732,0.235509050060486
PSON-L,-0.0344827586206897,1.2027038649921151,-0.25889541337095034,-0.08781164138349147,0.722568389926342,0.4531080181062631,0.0272643276448165,-0.09596072750887856,0.09212185076484936,-0.2288480333722666,-0.7939258199780734,-0.04946670886789988,-0.14855994459941066,0.24306291678881728,-0.37511862259769607,-0.0032185843816754855
HRN-L,0.1034482758620689,0.38164730665695473,-0.7170127326165552,3.6968213652849697,0.8837821893503359,-0.6279462461615073,1.1633222367315905,0.6224101169573749,-0.38035729701676085,1.2829427289518036,-0.678489069697666,-0.2397662061725885,-1.2016197163243325,-0.45797012230112694,-0.786130315305326,-0.4811490139013158
OVB-L,-0.25,-1.4693508621808926,0.33941864467325106,-6.587051790146601,9.11154536213825,1.8954769116474885,-0.1948229623296422,0.015251446010375412,-1.0421249421388965,2.267470112398792,-0.6174530421117143,-0.14973079944805745,0.7634857315435976,-0.4953483205462449,0.3125754963490139,0.010313117897360956
ATRAS-L,-0.046875,2.7778791887240604,-0.10121173320678753,-0.8351743071539585,1.1466773304997266,0.662618563292849,-0.4799079714356039,0.19500129298214267,-0.8385548211510013,-0.4979089670462462,0.26709932613925264,-0.34809417003084514,-0.2688953300714845,0.08547634351055335,-0.23758106597772644,-0.6512655410169551
CRDA-L,0.0306748466257671,-3.023610576662377,-0.10111403719460409,-1.1528267347769627,-0.2119951667092013,-0.5218856277593487,-0.06396327152838109,-0.23563852379369854,-0.10379318576082912,0.1114931553017274,0.4199712370576892,-0.047624390447040914,0.05568711112436325,-0.1916324986637425,-0.06345112791013227,-0.1981774987319759
BOOT-L,0.0406091370558374,-5.163814842742999,-0.3196226114385993,1.3470584381129167,0.7060780684173192,-0.9058253421633693,-0.05909559477281039,0.14498517322034032,0.9069936622421357,0.2925199417177074,-0.45593157435311477,0.24469214765966407,-0.1245390936019638,-0.13683130418578496,-0.10584456934954188,0.18762239885377133
CFYN-L,0.0884615384615383,-3.8995684787712666,-0.46945562834105387,2.1365602566724595,0.41786482905408245,-0.7058227255923094,0.41491791040930165,-0.14725513267848922,-0.1210884561065993,0.47035773765954336,-0.3568437771568089,0.07708433912022741,0.12514731840886953,0.03455331656579915,-0.04997268904224425,0.08897757907323406
BAB-L,-0.1188811188811188,-3.5298331089208044,-0.3848974599970108,-0.19759897243084718,-0.8334979829718495,0.7886491815374963,-0.9958335190280914,1.082806124987578,1.4824610873251505,0.643783594844251,-0.03205935371223676,-0.08675448679566392,-0.12821252637248656,-0.22367428053274763,-0.18386851413133296,0.1332681665836417
