Momentum Index,0,1,2,3,4
888,0.0323148583393873,7.70730488446592,0.0020349673412653566,7.683992813148964,-4.27834361095759
AAL,-0.0007735343926581,-7.612970017389038,-1.839174983641608,-1.974016947525618,-0.667622036812378
ABDN,0.0204217527767074,-0.3463720102374633,0.21978704032785712,0.4382706002800987,-0.6157737016388637
ABF,0.093040035354492,1.7447760656879883,0.7156892981200742,1.1234371456113854,-0.12112847235230752
ADM,0.0740733421819095,-4.887455138619803,-1.7534583455720147,-0.8806120012754439,0.13524465515573006
AEP,-0.0398545343184167,-4.352400381361609,-0.22369888573237925,-1.3420384365299727,-0.08055932540001567
AEX,0.064516129032258,-9.403927687726345,-2.2403037362112648,-2.3683210060127933,-1.2329138905831503
AGR,-0.0161707126076742,-4.573048606565011,-1.8890930473815546,-0.6226458328513472,0.18208842120002564
AHT,0.1396353720217955,17.78146228138141,10.519276163168765,1.1351469443959599,-0.6431421382584012
ALNA,-0.1737451737451737,-6.7933167906091,-1.5572343300910612,-1.2713212417352255,-0.3087024251788602
ALTN,-0.0595238095238095,-7.020299495016838,-3.1686293343084,-1.6391311469303878,0.8441972184382045
ANTO,0.0557328850443854,-6.41745708982378,-1.1170506708711891,-1.886292606379446,-0.608077364803026
API,0.0,-3.162216232630118,-0.7982807534075235,-0.1877785945544703,-0.10799121946715534
APTD,0.0280045143172096,-3.7910472948076297,0.16612644980085406,-1.5810176446463877,-0.3920409895943997
ASC,0.1029962546816478,19.973433905337945,12.634712282210979,-3.3293868486696123,7.347478157340666
ASHM,0.0289719355092672,-2.9532717462373537,-0.12755101861482784,-1.0564617043656261,-0.02875030707758311
ASPL,0.0,-5.152683640491406,-1.5380399352224503,-0.7767546182598921,-0.06229898964354439
AV,0.0424718252469638,-2.8388811277144064,-1.3175186911358368,-0.30374191655343064,0.1503992922855782
AVON,0.0218329722764138,8.433455121256443,7.488469564989396,-2.606316515330104,1.372772608339881
AZN,0.0136755868303457,-3.157527693434161,-0.8997021049573911,-0.1690997664757069,-0.17025879508116795
BA,0.0153289995923708,-2.1237784638529167,-1.1122669480891183,0.5200191682897666,-0.3748988460449558
BAB,0.0565885381149999,0.9885788995646103,1.2826176962903146,0.9274944926048799,-0.8990382319623061
BAF,0.0194167589516427,-0.6622821321642689,-0.5383739827099082,0.82513701701451,0.09547115449812245
BAG,0.0491185013396977,-2.2279731328112544,-0.19384656936851094,-0.5087107183113727,0.018156203959756197
BARC,0.0029625718643668,-3.450133263956048,-2.4321183367132733,0.04429127686091512,-0.23530032230084533
BATS,-0.0049637109498265,-3.0023485470496203,0.30081372162426967,-0.7324429934301415,-0.7518283287031184
BBY,0.0912889940740189,-4.692834864712132,-1.0014156191078207,-0.85475826759966,-0.3680472296880769
BCPT,0.0247512995751644,-3.000003138003251,-0.4182789382598381,-0.41668511198791763,-0.3289983616939883
BDEV,0.0824713266524934,6.136236658107282,1.0400663659255782,4.354950246138507,-2.196126296849226
BEZ,0.1002033288149153,1.7540013723588692,1.1859357532106047,0.9920446192910308,-0.36803225012670276
BISI,0.0089727874479039,-6.6407714124043205,-2.1470467906263715,-1.2939316566736654,-0.14290462831995496
BKG,0.1741915306792865,2.5120656331456903,2.0623227180259005,0.4956674524893043,-0.7623504527521334
BLND,0.0274543116669849,-3.0529331291502597,-0.5664175431218871,-0.5533281981235014,-0.24118555344309522
BMS,0.0518495313730302,-2.0935244044679475,-1.6081921010007707,0.487781016920436,0.7598364941354566
BMY,0.0248530001063143,-1.6290919173975562,-0.8419080994471213,0.7872953575929609,0.21391552493425578
BNZL,0.0424158024885823,-0.4166847153780791,0.8646976892676697,0.6105605347666074,-0.6126495087185578
BOOT,-0.0172024337605628,0.5855240341646362,0.982919730541442,0.16130773578079596,-0.6524462177085326
BOY,0.1057839170395777,2.9970701046508563,2.501092334538361,-0.4114634986450972,0.4311561363173802
BP,0.0285106933584724,-4.225598004880684,-1.3542301745094283,-0.33601112294668933,-0.8341567843489346
BRBY,0.0001055990894296,-1.706929590042917,1.0324339520468158,-1.5635281345279137,0.2813824925081957
BREE,0.0457509153481621,1.843207668733601,1.1716035936774019,1.2375079330910332,0.2176625752537992
BT-A,0.0445590864775466,2.846830242732109,2.2279812161845687,0.2223530921432983,0.023179386412551236
