Momentum Index,0,1,2,3,4,5,6,7,8,9
888,0.1612536196602003,1.6172219684464155,-0.8434629852789143,1.1568291593114743,-1.1221356562162343,0.03520524370650573,-0.11566475733610483,-0.09024431243141204,0.5266237561824941,0.08486640847224085
AAL,-0.0770991562767893,1.2142819727742082,5.091437965064545,1.5458698569521938,1.9153519872492604,-1.8206377261386095,1.320607822603932,0.9286052492899702,0.5613489090394536,0.06671122753076256
ABDN,-0.0546573422380128,-2.7256869459098163,0.9676851082798581,0.04184491126726727,0.3553741526310492,0.10041093440120699,0.07653764382475735,-0.15058286880030955,-0.16034983373093573,-0.13951787687065595
ABF,-0.006493356207991,-2.276754624465571,-0.2868244355802841,-0.7976966741991296,0.104090815520521,-0.12187167879356807,-0.028943430661728727,-0.12455601602869842,-0.17058240709480482,0.074149707620704
ADM,0.0972528813667834,-0.3419431270910176,-0.4331409419327458,0.02894376475095567,-0.8152718798429074,-0.2816606797330935,0.17959467899783077,-0.10430385623604545,0.03569492309628707,-0.14867549542350356
AEP,0.0324146563318743,-1.7106460330284239,1.4393377781504868,0.521229816539599,0.28305204371020953,0.1975837783059732,-0.4636486563184093,-0.0020465339682375376,-0.37231680154480074,-0.2171425303625836
AEX,-0.1750972762645914,16.102542128381874,-2.2016427503115112,14.42062052514608,3.2828923431270205,4.282003228181868,-0.252228390079309,-2.049810182350691,-0.044277335679637916,1.106224937231385
AGR,0.0173936987998808,0.03396773839052746,-1.1616845194654282,-0.1811508201932785,0.12615120032871024,-0.31099265392270675,0.3127755967614787,-0.20662953175718493,-0.03487605865281035,-0.14553961362515497
AGRO,-0.1143184522497905,6.352466514861951,-4.822714070739547,0.8716157935413602,-1.6604821532423784,-0.5427409269808583,-0.11748216360050866,-0.4839139225735782,-0.37729157780584266,0.4937042657145237
AHT,-0.0622494993103827,4.476147518351541,-1.5795880310337833,0.22734691955452635,1.0186315247649622,-0.602799303663324,0.14098870976305672,-0.17037256841326434,-0.4989468854951391,-0.5774901600368205
ALNA,0.0641025641025641,-2.4656657523696692,0.9128448232212226,-0.11677652914181996,0.027317448697263373,0.0157209873011875,0.20742125596211655,-0.3365473045866353,-0.3122909117098762,0.052964025225744324
ALTN,-0.1269841269841269,-3.5275943701861343,1.1416691103680245,-1.232681377009297,0.6297700535366776,-0.1478625036275023,0.7218609084892854,0.21784767323172385,-0.02966720944625723,0.21858606059550872
ANTO,-0.0137323730557403,-0.4569441287793767,2.331809876953114,1.0812794710940272,0.9628557332311132,-0.11951152596995607,-0.28760695502334,0.03930261983627674,-0.19833991943370202,-0.3337893549924551
API,0.0345679837012791,-0.5254280990932568,-0.5927324598612571,-0.3174271708349989,0.044618521918001856,-0.028444493135131824,0.0859711038046509,-0.08901302282455537,-0.0721811783842141,0.04643169070227584
APTD,0.2505350920856146,2.397674894116614,1.921792586190765,0.993698847870294,-0.595533577684022,-0.23809882247706332,0.2652228386404046,-0.45374980225567046,-0.5738875431023921,-0.19038710489716512
ASC,0.0861348355442486,1.0985278810256942,1.618681084560313,0.7909004069736034,-1.1873966664006517,0.4046717057903965,-0.9820469700204888,0.5573786986728612,1.3669957217766853,-0.123099898762779
ASHM,-0.0164931403871454,-0.3474602708119141,1.3780223456851337,0.6564440547062143,-0.369146994775041,-0.2552630193846547,0.02286503834706422,-0.09289765190991163,-0.011454247728896987,0.09515993388618754
ASPL,0.0,-1.398912743206141,0.29580519861977145,0.2659006198769239,0.13208160676865102,0.22620481752750646,0.03804165454255084,0.17993365867384173,0.011249184320086704,-0.061943660422662056
AV,0.0424067761897097,-0.7426471000512485,-0.07441038446382463,-0.5973157410524599,0.47279483753135987,0.11115492357660223,-0.05439475646354587,-0.11866340502216159,-0.22951482518828933,-0.05062895558700375
AVAP,-0.0249423797889072,3.4852531215443348,-1.42890302969414,-0.6857182145698917,1.1185695576461638,-0.3891597876862249,-0.3658665245119347,-0.1143768839842571,-0.6357469395058375,1.0455657475229878
AVON,-0.0133192935367818,0.8774943765148677,-1.4834643277112536,-0.5246082549386372,0.23956366344851823,0.03249731864247674,0.024373044147540702,0.12792872396714255,0.009888561746579773,0.02632605077133579
AZN,0.0499302556216738,-0.4368012160591419,-0.3273499007998752,-0.2342100884646007,0.10868416790133403,-0.39406614661304606,0.17342671883520308,-0.20404924584825823,-0.3274641098056702,-0.12558586501109736
BA,-0.0054813042799938,0.9743510575158002,-0.4474017371691416,0.4644321108211058,-0.12084425090228446,0.09300072836835145,0.19574631478120408,-0.3385313342735319,-0.07844919368753234,-0.02803172866843387
BAB,-0.0544579341394454,-2.677610812855738,0.9806163754713952,-0.3489680933353418,-0.17764221281542047,0.07267069961418772,0.10697515026398992,-0.03580201171286456,-0.04537170627073037,0.09756116975332854
BAF,0.0,-1.629466361344656,0.07296090982238267,-0.3468402492445288,-0.20044774408805632,0.06759581803621668,-0.009214819494887354,0.002970136688766153,0.12634932334703075,0.12642792424590468
BAG,0.0953283244944147,-2.504277845986614,0.7768662732314967,-0.16110050435473763,0.06999133501527725,-0.09101490147396876,0.07383281428810808,-0.17218740213951053,-0.12017889048653912,-0.0807772950058783
BARC,-0.0409242031736709,-2.111802651900423,1.2377491246786754,0.6419347122553017,0.6197208744800106,0.4081778698848502,-0.3912684113796045,0.1588841475604897,-0.046535353010029167,-0.21192626422732352
BATS,0.0488858383208663,0.9716170922218725,-0.4051519288826263,0.7743194379499214,-0.5811076729333323,-0.2948872077175893,0.27231255340863253,-0.18005254865903686,-0.27678104065493075,-0.1756577523662123
BBY,-0.0516641948894993,-1.0885776802809324,0.5202570693494697,0.0163402986887271,-0.47739657115010914,0.25107375156805595,-0.49889626869964826,0.15340778181472198,0.34593406628988227,-0.07698067495672604
BCPT,0.0357770536655803,-0.8559394558349314,-0.1799437990347082,0.039050979294276075,0.15301483171288008,0.16003302567434088,0.0844141328657895,-0.07856939830752516,-0.05380123697509294,-0.08940965777763676
BDEV,0.0398476909214382,-0.3911889600990028,-1.4127626953888124,-0.14470024831877323,0.22184394121926396,0.23588359254309876,-0.14108952158051316,-0.11156390928006939,0.15190182654373016,-0.3149096215396381
BEZ,-0.0076979098960822,2.354903036074073,-1.9969710999882868,0.32460156937945683,-0.3512109657002044,-0.20657261300160404,-0.1853198601868466,-0.1295493244742269,-0.1514813273953312,-0.23307135655033584
BGEO,0.1125257664842085,1.0499805756985425,0.5355304640159684,-0.32841832638795887,-0.34103163341254533,-0.4181494445623515,0.211873832894381,0.13099620860935843,-0.45527292576763245,0.12866203738149418
