Momentum Index,0,1,2,3,4,5
888,0.0387331061568674,2.135457166045034,-0.7648583690692838,1.0065864702267875,-1.6050846061599422,0.17462780231494696
AAL,0.7927408493771779,-5.8232554418098825,5.1922424677449746,0.5975822816668808,1.0615729351638794,0.6016155750114237
ABDN,-0.0680064009827771,-1.888966058468011,1.7592753021590242,0.4337126864673531,-0.11810144361760871,0.4124526771745111
ABF,0.0936511379480713,1.9030205627641141,-1.3068099365350512,0.561610638688778,0.16594699679301023,0.14863481563217043
ADM,-0.0005659484411137,-0.402412425601029,-0.9208627830754607,-0.7821200443864866,-0.6940987340482733,-0.16199474508624345
AEP,-0.0886794615402857,-3.8445984079538182,2.2954116984419897,-0.39114614593726466,-0.14886973276427962,-0.025941650787642073
AEX,0.0740740740740739,-5.045663085894199,2.657837180096695,-1.3657814092018532,-1.0643251330753243,1.0967717240826491
AGR,-0.0561521477318346,0.29988227507973875,-1.4597182143131917,-0.5458794911668113,-0.03984023196375355,0.48847299391163973
AGRO,0.265722049689441,2.204950287095223,-6.923484237998511,-3.8913883114120034,-2.2390362269969355,0.35456022595748926
AHT,-0.0570788899577742,4.15342010947158,-0.8019959580201947,2.224867378433211,-0.0024669531880822902,0.5685827635828938
ALNA,0.0381355932203388,-3.7905554486831994,1.3849675573269804,-0.9114605069377937,0.03939648196410429,0.08107603717756431
ALTN,1.0594594594594593,-4.537804010121674,3.914941966414657,0.3484529968479752,1.4941018025481259,0.48661136123410076
ANTO,0.3112303942925607,-5.028792424062521,3.947606792202615,0.07902051615176067,0.4316084220014288,0.42659560215781717
API,-0.0400006881838828,-0.3828591265724355,-1.180411830152419,-0.6600205711585503,0.043372318757197145,0.07827332518877972
APTD,0.0132682978367479,-3.811509942820708,2.462906409390994,-0.25765270552089875,-0.09741481199345627,-0.14562303223542447
ASC,0.0016155088852989,-1.0617436382368173,1.732143397237164,0.8466558879242969,-0.6512541155469224,-0.8586205699045952
ASHM,0.0886555151129411,-3.8244946617521918,2.7692380250210675,-0.17859525781116325,0.04662811025090681,0.03260370644871862
ASPL,-0.10913140311804,-2.6873678116700406,0.9671288540609162,-0.5457880107917682,-0.11241849448963262,0.1756661540827332
AV,-0.0479492664135666,-0.554581496329066,-0.08276109999473896,-0.1672187567277924,0.3694286540483858,0.08107155059244413
AVAP,0.0,-0.9701880970849894,-0.9185847382012111,-0.9652129754272167,0.9129582122960381,0.11343510373373514
AVON,-0.0132191954731764,1.95735181707849,-1.4312250387012393,0.39349926646532263,0.3632918508838083,0.11589113521664293
AZN,-0.0625560860561437,-0.329992575752086,-0.6449999076952704,-0.1662869465388818,0.06284820480348485,0.21848464326200345
BA,0.0039289954976862,0.01209161849263958,-0.6365636859236998,-0.07024324569070872,-0.37422812147471407,0.037748503014381506
BAB,0.0231151779351099,-2.1947832106294625,1.5905958557385047,0.2542225790386452,-0.04930895157157118,-0.008465203781844212
