Momentum Index,0,1,2,3,4,5,6,7,8,9
AAL,-0.0177537868879748,0.5840233011128987,-0.4645259404777872,1.5044189219142257,-0.05664512897651332,0.20970763871154913,-0.3264377798046736,-0.2473955977391793,0.17682025565313858,-0.16104240563672556
ABF,0.0851760895108448,-4.471956300951917,1.029812277515848,-0.46981362687432326,-0.2964205254264558,0.26630577554142293,-0.17472961930874645,0.04890001175412009,-0.06801084449624724,0.21106965540370884
AEP,0.1501011858268832,0.729299672442192,-1.390641084348658,-0.04901267936987432,-0.15835232781102795,0.6996920736957072,-0.16179725387549113,-0.6962600685733155,0.4773942316912907,0.002477659045208788
AEX,-0.1111004601226994,-2.5307742977962735,0.14454174988863797,4.558166785291238,0.09611495444550684,-1.1262697205942875,0.3000039869706926,1.5147733302763222,-0.17816138805609127,-1.4793259314985645
AHT,-0.1562342452304508,34.77957447172152,18.444038934885405,-1.518545039849073,16.002238825863532,2.5201202900762287,1.370039293830414,-0.3238401111504818,0.034106198715597745,1.021064256590616
ANTO,-0.0129907880394126,4.800630851023835,-1.7107064940013237,0.8919945087908836,0.4547819698182792,0.4360425520633886,-0.4402718640222487,-0.4882651450053295,0.3994537947470614,0.05232150565967323
APTD,-0.0504263281762414,-4.133857223105746,-0.4061426177028016,-1.7155996042498023,-0.29823900729776454,-0.48883685323635345,0.13036815962314233,0.5686242931838443,0.2872173711918949,-0.15274083530918378
ASC,-0.1607142857142857,66.92274047665616,19.95499710125784,-13.139481092743575,-10.315988924473054,1.4587720742140329,1.0839668390980204,-0.04318412903953744,-1.0522803233730496,-0.9784371004062791
AV,-0.0734705576002879,-2.34157839909828,0.6559639771119786,0.1948867006561952,-0.012861244777873294,0.230781868906423,0.0949778261676144,-0.00802796612753859,-0.23505290913028076,-0.08460988430670154
AVON,0.0352297910237557,-5.8946381932374665,0.18256574030213293,-0.9739151979145597,-0.1696838575263371,0.09082306309519063,0.46668251727470383,-0.08709088144703446,0.13888315393586675,0.3631593778370929
AZN,-0.0088846594772181,-4.189767485544075,0.25180685627486515,1.0289640757361829,-0.3800207994601574,0.11577997475066074,0.4873867261780024,0.13260347317082982,-0.16270726344821726,-0.23620145386857896
BA,-0.0146752375233991,0.8530676863281169,1.6589323811604393,-0.20090141859779714,0.018461126839865963,-1.4605092466167666,-0.20809058532939406,0.9627706573386988,-0.26173748874836905,-0.3098935783794892
