Momentum Index,0,1,2,3,4,5
888,-0.013885355229174,2.9957909052131435,-0.8440476749043001,3.1342948143024105,-1.4547197597152133,0.49108422201128776
AAL,-0.2535370329704803,-6.391467202057364,4.475552343413121,0.39916484474931013,0.6392314179721089,0.5271711155385757
ABDN,-0.0090279521298853,-1.4358350242052123,1.196657453616826,0.7062126136785866,-0.21770298650493308,0.08826705728916764
ABF,0.0320322883475698,2.8715793977906006,-1.790815833133316,0.39865417971176853,0.2280034339368988,0.05851075579831986
ADM,0.0186446824270105,-1.1762863912572543,-0.057521263627672174,-0.1374903334982398,-0.5860037474305967,0.17628866689657832
AEP,-0.0410329660202949,-4.384659456202387,2.1788878445408195,-0.18124944487892466,-0.29758349758485364,0.10781222419249822
AEX,-0.1374999999999999,-5.442301592837534,1.477452298594335,-1.5813345554210119,-3.228043991249268,0.0929810404672018
AGR,-0.0176255977912538,0.08157898067953105,-1.2300493718969534,-0.8351722603983217,-0.24034358514510623,0.20684441765917763
AGRO,0.3393446073959723,-1.035243072679125,-2.291399340738978,-2.3076007142973403,-1.7365070469187365,0.22803679618572958
AHT,0.0763215207072285,6.932506651702561,-2.085052521369693,2.7087576652394456,0.3250718795816575,-0.1762072017403555
ALNA,0.0046511627906977,-5.0199576554537995,2.191620656484043,-0.5387324889613818,0.06406445352870889,0.5102876244144023
ALTN,-0.0999999999999999,-3.5428361243129,1.8034884917825467,-1.2951789020382096,1.3364217365076854,0.2912268645823325
ANTO,-0.0182001307151288,-5.529011171239516,3.386427642601117,-0.010317630643081195,0.009266743050554332,0.28983298611292513
API,-0.026891498190165,-0.824174990862636,-0.7076420416486476,-0.5156037183895641,-0.11477952529895886,0.39589380451342854
APTD,0.0534063577617431,-4.999346354047805,3.1011640553597144,0.10597980940693223,0.2509642673991981,0.15555859115453277
ASC,0.0115853658536584,-0.8352647721468927,1.5345421639116827,1.3437359975711414,-0.1159576450033005,-0.8406369293113523
ASHM,-0.0084729064039408,-4.221077557250314,2.493020142931739,-0.10065501531556882,-0.12024782630495179,0.06358210912891456
