Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AAL,-0.0597322714564093,-0.32527744282886095,-0.2976402430802285,-0.014948642802787598,-0.04848445484083013,0.032040513871250946,0.13486185046223623,-0.44992298164478245,0.021841520432956327,0.05431656562928291,0.21086584874289652,0.05273399276779424,0.021471359582311677,-0.10940869086059224,-0.03618056864345878
ABF,-0.0728707129183886,1.0767049477462687,-0.453642849781245,0.23456037200736915,-0.11409819054088902,-0.4853169732698662,0.06602733462790521,0.3027082475110262,-0.13138740007769634,-0.3006913316792856,-0.1833576055888733,0.0883049474548951,0.10301993536507147,0.27775767892323117,0.09203961256808005
AEP,0.0229347292654997,10.209320669669294,2.4749412386647514,-0.11719217065583272,-0.8170026191357193,-1.4957177130528223,0.8963673284938898,0.10841716696204629,0.336456114023298,-0.788742062436894,0.4472208736756919,0.188994036949732,-0.13004053860427073,0.3071104152529085,0.290697791596316
AHT,-0.3280108039402605,-6.076909849772314,0.6036501037343533,0.1472276616297009,-0.3585746051067157,0.006306732117139815,-1.4247327150625138,0.11355653314577875,-0.6648422299913325,0.2872830693143629,0.5784939130846549,-0.5292685548627039,1.5872427446526651,0.44373784731708776,0.3445862457471459
ANTO,-0.0317421259842519,2.1274609937525315,-0.630367464243131,-0.272480848442098,-0.47971432745783676,0.0176695876685076,0.3597533302776711,-0.24515799639682442,0.16975004303815372,0.3444456444811994,0.28057196880230023,-0.13286326127618356,0.01485724964651703,-0.3209934886077729,-0.10435350462525826
APTD,-0.1739095718135541,-5.144942357788673,1.7249897522210131,-1.6032515046862181,1.3222479248613297,1.819584852201875,-0.47190930672799175,0.12803660297752145,0.9778192054137544,-0.399987602137691,0.04646688047147324,0.3536221210158969,-0.3403678245258421,0.0983047901443588,-0.16514415664998464
AV,-0.0851915304576753,-3.8699545795292143,0.3566233484520758,-0.17704876352459883,0.035342713116526904,0.014327449482089897,-0.019079847352587248,-0.005251548394915475,-0.0591967455471202,0.12896938132042302,-0.06728877879662523,-0.004007591923439255,0.1587465963513889,0.12150289765667037,-0.10505957130829216
AVON,0.079498833903614,-1.2165511460045886,2.5923025895341585,0.16328638174164892,0.23665674065908138,-0.7482628344410399,0.34677352173949544,-0.31729930502588727,-0.2600359031894778,-0.11432269099488036,0.23437509809982782,-0.11196926905611543,-0.18434336478224025,0.05111063164162798,0.488177564127667
AZN,-0.0576534549734629,-1.8773492342160603,-0.23776602447451461,-0.26690119536997714,0.18491757084000146,-0.03596490950756455,0.13114919345415443,0.015627978398320096,0.18406069708780495,0.12488831221223314,-0.005537604837542662,0.0076316264544031434,-0.02148351137116415,0.09935005608178316,-0.17792488951708368
BA,0.01666405474586,-4.915828186631024,0.3235594581370884,0.28506214199109664,-0.4135763779629196,-0.19784288046794618,-0.7696786046427738,0.09024611479131554,-0.022225419895242828,0.028528056075539918,-0.0876821873064134,-0.007332660288132423,-0.2382424810611862,0.07159005230112386,-0.09671142625479318
BAB,0.0462940916357699,-0.962690054321206,1.069389582216808,-0.06642031440151847,-0.1205383292540354,-0.6892435538987507,-0.04722144019280053,-0.22472551541551336,0.026075114040523602,-0.23638626233352478,0.10443309556971522,-0.0731400613758644,0.1280152496948434,-0.3290209429077393,0.13115068154680068
BAF,0.1545130526924187,-3.1820855099474894,0.3308790573765599,0.02843043213765401,-0.3475976695275718,-0.29799261907487123,-0.16784615498515182,-0.013901074746052173,-0.24190485710878562,0.08824220476674415,0.06016782732562254,-0.04649630309067168,0.0912971039150448,0.004254116959187739,0.05555432174402119
BAG,0.0665265169612994,0.9679994387982122,0.01372851756107253,0.3121858029001393,0.062209503956573604,0.3501629719181063,0.3040309328752638,0.006906173223921352,-0.10412425504177604,0.03813044824837647,-0.185102626963817,-0.09446256808835303,-0.0893147565091177,-0.07542503151260174,0.004917278423452848
BARC,-0.006241765634782,-1.2433866551314077,-0.18498848673112678,0.18309484350220367,0.07798974789673473,0.002946549645266942,-0.06737475510884568,0.06361684422530313,-0.04488095382539373,-0.02388320718961808,0.17993339894350754,0.011786546254337863,-0.06855301187435345,0.06766336545790319,-0.20109328807962476
BATS,0.0203933196079522,2.5780053268580003,-1.5446062428351153,1.0158583656734406,1.1176918043227229,-0.7181237487616524,-0.34656705379838865,0.17039566239176984,-0.0662806942871431,-0.24071933762562286,-0.28432383152576624,-0.1327183158250257,-0.008204102179456586,0.30345251026088726,-0.335562034642716
BBY,-0.0051271341304234,3.4417949937663144,-2.632396196886929,0.8448854342906094,0.9976734895931925,0.36766087014451454,-0.2775149346085184,-0.48614931898568803,0.24524745530102518,0.37577378203863987,0.377111506828097,-0.2654306608280196,-0.19481928663083353,-0.017856338326367207,-0.16977147678076074
BDEV,-0.0717505815985825,4.313895382792437,-0.0646657441915939,0.6258851685658154,0.6775961914935197,-0.7422490831448942,0.19810782792969453,-0.08939469134555675,-0.18860068885762685,-0.919123344369378,0.6440645887969414,-0.2891843969422684,-0.2495754965778982,0.6195658676039654,-0.2952016452706659
BISI,-0.0606187729417934,2.993078370428265,0.1344978292098845,-0.5952336705502815,0.5852401666074543,0.16217956214106166,0.2066898134596127,-0.1861758200963411,0.09453756926944851,0.296622917512714,0.014024570874769101,0.42823194942590453,0.15801897383734442,-0.011882400174200752,-0.4971889760552386
BKG,0.0486566221541631,-0.5288662652377409,0.08964986981812649,0.2137725760950448,0.3296765771000665,0.040555531086279115,0.1362216744962303,-0.3076068932405735,-0.15025445035199733,-0.39747924688743796,0.19241567806569382,-0.0008873595698094414,-0.07074682449226218,0.06461674033311124,0.07011572790671496
BLND,-0.0327234383468036,-0.5376407341422422,0.1269946812820787,0.33951692920055443,0.13384915858591542,-0.18687040624011653,-0.09201803891820141,0.05966757388658624,-0.06306447028819029,-0.13492902875235227,0.03548529810427489,-0.033097860568374333,0.03883896328482596,-0.0320020131881948,-0.010247956495683311
BMS,0.0078561155529439,0.05767104046109316,0.7117004150246635,-0.33947083012344176,1.2856530469981922,0.4564347698937466,0.7257091591137964,-0.18302992617668873,-0.08499726165246795,0.5129116889642773,-0.17526637643052081,0.11531915208121729,0.06321233474613307,-0.1089115244320952,0.008777787511509922
