Momentum Index,0,1,2,3,4,5,6,7,8
ABF,-0.0993839186621449,-3.398809064249551,-0.27094501049877373,-0.1172501975633171,-0.02921620202994162,0.6110187473023821,-0.3814065840570276,0.20321526893600173,0.040765979649413676
AEP,-0.0582222918952813,-4.924730128867098,1.3360931149672997,0.06160126091904667,0.3382309978116109,-0.4175789582602347,-0.5130155521370476,-0.19246316275700623,-0.07636144498017175
AHT,0.0473759072176227,-5.030831375607162,-1.053013350898007,-0.037773690261518646,-0.22476556518271104,-1.1856866422464385,0.10313284508441642,0.01374426728661707,0.08681038627291461
ANTO,0.0560138949196697,-1.392198552602048,2.6172267951230963,-2.0963701358863194e-05,-0.5445122685458957,-0.27240529406993463,-0.3643400533769839,-0.36868395338955195,-0.17233554358032288
APTD,-0.2335321734327534,13.655958262211806,4.928412348565675,0.9928451038933077,4.781741364524904,0.2888041753999548,-2.6042165726546513,-2.8098970391237224,2.987946585784037
AV,-0.0092825645507895,0.08309140485015151,-0.7804268591697044,-0.2644498770610197,-0.31165312843657583,0.6309267312641377,0.19128043914028106,0.10540120393805731,-0.059219636021020386
AVON,-0.0702855683704302,-6.198780906355202,-0.21321584122906764,-0.011206205991318996,0.26259628592125606,-0.9450884529002169,0.1210147831297283,0.49581767425273826,0.29061843517238123
AZN,-0.0570982342355398,0.6224170841911468,-0.5990459265444882,-0.16586941649487028,-0.271710886544112,0.5768335249053435,-0.08440354844596415,0.105908797121754,0.0628125027809416
BA,0.0753743739618071,5.968368509160223,-4.252596078338526,24.244623253664113,-0.22431633979949456,0.5152210079197781,0.35361409431035756,-0.1371629901444784,-0.27839662227863343
BAB,0.1119739255881882,-1.3430412738878743,0.46991899935756126,-0.1379223097233242,0.067170296858843,-0.5532075858971546,-0.2796389127073862,0.20591515579027253,0.03375107855963672
BAF,0.0219591242807064,-1.4746857510248017,0.010769617616128437,-0.09624434352272995,0.19275463235453041,-0.0200519201005562,0.08781175460555747,-0.12450989141606841,0.033786113232437215
BAG,-0.038977823468938,-2.5647297177963386,-0.5469652351458414,0.012079385857860527,-0.027929093123407522,-0.2868180135235872,-0.05868997903540286,0.009762532859322381,-0.0045820448882946336
BARC,-0.0648489396592456,-0.7117772257420422,-0.5971223536330648,-0.17489925001475018,-0.841232552748602,-0.30280726476709297,0.03401445756593541,0.08422286583267705,-0.06560945001591417
BATS,-0.1003899993035726,-7.85619750349361,1.3985574398621419,-0.4981458006898705,-0.39552375822524294,0.94189614975043,-0.4224651249153377,1.1251720967851728,-1.414946709158641
BBY,0.2264035063231064,-5.268686270255414,1.553806383594402,-0.047694729557469825,0.00039096684838495487,-0.34911776123849814,0.20332961045501535,0.025564563027046155,0.2540877817254851
BDEV,-0.1587097257979853,-2.184096356260775,0.41860573485819386,-0.007896643215591737,0.2517138777220727,-0.12141090596613953,0.0422071806509283,0.2883195408610612,0.3214828471138753
BISI,0.0191884016772083,-3.3156044521717,0.1882506197325041,0.013106682223020045,0.22620674844594707,-0.31428691682421767,-0.058276737303722057,-0.04508302088807653,-0.11713542088638255
BKG,-0.0870030435609664,-2.7905369827080526,0.5341253778076966,0.0041386894533165745,-0.07638127835384108,-0.18173282773601854,-0.17909710160268594,0.20007730673472798,0.204412555965066
BLND,0.0660220073357786,-4.514372404410063,-0.2669095334327519,-0.08978322720547807,-0.20074410481340868,-0.3356798443912413,-0.05561356965963886,0.14250497094402403,-0.05332092844903425
BMY,-0.0550434479049712,44.84069841672475,0.7134017646797265,-0.5319365892928137,10.466459355814171,-0.23302414275325023,-1.5424444092650547,0.32163253727708685,-1.8571894283590409
BNZL,0.0813465873322096,0.7868438615354657,0.44306543791879993,-0.24572412485015505,0.4249280568481548,0.41536790099100657,0.36036884238976324,0.1336811874896301,-0.18107180096834272
BOOT,0.0512576622278586,-3.783375546042311,0.5626375113693176,0.019554617757901478,-0.3289395393191647,-0.3434510936262743,-0.2637026457298335,-0.1010599197299326,-0.11613069527559015
BOY,-0.0866492412322995,-4.589287413284721,-0.8883090809721794,-0.1852667099424425,-0.24167462713785975,-0.8803071266086926,-0.0006383496803763861,0.006493969530161776,0.01648788294845326
BP,-0.1157441602283798,1.4341927754105106,-0.15453288092154677,-0.20796402427917668,-0.023115725009897323,0.12935339654708689,-0.36618987151474913,0.19695581113226804,-0.25674986537248234
BT-A,-0.0166632171453384,2.876905736183777,-2.5580489550641343,-0.30046006566744404,0.04455629919432107,-0.884824674621745,0.33293343705633216,-0.1332619951396129,-0.05024553608464707
BWY,-0.102659339655671,-3.4026596591141067,0.2813808851367582,0.03410051382678943,0.09556590296786405,-0.1580793097290121,-0.10955981711870334,0.3317498132310965,0.08603474513177149
CAL,-0.0589514746734439,-2.486738356379888,0.3297768397411474,-0.06754200605892537,-0.36191724731645986,-0.29088123721773124,0.08548692444825086,0.1202880076541357,0.054414113708936944
CAR,0.0,-3.153594740140979,1.529259214404172,-0.0743899152511723,-0.026629702664880107,0.3218078274166163,0.058480247290959776,0.17114971981986388,-0.21401943131223441
CARR,-0.0422022798932817,-4.802031022871513,2.28412264891218,-0.06936092534323068,-0.4212831504555473,0.3005158254493591,-0.41821949093839234,-0.13131492365616348,-0.2725910861981093
CBG,0.0,-1.366852548087179,-1.010413303909554,-0.1304299899530993,-0.6145118385330749,-0.08404499833273057,0.140467758242311,-0.12950399842793323,0.1718134629045703
CDFF,0.0115680217750997,2.885492216771174,-0.030223782566231257,-0.1746575375947322,-0.735781707748558,0.7469155894310371,-0.27188345599381025,-0.26486084652411745,-0.10029561263156477
CFYN,0.0084739676840215,-2.665658861218641,0.036082055654746224,-0.17777317039777854,0.06087964945681902,-0.2959271257382359,-0.07748833594724364,0.09199094216203142,-0.12101524616060758
CGS,0.1218983590605509,-4.914860431252884,0.19711783685053805,-0.07192835784425164,0.43989785743487986,-0.5823790180928863,-0.17996447882973837,-0.013205370268275044,-0.014753341033495465
CHG,-0.0179797205477543,1.0902643296883803,2.9500672220449857,-0.6043235447181686,1.9950600580139213,1.0885924888437974,1.3462418032168966,-0.4664910705472787,-1.0306099436222425
CKN,0.0129493951269381,-0.8517096507845926,1.5710138344057787,-0.20289062487265844,-0.10013172991049205,1.3051903588489222,-0.31881914664789907,-0.7878076409409515,-0.32059783007394954
CLI,0.0972506890946358,0.11165201295407479,0.8325823292240084,-0.0834702588036649,-0.21891010493234744,0.6427160297440458,-0.1356866157977771,-0.1293624465705782,-0.07979657900625822
CNE,0.0632012268948261,-7.8172128329497745,0.24749223494893136,0.3483591036671163,-0.2480564439179378,-0.16718751803337084,0.32663480650056287,1.5356597110722143,0.5199909803473425
COA,-0.1316007026971168,-7.517644417806522,0.5331457948034276,-0.0364809088041706,-0.22779565152263054,-0.6526697964455546,0.14215276649058461,-0.3023679649579125,-0.05152982455724307
COST,0.0227155749236522,-6.939276240311856,0.03340230311132058,0.1590592323388439,0.30699337622705253,-1.182813076980027,0.08088993290567924,-0.00903550674836039,0.17689691398229013
