Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
888,-0.0236783376579,2.4765202989898722,0.5848086926782519,-1.1127202111714884,-1.2068283546538767,0.052281595005438726,-0.11643217160449268,0.10606383090564508,-0.2937124214221147,-0.19680102613552547,-0.017469354545667656,0.138469414751846,-0.04308598135922022,0.28375744378478296,0.06365261407236965
AAL,0.1286925426703349,-3.2011323151667193,3.7350462953766144,0.7817080597189489,0.7246301057836472,2.0433093891491385,0.2502973244171264,0.6885414578846741,0.3126545390435284,-0.46474695498404767,0.48991600365281446,-0.0581128771136725,-0.18628896817410837,0.14143056526814465,0.38843380326538157
ABDN,-0.0227484048863381,-2.9760395714299386,-0.1710708118261812,0.05467864943325134,0.11888436919526353,0.18724825201691533,0.14277477165158875,-0.12851591772256563,-0.04997823186328164,0.0810414169585573,-0.16094057138266868,-0.12066118069562956,0.00919890685261855,-0.033442521731273336,0.014849597707406473
ABF,-0.0491738468902794,-1.0914860565628959,-1.2112302400831023,0.35916557682617484,0.15746763157729626,-0.05042664144800089,-0.4065652353230899,-0.1146487990634822,0.11757786415298216,-0.1603595096834579,-0.18764052665010614,0.0016857593976162494,-0.047173209093564566,0.014791887302402744,0.05119437851356971
ADM,-0.081700621846332,1.861618451263829,0.5643498231073614,-0.8845675863671993,-0.1387591377980419,-0.16487371809280357,-0.27704199530156276,-0.26957033512875295,0.06388300368153188,-0.07794049137618268,0.09215404075825684,-0.17407968420019324,-0.1046458578733667,-0.11710565828691283,-0.08254975417980696
AEP,0.1284936292642826,-3.866291700857327,0.0530005254625277,-0.07355297217656814,0.06255607255531935,-0.16760215748672083,0.07438924826526257,-0.07169525197858595,-0.018386444268710455,0.20546310262487227,-0.11063345658184927,-0.06584361219393066,-0.10269620357285017,0.03881916915401411,0.10030526861485718
AEX,-0.0164383561643836,-2.456530881604016,1.0468289416277712,-2.6730161948138003,-0.21942903572868036,0.6641086007813894,2.074538986795932,0.30391504305742717,-0.9839250542092677,0.370429134796391,-0.5871101014867591,0.42382087777280086,0.34644344723228193,0.5761906079321484,0.32426763854085955
AGR,0.0128953095337314,1.284254511632138,-0.5008207990444409,-0.4911347589512415,0.5383061429895208,0.1923583011572231,0.0028009600440940907,-0.115527380682929,-0.06192243176848443,-0.08845658940670742,-0.014344677915319624,-0.24400105045198256,-0.02601817245909129,0.0822995813328606,-0.02615562783353694
AGRO,-0.0265027577825557,7.223739057931524,0.44038016111357775,-3.527567752349135,1.1085993549941826,-1.1376651448531312,-0.20633639557996108,-0.20129547525076713,-0.21751000782470734,0.6699432307104431,-0.08696434601197488,0.4313790671055649,-0.6710857893734115,0.9503025900923094,-0.3880728511300566
AHT,-0.0217556112017275,3.417122963025168,-0.6539410168759948,0.968433476429274,-0.35452118170887553,1.1248714717726525,-0.17774439025831748,-0.304918123070935,0.08052386330003411,-0.09219122212805225,-0.47083876770439703,-0.20890182629660017,0.06933480162344247,-0.16199535335730827,-0.38181526686957584
ALNA,-0.0508474576271186,-2.4670960904861325,0.24827676611879004,-0.18611595366130054,0.36751163642896456,-0.028947932675422016,0.022960057849508626,-0.36325111778398206,-0.04710193903644835,0.17523065380420993,-0.1729546919257614,0.06492539824977749,0.03513243512039035,0.11904686959095659,0.33629507757829835
ALTN,-0.0170940170940171,-2.87337780984288,-0.18895666776293024,0.914695056585915,0.9536842826913575,0.2293652447502323,0.0983368695528663,0.17442239775881216,0.3000664209467381,-0.6172822521065412,-0.08046145147459406,0.1298537214427983,-0.2171396691447294,-0.07491179293521724,-0.29715461116124503
ANTO,0.0326791199117828,-4.1935739932343905,0.7240575625808203,-0.03728060117338795,0.3629334930980841,0.18589877178678435,0.22892172964971993,0.0748975184784841,-0.1293040618031743,0.04210495227110273,-0.007668811221859772,-0.15222681508444946,0.004714905463458429,-0.10321801925329267,0.029734736483622005
API,0.012,0.12914158836176218,-0.4570802896758919,-0.16127142449682183,0.36048760450683104,-0.14519109311777906,0.019357164926875725,-0.05027863817105451,-0.010138225943068683,-0.04384373050744255,0.02820277527523073,-0.035896915447166534,-0.01650142660737096,0.034282076911447926,0.0509957371437201
APTD,-0.0026583824052179,-0.3774328842868981,2.3938022149070397,-0.20603811596229304,-0.04396361951155434,0.0040942631799241735,0.0244851917913345,-0.6675039346358709,0.06998742204257868,-0.20237414580810845,-0.1901459558482808,-0.14423481884996225,0.39125789241138165,0.07501165591901049,0.27581067234019657
ASC,0.0690763052208836,0.4155496418623707,1.7798930662543877,0.2556494508694617,-1.7880575288372764,-0.5278737603821274,-0.17320947032832704,0.8034367086278009,-0.47774338391103893,-0.2679120005385162,0.3942583851302596,-0.3385469837119921,0.30913223778019217,-0.16907942973108217,-0.2776673591607376
ASHM,-0.0391397530440077,-1.078056064618413,1.6616087047340624,-0.4372261069983508,-0.0845728145244046,0.09636290052875793,-0.04120792470155959,-0.07812485771460669,-0.021939770595716553,0.1151875440794598,0.07466071911518045,0.06680412333223668,0.13771805229134285,0.11981836861578068,-0.130099142341147
ASPL,0.1304347826086955,-1.951132055172876,-0.09864094100038995,-0.3476786017973594,0.11531204826382234,-0.07647818046970989,0.3178526653813268,0.13489501282729116,0.03708858979717003,0.1419038128905827,0.01766812233955895,-0.08108010321720242,-0.03850631816345236,0.1657654509028174,0.03461141107673404
AV,0.0038303907066377,-1.1550352355651698,-0.4764366355253997,0.2838182585729023,0.5596468350321387,-0.2098901615905686,0.07036606144867322,-0.060447713505858224,-0.047985426985087364,-0.04474322068117682,-0.0822653552064078,-0.03334886785173703,-0.035872039390100245,-0.03920483735176476,-0.10054764176861111
