Momentum Index,0,1,2,3,4,5,6,7,8,9
ABF,0.2375798056766644,-4.217288193126913,-0.024539759741897024,-0.05785665687061916,0.09557098308853894,0.18146240965917163,0.11301706418723977,-0.15869076819509156,-0.3105314332137227,0.10397305182569279
AEP,0.1917620619425522,-4.819093788531406,1.254777965381947,0.11088554621182087,0.9678482255039021,0.1839423390619755,-0.12780581042255337,-0.4011525354221785,0.2385867379355865,-0.08958473073470177
AHT,0.1050459763550173,-4.266998337126197,-0.46499200130421436,0.06835896310643519,0.43827312100183374,-0.5353379908486239,0.2133735703117224,0.12876464363305978,0.03539397211426954,0.11454832216107154
ANTO,-0.0668388350507557,-0.04909655327994074,3.0011246726020193,0.253237867398401,-0.09072475827886028,0.04855238902732695,-0.11764287548029417,-0.3974969580525977,0.31753075314369994,-0.16907616699851072
APTD,-0.1690132611004472,10.31072696835271,1.7420786052441553,0.2599781324937741,2.7050116975953302,3.896924184669526,-2.137026622950675,-0.3331689630599224,0.4914768503546361,2.5567855434384317
AV,0.0908130401200832,-1.338325287638124,-0.6595237201984977,-0.1892867644681788,-0.24410156441474257,-0.2725271752174864,-0.09846098587826625,0.06549349138134931,-0.21969086393163523,-0.08956017289144405
AVON,0.1736911578790809,-6.5586062852245,0.030197200703473627,0.07954546907967906,1.513416215326344,-0.5560205227502115,0.007177627906073275,0.1370637145869513,0.013520902997334784,-0.0696047156295141
AZN,0.1154921429931314,0.24091996532047066,-0.5558243955687905,-0.14492573340996037,-0.5956923472305711,0.044178688483904625,0.1945372153913852,0.03480059908908498,0.16198183446086112,0.15171886345080043
BA,-0.0686995051672216,4.964368092700175,-7.287029406914108,21.898712831685703,-0.5707945792325864,1.952421511499078,-0.5169119608134003,0.3702510934717077,-0.005307083471501034,-0.5021304787139783
BAB,0.0897523784045881,-1.0703884851468317,0.6509182573371805,-0.027606647766999403,0.5476250634918532,0.06797698545717504,0.3780329166169532,-0.18301746946508513,0.4418140410617361,-0.08704347760968241
BAF,0.0355185845381924,-1.6046093625126008,-0.013357627188675137,-0.1154820791826082,0.18887856462679367,0.00923598304537594,-0.1856774992830417,-0.0016491909565434816,-0.14742612942586186,0.08949666410285548
BAG,-0.0027157513578758,-2.967983415343923,-0.3228998480852874,0.062345825158937024,0.3969384664342201,-0.19241267271658202,0.013869705698472864,-0.13269675220450142,-0.05385862969530154,0.0039013148076900987
BARC,0.0081676989923269,0.10521361045936568,-0.17716971817318972,0.015365381930669468,-0.5621695532056987,-0.6124972884905863,0.3702284833351698,0.13703954083012676,0.5723991981353669,-0.1567629221282269
BATS,0.0041522534953908,-6.8065917649483625,2.1726898475514744,-0.5134970506103915,-1.2370633070782966,0.5301755732751231,1.3030153050314925,-0.08011998615087565,0.3648245140418928,-1.8370486869482636
BBY,0.0422084490464016,-2.514887311288685,2.877627780550161,-0.056123682370559445,-0.8691994192956807,0.477353369329801,0.257408033891101,0.7305533225751758,0.5308612366707751,0.21002643305754884
BDEV,0.1087804715376663,-1.3211610828236897,0.5096668585068609,-0.0487474258821683,0.02980213545657792,0.23930645559844926,0.3262065196999543,0.5086295929512925,0.7256520775388292,0.09659870274958046
BISI,0.0,-1.4116148768171684,0.5370356178173039,-0.061599867648998274,-0.38778885919066786,0.4438298202342332,0.2416263504746098,-0.1364456151119844,-0.06788695445753734,0.05861213331106746
BKG,0.0750079462831261,-2.3809603983489747,0.7909201529062853,0.08591519472885956,0.1386098931966962,0.09700093262446866,0.22738978156991602,0.11789965973515028,0.19851481207694624,0.04323748156332877
BLND,0.0767423821092996,-4.267437859504276,0.19899680079015034,-0.0034352296043592793,0.16362787270528162,-0.19086148696305139,0.19872099361606602,-0.04265171209026536,-0.11023749701376344,-0.03684015916745143
BMY,-0.0616629072371084,49.11994194438994,-7.365393362870053,-3.3276932183279886,5.051929010398112,7.070684192885657,0.6983293926675364,-0.000176571019165968,-0.6571686461197045,-0.7713728607819672
BNZL,0.0906318898266786,1.6979019547137504,0.06927520900228708,-0.44167991173911875,-0.505159021342317,0.24403339948173772,0.04136626196231196,0.35282128201807383,-0.18909760005381104,-0.12453874966519607
BOOT,-0.072736220472441,-3.3071598331045498,0.982910135087599,0.16728101778479795,0.10574376233387023,-0.09658824554450617,0.09619159353281166,-0.3638250904088469,0.01939358870101141,-0.006515646672525741
BOY,0.064015403100023,-5.396253558868994,-0.3380805014551244,0.0019991246068254294,1.1186386772643384,-0.6513009320070222,-0.16888090064436836,-0.03806608552017469,-0.13598421981146272,-0.12369880389633228
BP,-0.0580426718450469,-0.04528354449761097,-0.2589489317546443,-0.13302468039579085,0.3213660960162126,0.009463743729807565,0.19005058342922795,-0.13902575062698153,0.12388146577808601,-0.25262254172332593
BT-A,-0.2158309667158923,0.3820133561631729,-2.3272026132196593,-0.22210217421281275,1.0440764990053397,-0.8620786966027462,-0.28751279131834906,-0.11446815779376344,-0.09851982574220128,-0.11908394413523961
BWY,0.0074092950657789,-2.2450904194253183,0.6151259706580517,0.02314673067499175,-0.2280122233209904,0.32357100249597914,0.5419476837719109,0.30071636814697816,0.4433542818178829,-0.00796230871335487
CAL,0.0102047555390574,-3.3962708902924987,0.4142248863791172,0.09741883556790137,0.6368473885027791,-0.5272099389420695,-0.1067469989178192,0.0036610145928400615,0.033666313420382385,-0.14547177772968453
CAR,0.0920458819104927,-3.5839446137375317,1.170791131600388,-0.007986606688386104,0.3430067988492088,-0.16229650669014417,-0.08288194512306375,-0.07425128499962833,-0.016635585462168378,-0.26891758926942383
CARR,0.0960132106628921,-3.9782493399016254,2.592098486576056,0.09476688229487255,-0.3129846745438499,0.237939715523129,0.019264510538638285,-0.4808942685552179,-0.09940566457505247,-0.22053096757349086
CBG,0.0,-1.7670070137699763,-0.6630475110624154,0.009036219634171757,-0.23244501578502785,-0.5870963990687579,-0.05714658439452381,-0.14000966440415033,-0.21744185725691773,0.3485134556865068
CDFF,0.0876310063613865,2.2432799874976634,-0.06158329992986898,-0.03496372352002267,-0.888362458270467,-0.08616001837041908,0.010649331149417027,-0.4842056988632291,-0.06475345699701701,0.20970289660241112
CFYN,-0.0719951189749847,-2.3769870982016803,0.2359596422302807,-0.15797061030789647,0.216354032130587,-0.013158364131086562,0.15011968150116098,-0.1399909010438796,-0.08952192414048958,-0.07091805308516025
CGS,-0.0350873552724405,-4.38182995290458,0.4999176421301654,-0.093012924856451,0.6975065654774109,0.259172689064212,-0.02431175039617192,-0.039878761065379215,-0.1283755194324477,-0.03489607548481375
CHG,0.0675025290457067,3.569124877348766,1.8153244420637795,-1.3220808907333848,-0.5948812636902172,1.2471002345671265,-1.344609716230616,1.115760109371833,-0.34799418669595145,-1.6786769471184875
CKN,0.0392859616316918,1.150331209917023,1.8605358285405782,-0.31308081651161523,-1.9787690670698093,1.1774022007037486,-0.5460464848593493,-0.5106380615501396,-0.5285191396693213,0.13663568508392132
CLI,-0.1043048354033521,1.4292971981945903,0.9142775581174669,-0.08414588171367075,-1.105165085368967,0.4219866188752244,0.06010883062098688,-0.15890493576787323,-0.08164464390918628,0.13045382517290294
CNE,-0.1065932691104717,-6.849650624591117,1.2070969253673152,0.5186399806117585,-0.6799346556140744,0.05649347110445985,2.051127153765455,2.3382229587439065,-0.5702869111615815,0.4832063928232478
COA,-0.0470087660839699,-7.786872875396814,0.281763787341225,0.16563050465064433,1.7860659743350813,-0.931148601363509,-0.64082147037327,-0.4043325913102259,-0.21308322132157356,-0.18846064748084165
COST,0.0,-6.433497278668302,0.4586253485340512,0.20883362085469365,1.2177475944173506,-0.2835477789685632,-0.07519169217191557,0.08920584058140842,-0.10039339285559679,0.11520537538179489
CPI,-0.1749543107578204,19.730928933772688,-8.732492075877532,0.07635227125259278,-3.1877099332418193,-2.9619267627394255,0.7113669998475886,-2.0412067601260637,-0.20419475856057576,0.4573895566111266
CRDA,-0.0199603864343748,-4.179005032938542,0.5747723123758479,-0.05755477823475781,0.5107730819914728,-0.5425986459662759,-0.22783304964758824,0.05897521538977527,-0.23524053562819897,-0.21610217873928508
CRH,-0.0794646381383956,-0.9590644860807884,0.4260384261891698,-0.24388150687524776,-0.11751768095278417,0.6372439270668329,-0.23426736616929686,-0.46117393080294156,-0.2547817324273913,-0.035371867064591014
CRL,-0.2499008330027766,-0.5107291227871001,5.052596014166382,0.3772858638422323,-3.2364348207170095,-0.2216897332163105,-0.6676310048770705,0.3122036818818026,-0.7519681618540852,0.469737909975566
CTO,-0.0716242264380643,9.809953077004097,-4.661563104250576,0.1532117537677756,-0.6848544502473851,-2.774643003110155,-0.018937077472527795,-0.01941330901687625,0.3733276773903222,-0.40336020618136736
CWK,0.1969646615708431,-0.47896663421366287,-0.4015995678055673,-0.018541519932744714,0.26473810246462925,0.1117514102760322,0.26206326122617635,-0.04997908392180953,-0.018422003192516127,0.24831076909280791
DGE,0.098783172676425,5.678272314528265,-5.952820757857467,-0.0027470363227234556,-1.1057946768335025,-1.8620829403795858,0.03998940465975041,1.4992676651911545,-0.40366979462945984,1.0055552913085517
DIA,0.0,0.9572090522601404,-0.10705183890827394,-0.322182063815292,-0.8108618259578307,0.6969468109003861,0.09241249429222963,0.25013310674963923,0.4905672994362496,0.46656697711568335
DLAR,0.1079028746043073,-2.8147922891739077,2.289277312624572,-0.0067004668453078935,0.4879296925097752,0.13276653938072788,0.21813852637620418,0.2647922726759101,0.5427779115789192,-0.11449413685807354
