Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AAL,0.038149512436935,-2.171979218508812,-0.644591646677203,0.29418438722127715,0.1830624471099397,-0.1422474912129046,0.2867269044556208,-0.042240995888237536,-0.14977302348478747,-0.12378319902080018,-0.14812411494323627,0.1913997198061359,-0.05224062518160665,-0.11570029326648103,-0.08219540678702496
ABF,-0.0403588167292475,-0.2562222211851294,-0.8515250047247179,-0.6839349141226436,-0.634378080802608,-0.29781157053360063,-0.10611266209974254,-0.2309854314788579,0.3990885949851189,0.015059794797496025,0.1856072715215309,0.06959356068939275,0.1514939557265225,0.11415636466892139,0.11360439390833445
AEP,-0.0396362937824166,11.699709682768908,-5.467372941590444,0.10897084898643798,-1.4098537859487867,0.3774377390391675,0.6225404408088926,-1.2067454638629647,-0.5142736996851469,-0.3270474909065114,0.11127495965715431,0.8064865703230867,0.2142894266391293,0.27584642158420986,0.2774773159062586
AEX,0.0,-6.7582270628415095,-2.152504901254462,0.5004899226395568,0.45806896239807154,0.5093299683052224,-0.24100834141700625,0.5064925807334245,-0.37607103391842533,0.032742570188341896,0.029130264350896714,0.461114752346634,0.14033516288362952,-0.07240915594311063,-0.20919900630750002
AHT,0.0362738288183992,2.439852869742137,13.756920602782651,-8.456660743369296,-5.928537392503762,2.182027807502058,1.8087239345095096,3.0655566155762597,-1.512488297228266,-0.976589993654077,-0.0768931049986058,0.3707851187019976,-0.2601037645514191,0.2066062691048059,0.012121529461971332
ANTO,0.1043763419216317,2.999014996159054,-0.7296790159365305,0.19650055517908208,0.07591526850331419,-0.31434384697999246,0.12576617164368017,-0.03989863380942137,-0.4209437306112874,-0.16979780603778938,-0.35578111073392715,0.32831800017962803,0.16980465774623926,-0.0024245879369939054,-0.2136725153850128
APTD,0.1769868356899073,-4.658600534351632,1.7883170538581616,1.0709673454961917,1.051716142814428,0.41888387100774926,-0.2226695348736511,-0.1845269984919628,0.10076126076257831,-0.33324803796256064,0.23047852942320435,-0.006123066676598732,-0.6472956547184404,-0.19700649388144603,-0.0644920423358148
AV,0.0151273269749441,-3.5608697868862844,0.9060921952865348,0.017894391020033557,-0.15451881413605986,-0.27406953074131957,-0.050329156766155896,0.2518950700649729,0.17636585740783092,0.0049058592834767475,-0.12021697681217708,-0.09521194136290381,-0.021827069498689344,-0.22188510805335784,0.13612373606125844
AVON,0.1355536362065987,-0.9217254407092222,-1.47543005576904,0.9242585921490878,-0.5972631423457218,0.36054793390076983,0.6789945952924493,-0.21706702052544208,-0.384725601332228,0.0315817860961449,0.591069208299834,-0.05514352058477086,0.3750252060927229,-0.17849354004975923,0.22550611265987017
AZN,0.0725257731958761,-5.70603457575325,-1.4944732293470204,0.5474889643643702,0.2958321688688039,0.15745922776855031,0.03388699462405966,0.2168074958757264,-0.37718538541613383,0.2057792888432842,-0.11096274202643074,0.34872965738748923,-0.12031323022428922,-0.14711374199045438,0.1601130461559305
BA,0.088939238294563,-3.6725831460932175,1.3338091229316507,-0.8982074236577663,0.38058764459858574,0.8305723231892382,-0.31906605288456474,-0.21221916389814846,0.3042903411158807,0.4425990404294527,0.28612670541428803,-0.027226588407986675,-0.13901390135101516,-0.04337709093104754,-0.010439793332146109
BAB,0.0586031576130585,-1.1411800778032521,-0.956392278527712,-0.15220105507600015,-0.38510834703029645,-0.001431767114172613,0.6564062649200264,-0.3601609519859082,-0.014033016277779989,-0.19359126076030952,0.02515876382956777,-0.36590455051488774,0.15048009695252262,-0.05516144109221766,-0.2188265063465406
BAF,0.0332931519430572,-2.313199175025374,0.48540802911044195,-0.3086248098616195,-0.4116112997672928,0.11134309307782769,0.19669786124509964,0.12853194402795698,0.16586539324156105,-0.01992051716346893,0.014775725680206723,-0.09159165821977384,0.09848377957247263,0.023457401982883166,-0.07819260136832419
