Momentum Index,0,1,2,3,4,5,6,7
ABF,-0.0119415551745026,1.0154653403417246,-1.5159696710055008,-0.2501207084641044,-0.034958675476720075,0.2436706277465405,-0.0836034642975451,-0.4933915118068378
AEP,0.0316787490264216,2.442925525137137,1.690358616047449,-0.6462840606276098,0.19964334897760574,1.525908248360152,0.6080705917629549,0.7484940909546901
AHT,0.2572696389967979,5.263499065429322,-0.2713621578392516,-0.9177433728449337,0.40507888642638445,0.7576268319130759,1.1557412772699485,0.7590744357301865
ANTO,0.0779287100398324,-0.22221705703738037,0.6050338394670531,-0.23654224084674025,0.10976512724754085,1.0350886856318082,0.9546871143307357,0.5201418384352304
APTD,0.0700059685046599,-3.322755342004137,-0.14331255144952598,0.05522839839658058,-0.10656674783336567,-0.178015988280574,-1.080209025967765,-0.11545739747492562
AV,0.0087689955079806,-1.8213725105028538,-0.2682108386693872,-0.013396743251181037,-0.2556796495850385,-0.2986953807028379,-0.4219056835156051,-0.47454676348238567
AVON,-0.0283150284359097,-0.9980529832978966,-0.8997301541203562,-0.2300198289526106,-0.26920049721507266,-0.6186182375526568,0.3527584026150621,-0.0827042497244046
BA,14.74339991618941,-7.569157944620762,5.043810667802189,1.7576057486733552,14.25795816131617,-1.7477701257109468,0.21787186843190315,-0.27209912973722555
BAB,0.0204076806659101,-5.99054039526901,2.659953548304471,0.19036156402179094,-0.31028230706761534,0.6626354153695743,-0.44274364649017484,0.010557024493637797
BAG,0.2256288987646266,-3.6922129967336064,1.015429549919179,0.1597982770736259,-0.027022437394933686,0.2674259811263905,0.003053271856160251,-0.4202693448430452
BARC,0.1990118477438871,1.969073408267888,-1.2430047929606247,-0.16840115757250523,0.15498516827319564,0.09557284271858255,-0.08627825630949139,-0.44247564774403364
BBY,0.0126295853269537,-4.059942844416748,1.378460772657655,-0.02020399386735919,-0.3317441847688303,-0.29022382884557846,0.010204792778147438,-0.006150543779981145
