Momentum Index,0,1,2,3,4
ABF,-0.034736822860486,-2.1093062813383936,0.4748739468774669,0.5325884360931972,-0.34878862250137854
AEP,0.0277703029976859,-5.338964314689201,0.3891113404115563,0.20297734795658998,-0.6170538652753018
AHT,-0.1666666666666666,-5.231699208357789,-0.21395137040325343,0.1787031986416123,-0.8734682142368217
ANTO,0.0205859065716547,0.24786716260286287,-0.8312030648357973,0.8225243066865267,1.494489773875015
APTD,-0.0397495387711747,-2.6135705026565796,-0.07224884599731686,-1.1211104104912657,-0.4228291516409215
AV,0.0090459186869638,-2.243757828067589,0.3477217253504467,0.6715228011216143,-0.10612109317998311
AVON,-0.0591335963052906,-3.89556778120942,-0.8512738245902435,-0.969400300083738,0.7510197981363431
BA,-0.0596590909090909,-5.780417149087769,0.8544462749446542,0.8522591060934003,-1.7175256282706435
BAG,0.0068456045309037,0.11341751877061325,-0.736971594008701,-1.9030005772681016,1.1095442290635145
BARC,-0.0978012822834788,-3.070580138822697,0.3697933779722771,0.6944862092065475,-0.6066385311049536
BBY,-0.0605999732154814,-4.702950772495304,0.4061209895069711,0.4572155890007039,-1.029328847689544
BDEV,-0.088911088911089,-6.487144602152055,0.446804302615872,0.5910387390926547,-1.1299226659358992
BISI,0.0,-5.0748625211547465,0.2036340577369765,0.03508943259234027,-0.44497543995402866
BKG,-0.1428558205833078,-1.5879103560749803,0.5091268879065424,-0.25885563371814174,-0.9459426695584825
BLND,-0.1445158157296425,-5.242049521116476,0.4811772080576572,0.5528109103694674,-1.2847346960262986
BNZL,0.0999970854827896,-4.166433310976994,-0.4094620305076941,-0.5911170304941721,-0.49033694687224716
BOOT,0.0,1.7410515129430946,-0.4977790655017364,-0.6290756644172196,1.0973003842566231
BOY,-0.0283667017913593,1.15780618453092,-0.9899590589546304,-1.979919382781247,1.0094383394281443
BP,-0.0799715716799783,-4.100541787191913,0.7049214298673784,0.8066482325335764,-1.0518544951064144
BT-A,0.0192126417912028,-1.282481540577426,0.13644147769891368,0.11089181686670478,0.0074016853462890025
BWY,-0.0566079053980072,-2.144404409395941,0.004401811579915677,-0.3576806946331835,-0.4106694028544079
CAL,-0.1078424731348338,-3.6506312823563842,0.26623460499515883,-0.019134435579763694,-0.5114821336873249
CAR,-0.0362247834134354,-2.507094104834333,-0.11873737846184404,-0.6588551397192514,-0.03087084795624194
CARR,-0.0284960422163588,-5.895267155397098,0.6832968680797733,0.4567082729627165,-1.5574732412599515
CBG,0.0,-2.8702274745322978,0.45386891897858894,0.4172633869341149,-0.4670659700901276
CDFF,0.0909115521022283,-6.539019704206679,0.8043790169388254,0.8334709179125703,-1.793038922591789
CFYN,-0.0226643584146657,-4.285409095855716,0.0719804947399938,0.0011182280063613246,-0.030439760270947185
CGS,0.0062826257680048,113.18910086271198,29.109965708280765,-6.315552447607886,-0.34225759408826534
CHG,-0.0059778871078663,-0.18498460580591017,-0.8704946165853975,-2.139654696367592,0.8661133722887838
CKN,-0.084499509760228,-5.995300895139581,0.7795279661154295,1.178036836470427,-2.0506856732256953
COA,-0.0333330454925208,-5.829127270140081,0.9366609326161094,1.29690714328129,-2.47879756627151
COST,-0.0384622337925298,-7.455727759536833,1.097165150100474,1.2487388158474861,-2.578695188031881
CRDA,-0.0063646928461391,-3.1482840085968626,-0.05441804480349389,-0.27736567778326554,-0.1353196386620384
CRL,0.0502239458160367,-2.038928523136277,-0.6264345112756105,-2.9524795124424004,-0.1298967440667432
CTO,0.0,-3.949241121274193,0.5134064171311371,0.8962511635926741,-1.0444679370148986
CWK,-0.0807546145494029,2.91236457617103,-1.2786621673736664,-1.6769245783839073,1.579406603570372
DGE,-0.0404368888490177,3.6372039957521816,0.3415226329504224,2.0715038509348447,1.222799399585236
DLAR,-0.079931786345088,2.3248476050674416,-1.0740045845105124,-2.6739937036069796,1.1682498973389384
DLN,-0.0281710914454278,-5.292113009721086,0.6534912709297975,0.6847532864598892,-1.320700699127414
DPLM,0.0407489554856346,-0.6641125081759537,-0.08358692767722985,-0.6392116361112422,-0.03459556521222275
DSCV,0.0045064599483204,-1.2419964516543949,0.14672398108701992,-0.24779553247376865,0.4046010750900244
ECOR,-0.1999380037197767,-6.269157996017771,0.24125995289979713,0.2889818128557298,-1.0077936780301642
ELM,-0.122136338238033,-3.25458624509278,0.2318473307707487,0.036950180912293115,-0.1868025652616838
FOUR,-0.0564051179281641,-2.314206463577734,-0.9665302927700706,-1.2675250292103146,-0.22941132152777746
FSJ,0.0,-5.330713782255825,0.35770684037498224,0.41011971462628,-0.8249534149214012
