Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
888,0.0204961623595021,5.36205420975062,-4.2725329370647085,1.0607833380107279,-1.343871965890957,0.14537335683616306,-0.034208375663944364,0.659121151965392,-0.20398246935244524,-0.02165874692160262,0.09459182845138243,-0.21356153931559005,-0.27661958685229904,0.2097010615122249,-0.8849595427199485,-0.29528868999448193,-0.16241631185359598,-0.1694700300628901
AAL,-0.1512634712057897,3.6102253035367355,0.36945891026624167,-0.6988818111130042,-0.45198977185832867,0.37944155230670923,-0.20792212108899266,0.0015143755815815502,0.038545688492506745,-0.013874295688323766,0.03003276772604822,-0.3408348222405048,0.23476115931359728,-0.16319020175213347,-0.15639834424859295,-0.1244432822540199,0.27050472851811574,-0.16947752001127636
ABDN,-0.0496063390800233,-2.160629671124537,0.09317198947386209,1.0144077741032467,0.19442853220864997,0.028567664639826632,-0.1889021803204853,-0.008660407509391814,0.08235542366888175,-0.013103411556417257,-0.09448353261896528,0.0391119923655089,-0.0808780724021667,0.06269125183961524,0.09357562533471851,0.003472449779493931,0.08259841278458013,0.04815732076215423
ABF,-0.0777498230091264,-3.2133973038173433,0.8259051615991566,0.6302102937289731,0.13878412151354294,0.2766417984694572,-0.16181883810354702,-0.0967468123307717,-0.1931469016245764,0.015470627182586606,0.06382308259976885,0.04983081804253592,0.023791394819646174,-0.018751048892806238,-0.013117619264001684,0.02111952925995905,0.029919557943168907,0.01175938009215723
ADM,-0.1189959601232049,2.857027755495064,0.5545704625525608,0.307194186406389,-0.5462409098811036,0.03905237346235599,0.40439765804830485,0.09445264408485582,-0.2950386915877277,-0.12070087121403808,0.32256699840201536,-0.15683211393970262,-0.02995903374266097,0.0776386720616628,0.06606080084470899,-0.040715359198577245,-0.13273677337398462,-0.06119123817735024
AEP,-0.0552993935333397,-1.7041873662115083,-0.3850512261535267,0.8175898227047386,-0.1474146410971474,-0.19607553200269198,0.1817734971250226,-0.20107268954510113,-0.19190460247376967,0.015829345441754124,0.10412541156725477,-0.017451727441108292,-0.0324442173435323,-0.06300416019209447,0.010762931245606547,-0.013519220207904388,-0.015950694710143834,-0.05261992154236994
AEWU,-0.0393323734869087,0.5698713300769408,-0.04660563652796343,-0.2360662093593399,0.11311734592728552,-0.012333657283964282,0.2883075440763256,0.13303463946892177,0.22074844282846295,-0.031509273468857714,0.215526314469444,0.04472721980131195,0.30221334537827876,0.04489167339169843,0.046975159965343516,-0.03298737184691475,-0.04315202517985453,-0.03520105870107638
AEX,0.3043478260869565,-5.6941509652756315,0.6111301717942176,0.678758223187669,-0.07472003510154687,0.13658629981612747,0.1659669997706773,-0.03422719158610325,0.22048229490922536,0.24958728947705494,-0.1090012699848115,0.063753047261604,-0.12806656208354278,-0.18151198117509879,-0.0180862571007563,-0.055431467525715636,-0.2612474880554512,0.1625762450019685
AGR,-0.0788630849220104,0.28366352678385365,1.4737787091776278,1.0449934632027005,0.11183445634618919,-0.08093133121190275,0.2287103905740036,0.1376190997112099,-0.026287995749854954,-0.05614945323657534,0.22312479622785397,-0.09947348335539187,0.08872038127460813,-0.08156509195653204,0.05642865631000846,-0.030771446970016637,0.012491281115102544,0.005684032668639277
AGRO,0.0098634962571555,2.2700245249880107,-0.9133035049494445,-0.5870121185924604,-0.043778210990511934,0.3078329267426812,0.6560041517071943,0.3196103230306161,-0.17747041862958357,0.08192022640409667,0.09833112343075213,-0.18655263661483049,-0.07105088455382087,0.11769831687421842,0.10339505081477063,0.05288040388441153,-0.07551382591513732,-0.07742634075071485
AHT,-0.024000022626022,8.603270620150944,-1.224159051784562,-0.13731052703617566,-0.6436762993111904,-0.29272764106734644,-0.24857043063305745,0.37625350504803057,0.18570640983999107,-0.2181355506312117,-0.5313305611598772,0.1272996338505691,-0.2388712011437248,-0.0603038992173432,-0.21705146227750025,-0.1797875725000255,0.21004940950130088,0.049222699193942385
AIRE,-0.0165059318192475,-1.9051416361810554,-0.2106589226349464,-0.15665281915844154,0.036139618433644834,0.12234765464445264,0.1845243968795994,-0.08136825213464371,-0.014252584633375436,0.020693206295943567,0.23969445525552344,-0.04474760853909177,0.023311119327512737,-0.012254026315225309,0.06436782777235199,-0.04370220614573384,0.05269352986111917,0.02371269548956983
ALFA,0.2133296214646329,-1.3237317305786762,-3.040353600237545,0.6979821147633715,-0.016257467736725567,0.4058098757392315,0.23895321295564684,-0.8247938874869286,-0.226559648299736,-0.23168840639168253,0.7687697642852136,-0.5562888070641254,0.020447380765972686,0.0761967280985355,-0.19957665790284013,-0.16420991443439203,-0.3866541592299921,-0.06640817742455703
ALNA,-0.025,-4.300672304609978,1.674388429064627,1.0022052970299322,-0.17418858874439375,0.09092287988894122,0.2562661747529143,0.06630800967894934,0.11253233542841791,-0.06762464380383132,0.12176497294669034,0.08432711002568681,0.13995106730034743,-0.0005605496455217171,-0.024235888683332887,-0.04558348113793368,-0.1003017351084609,0.2654495835972316
ALTN,0.09375,1.071532177426714,-1.3623972305867698,3.9794926089896627,-1.7598115998627069,-0.5153982396084237,0.5763216375155289,0.23809397571044855,-0.539040753831111,0.6535764489112984,-0.39082910424229206,-0.08644798017625759,-0.2655820867210396,-0.08497506369342067,-0.6311009127117303,-0.0425741151424769,0.14292823757065717,0.11037869822194853
ANTO,-0.0447815025823723,1.7977400237989816,-0.10474356789115598,0.6198518607153702,-0.4378778031953495,0.45466453482882163,-0.13400651722315496,0.0643513528951934,-0.45816002947915124,0.025371297193238638,-0.013997933293085754,-0.07236726268783857,-0.06472026717842731,0.145219537032526,-0.34361293610243737,0.09381994105370743,0.18689784988918107,-0.18143016745393187
AO,-0.3054852320675105,4.455791999285848,-3.1981989294658204,1.644752161897084,-3.660921274969395,1.3961842747432274,0.09309285274217438,-0.7430959237530602,-0.5247070878504244,-0.3265262910607943,0.22796084901560545,-0.030507750603578607,-0.2531699767217615,-0.0052475594444679275,0.3980569149294298,0.3423706448860949,-0.22843550844655028,-0.1556240265282224
API,-0.0014044505477356,-2.516865823041978,0.708074102777534,-0.1482272413558451,0.3777100791862023,-0.41955132033017783,0.21718079324337672,-0.010720044697931058,-0.1488898781220717,-0.13601629145173458,0.0516009044000251,-0.11387173686563791,0.04915928860780394,0.08593111759134989,0.08510023860595974,0.022167856291908716,-0.007832229360079494,-0.015507095143540865
APTD,-0.0410182807070554,0.6924178634896173,-0.1951404917365909,-0.1255041138688025,0.6311656233919776,-0.10654365179638557,-0.1712663930910621,0.49989544395521845,0.18564881624680946,-0.1319961582596181,0.17433385436567017,0.023953830032810885,0.16454718313862082,0.1760077029460342,-0.17809532979942824,-0.14607714424927631,-0.07190118654230641,0.06675731558202888
AQSG,0.0,-3.577871453013634,0.8156721149448212,0.6741535661496046,-0.08812372437753996,-0.16576756773029272,0.09556699001057123,0.0037163061231778602,0.03242269354641269,-0.04657726917447414,0.16438654388018903,0.08410772041387285,0.0255789361530452,0.04191686313072227,0.06171108852778236,-0.0706239341817448,0.023961595893199156,0.051615431189272254
ARIX,-0.1453488372093023,-1.1921579494926284,-2.041733119178879,-0.5905429551708511,-0.49589935686043507,0.7463903192591751,-0.5147154969172135,-0.018085201557527002,-0.44855322356281935,-0.07161847111841234,0.18552979771763756,-0.37829868879775047,-0.5775312155659857,-0.014617384800003257,-0.07584748680176116,-0.03897512920199427,-0.14336540588906643,0.009792095500670863
ASC,-0.2197368421052631,-2.6034624298814366,-1.1414870375983681,1.0792552752918456,-1.0401410667519608,1.2159416885472545,-0.7350936673084336,-0.37680726367836986,0.5453602969139375,0.20935909666664101,-0.6982022918166347,0.3337578241106831,-0.2953645982588152,-0.5266248621268463,-0.08695638814480112,-0.32236176205977496,-0.0789388825155496,0.3447461308655088
ASCL,0.0100622903689506,-1.1532462665221925,-0.08587779144141773,-0.23377821465645424,-0.26539062807949493,-0.022207780019067314,-0.04591534502952649,0.09972299232126276,0.18364388494476325,-0.0674257396470202,0.09868473518793033,-0.07792211091092753,-0.0028146221922605145,0.12858302809921948,0.035914113005691604,0.0846783316920277,0.04233349819617141,-0.03408064285121925
ASHM,-0.1191694990394562,-1.9370140656846602,1.5754765468957714,0.46979577891785895,0.11751567438874941,0.3120077025327906,-0.18971090865013635,-0.013705085164896056,0.10095048073179871,0.07112276007969444,0.05679255470289256,-0.25461966876905495,0.03629506483995836,-0.014287235697458094,0.06287861801379875,0.020229665806048618,0.11735003614273748,-0.018482357096208005
ASIA,0.0,-2.4535829474730293,0.6053516940236058,0.8278703002291514,-0.10594546666078346,-0.14352762791430318,0.31853836683306797,-0.06816806727718881,0.19681694038386427,-0.030283716745573022,0.21887650214115842,-0.6375980426982406,0.04095269358950795,0.255885968069902,-0.17426039967701717,-0.05502360836888885,0.017159029418887323,0.2011531619883613
ASPL,-0.0625,-4.3132165870953,1.0389340661164463,0.33047909121112873,-0.05781374644780348,0.1705944517389846,0.1409391922665302,-0.028045074867688757,0.043660700329161105,-0.07478631790161802,0.23232562734356227,0.03004597446349494,0.03673872190016359,0.05690176211783323,-0.0007362618360954904,-0.008775277000207114,-0.016688087911273786,0.10384889348755982
AUTO,-0.0917862444334487,0.7381866596122535,1.615592725518111,-0.036463751830918684,-0.28356044198700664,0.41955575947076795,0.16521785669505806,0.13303965433876513,0.1405056116154292,-0.26888575146562926,0.12006448167192733,0.1085658215462982,-0.019795072847871957,-0.31273334902848965,0.22791911969152992,0.08234832040429108,-0.08982125481373143,-0.0431972403375348
AV,-0.0324334797210023,-1.0696587732624427,-0.5629221496036231,-0.2734126734902311,0.15029832057870757,0.07597847037041215,-0.08741751163563331,-0.022613079430651842,0.09696091982106848,-0.07188559444864485,-0.012996621660588308,0.05820231678029497,0.10462082489408629,0.09344487893951378,-0.09228696269900478,-0.11795946863764495,0.02149287666050154,-0.06743508915618297
AVAP,0.101010101010101,-5.4732352401960425,1.8005937808980115,0.3675053708411466,0.16793812815137985,0.2632027668851312,0.0033253662865276546,-0.028403902983468666,0.1989946433840505,0.10032562123530779,-0.013668175546955348,0.021032220730254066,-0.07988719120602061,-0.08942311058321877,0.16192989744403585,0.03357216679888921,0.11719774055199823,0.07253119180961294
AVON,0.0630774223543872,-0.4185151695150822,2.781216446127732,1.8354932424936898,-0.9824755566527089,0.06831760299725796,-0.7455197492031659,-0.2611112623222643,-0.0872543032927871,-0.016098672793399427,-0.006528187948110415,0.13037983137120007,0.05258318262166593,-0.16424691842557126,-0.2240083857868101,0.01239135669968811,0.12552243709018815,0.22034060203367026
AZN,0.0301784181282658,1.0749623659347487,1.8838362044667438,0.5103480672662577,-0.4208147124712062,-0.07580048302365446,0.3067057372209369,0.35382706429602306,-0.02874552432906839,-0.005339755964078979,0.10731325013353721,0.08144216755462258,-0.08283723751480998,-0.05947152333068307,0.08428757647699263,-0.04367525274856725,-0.11965451604424986,0.1254679953860276
BA,-0.0021190758338552,-1.2013893509163627,0.5251148506698016,0.5596573353288296,-0.0008991316286660496,-0.39626891684194804,0.14868535071218936,0.12440895104905866,0.12046976627300478,-0.09135498041226373,-0.02085844101159909,0.13225734641801354,-0.027891443776334377,0.035010005860386016,-0.0010717487353789337,-0.04975746535761461,0.026489541426998588,-0.03792009006378869
BAB,0.0062944718117132,-4.004119300212405,0.4276393939733724,-0.11831830624040543,0.5273645958064345,-0.6754701185329975,0.6074837109696707,0.0845457595928503,0.3325736406739969,0.02456088580484652,-0.08665060573055161,0.012686522435794772,-0.27793180358178377,0.04943725659345183,0.11019301102905378,-0.015854575076474788,-0.1748192819016117,-0.0719734153066883
BAF,0.1818254094450628,-3.490833418152739,-0.047994069896278274,-0.28563790904998343,0.2318527064060536,-0.5300027255559929,-0.23442315901068136,-0.3299702455848874,-0.44050293764128917,-0.23385791743944126,0.16284920866277988,0.013674210933101802,-0.1565513035419022,0.2866388168250538,0.03545602019229377,-0.007215428454961995,-0.08231081110827301,-0.37787697934706344
BAG,-0.0519710457932834,-2.9982320540200957,0.732855797883019,-0.2204689127058001,-0.12072944901692417,0.1887842884349119,0.23039625337248357,-0.07254445345179715,-0.14712571742964484,-0.20335709572911945,0.24931136510380097,-0.19715734026509163,-0.007630879058031326,0.13513205788713273,0.17411776142561422,0.03483485126910721,-0.12438605987442602,0.04705903554846277
BARC,0.0212009007335871,-0.9741557002800997,-0.7709991415795163,-0.4040694233236139,0.2741051517702064,-0.1397583871001256,-0.1765462780681897,-0.08116228420821138,0.08729665673813668,0.12084611830268034,-0.17689826236496217,-0.12511290522682186,-0.11003517714344645,-0.20130220712634733,-0.011465191817979822,-0.06284415102907878,0.07732089139452532,0.02017947040291446
BATS,-0.0424969634263433,-2.561421427296947,0.4871290191362912,1.035717935901491,0.131568579893899,-0.1903725288562979,0.18813057567526226,-0.030293841942496926,-0.08626657134782836,-0.13808995556046597,-0.04830304663099153,-0.06257945007514644,-0.0853124658301964,0.029735786836576024,-0.030967940050347132,0.015431148066761618,0.004389353788983869,0.14560242664203185
BBOX,-0.1051745513269195,2.7844288889472413,-0.3816139630534736,-0.03205541815695442,-0.3219772324747207,0.11987248173226524,0.3450922096814023,0.2647182179629098,0.13378531044900377,-0.14618678232824875,0.06555937396407617,-0.08137376274937203,-0.011514978757964367,0.11990245641707784,0.04475136979228654,-0.01718359270567473,0.016597168299226105,-0.004408656889667233
BBY,-0.0560526772557897,-1.3575303417923972,0.3527778317042382,0.527644155336836,-0.35190164772947624,-0.07364052548130018,0.17833182061830813,-0.21312593002334923,-0.38240331971856095,0.031736126831622295,-0.15198305256112563,-0.06037174451209194,-0.05710026058775933,-0.01381344794600105,-0.009038235127378261,0.006734952614905227,-0.031209199519072313,-0.020973519776350907
BCPT,-0.0143348686886453,-2.613902442342549,-0.24647174862539262,-0.6134940394507877,0.3405960896615667,-0.30584919724179155,0.28144000695215715,0.02353176304335011,0.19801468377726947,-0.04523721596380067,0.1617836766530218,-0.044107598154767065,-0.08934851341455877,0.05829813856062166,0.06949167045241506,-0.037881161633102636,-0.06397711922202694,-0.13165898895214037
BDEV,-0.0898052258611041,0.36101094584089033,0.523309227451676,0.2267042428486653,0.561238441895684,0.17443039321597334,-0.11772620864519183,-0.09172573912699479,-0.03329641493463833,0.14562622261477176,-0.06954059299721178,0.015829584877523423,-0.12875007664649946,-0.13257130427007321,-0.057924048814521345,-0.07126146581676104,0.07326144263211155,-0.019732497734969802
BEZ,-0.0316241488635907,-3.565593189654339,1.1059322179376145,0.1182599632627611,0.061464987921582025,-0.10002271124986702,0.29193040125605435,0.09913574025850282,0.34805118584621386,0.0013718252522659773,-0.0632467944585501,-0.028630857248418958,0.025984881427066064,0.1400355795605902,0.16139550177200743,0.023408597817524718,0.09870765965703482,-0.01313353933047176
BGEO,-0.0415653035092903,-2.344718631331132,-1.3002074266552999,-0.2428782987411923,0.9201081500819042,-0.3346611529921387,0.3903383539101387,-0.30729697946430945,0.355221307842357,-0.02259566340435279,0.14933441653074137,-0.5450861342727241,-0.1494940876871884,-0.02606934888201224,0.1737019068317215,-0.07742501610533614,-0.011868416016659838,0.005889179525474034
BIH,-0.2,-6.349452804912954,1.5849956985828055,0.9270676396411776,-0.40213416412321595,0.6877834885392797,-0.3058926809012061,-0.11315337204606266,-0.41017988625633706,-0.14122292436476094,0.10717270436441718,-0.0062569706410339375,0.04618444952529288,0.1377925623348451,-0.058900356251098275,0.0307755850503547,0.021281908786824105,0.09506752831944287
BISI,0.533346306747102,-2.9532514505823073,1.2820560801037935,-0.5147264280307077,0.22674681100141897,-0.18337146846548863,0.1292877642769564,-0.03807301301050058,0.09873179722594781,-0.18264241716478438,0.03167120579190994,0.022584831195020482,0.13354112470528215,0.20278862463021363,-0.015007574911120427,0.09745400320523352,0.10150133091425595,-0.03061681113337972
BKG,-0.1144802566309945,-0.36371228324128957,0.9306937525690177,0.8144500821426337,-0.06028612482809666,-0.04275632097612915,0.08795068793347516,-0.06634481156801249,0.1357490107347776,0.10052047607030747,0.0538284028951188,-0.03446623964293923,-0.05646971661235035,-0.10897391404445551,-0.12975192289406332,-0.0854846521186688,0.025400460774084147,-0.04565423903262255
BLND,-0.0881922495111362,-1.8529807821677857,0.010343999273336874,-0.2818528786165019,0.1807014123657826,-0.11935789356798865,-0.05870808675821306,-0.06480617842637044,0.04995009861700031,0.05803420800127047,-0.09503731212329242,-0.09666066150192287,-0.17500187235379722,-0.058216822875045725,-0.0706595219210704,-0.050770109423075874,0.010783419189228585,-0.06817060920756365
BME,0.0327931213419916,2.221763196552837,-0.3971156955067888,0.9045955973826173,-0.6780326463106111,0.4035037052792436,0.01136654973834972,0.17029905218892383,0.008845577988074881,-0.22840606465008054,-0.1881511739406597,0.008920840168465682,-0.1245350444664784,-0.07822109904686851,-0.20037126521154633,-0.09880330426355287,-0.008080666267056795,0.044136453793291404
BMS,-0.1241244086797431,0.8640120346104746,-2.4169534074032217,-1.05318485033924,0.40407299260533003,-0.13825474957309813,-0.0424313147678409,0.46823856812510584,0.27643476005354795,0.15431764201011125,0.07434058614344001,0.3745542528944719,0.3182580597315517,0.1954790149018407,-0.003011898818079005,-0.047887078692920595,-0.17434644285845105,0.13338808608023373
BMV,-0.0434782608695653,0.19600524651837797,0.4469032684868786,1.8615814965018234,-1.314701761190979,0.25617148367810555,0.1655544750574053,0.14383066356211824,-0.4505573642035969,-0.3769528243206967,-0.30446012456730415,-0.5844778687807125,-0.16044322436701383,-0.09237308028364838,-0.6167259854119856,0.15684949395495687,-0.25825191782630863,0.06537760137443945
BMY,-0.0840328614645636,3.1733777746052243,0.9558968607975933,-0.6394428723468835,-0.15468786424314332,-0.3655318931914979,-0.006381046745575222,-0.12452422229115935,0.03507303463164559,-0.14907825026741856,0.24179821677331897,0.24967100005891407,-0.16498165982748136,0.21602991938050267,-0.19787154138595628,0.1246743869153224,0.03749011303532422,-0.21724779836792987
BNZL,-0.0881685940247974,-0.4069146235441052,0.33080736354805396,0.2196701006634156,-0.6251858218859553,0.4442092958148014,0.4080862896087201,0.0538335580403265,0.028457490523876496,0.011493259317770354,0.2822560697791467,0.110590725458503,-0.10122138525841733,0.06536615766968056,0.05392636487082968,0.02225107015284098,-0.07818390933024942,-0.0013370380889691593
BOOT,-0.0125351302429711,-1.7024666928245262,0.4739781210806035,0.6021502951982933,0.01235389026598994,-0.010711141502025366,0.12459372361034449,-0.16200390645842336,0.12576656136543998,0.08048326277401492,0.08526899775930487,0.0018039109630420482,0.017280349887035376,-0.15286591846352673,0.0941369806694633,-0.04053151780627819,-0.024539211540134713,0.05623763633916356
BOWL,0.0381325417596121,-1.1536652307203898,0.44755559512584914,-0.6837340739508847,0.31719354277496375,-0.24387430787002218,-0.33267975076968875,-0.13216539759003704,-0.09490532533860288,0.09803100632762919,-0.16542992946735158,-0.10975598981636014,-0.0617873578481237,-0.14912572736531898,0.015577112911740104,0.0025975362516621548,0.08534052937404339,-0.08596685652668143
BOY,-0.1311051671892588,-0.39587149419792506,-0.5947213482156695,-0.23958819910245477,0.15111845764547624,-0.24984838976273924,0.1219655315256732,-0.2087817855476814,0.16094280648118595,-0.19908064478177395,0.041578451925668815,-0.031192986655934167,-0.11169265874736921,-5.8354123244308724e-05,0.009585508379297275,0.016273293624899654,-0.1163613961745112,0.0004606645849956997
BP,0.1485142341575769,-3.8588655656852513,0.9568993602223913,-0.24387165133914543,0.2330208186578287,-0.12041603986718122,0.10449920511163253,0.054768521955474866,-0.1332336794776297,-0.006753774690551409,-0.13033901416407132,0.007376312308756049,0.12795334910817682,0.15427179307906325,0.07671051469814177,0.035236570204629,0.07628330685280507,-0.026710542601931675
BPCR,0.0020395699618587,-2.634039357593462,0.9943324236610114,0.648340942782067,-0.23101470628618165,0.18879115090155577,0.19979601771057323,0.03817366397975022,-0.10268581153633378,-0.061679482942985475,0.18872574265431502,0.004065406177726108,0.010768496741202163,0.03931630405483933,0.07350361344195533,0.0031352350456514302,-0.047894869694202945,0.054710302844663515
BRBY,-0.0176919376579197,-1.7746747961596827,0.664777845371753,-0.1293619864745096,-0.016822209501797147,0.10411735397285618,-0.20395337521939305,0.10224592098285175,-0.018226641442335864,-0.02326625374169895,0.014933125999123355,0.1912868962053554,-0.20365305226942007,0.06413007061840653,-0.1578502806110814,0.08161038672059086,0.008320593164086926,0.11362080979156311
BREE,-0.076272288700752,0.25600836127361715,-0.14292674225494917,0.8773372946301106,-0.011982616214692156,-0.38435420019530864,0.23768381404805294,-0.3379595960504437,-0.2523075785345342,-0.0415687735624489,-0.3046348507083609,0.037366139756172194,-0.026800150635922598,-0.0939642998937974,0.062059482134572456,-0.021655221512319973,-0.11752849596106654,-0.0037995384415853905
BT-A,-0.0581090599874352,-2.7701499813368065,-0.20080147065598306,-0.61120207043408,0.39344422586889977,-0.12022218196098497,0.10029319782281988,0.03031814922001432,-0.2993500456715641,0.07856854626748895,0.20428597972608858,-0.10690406236379565,0.017213142473416435,-0.12066048529765871,0.023556157425088774,-0.09656615107366694,-0.17999288406559355,-0.09123339060859213
